3r2k1/1p6/2p3pp/R4p2/R3pP2/4Pn2/1P3PKP/5r2 w - -,c3e2 a5a4 b3a2 c6c5 d2d3 g8f6 c2c3 d4c3 b2c3 f8e7,Mate
8/5p2/3nkP1b/8/2p5/2P2P2/6KP/8 w - -,a1c2 g8g7 e1e3 e7d6 e3e1 d6c7 f3f1 c7e7 f1f3 e7d6,Mate
2bq1r2/1p2p1kp/2P3p1/8/2P1p3/1P2N3/r3nPBP/1R1Q1RK1 w - -,d1e2 a2e2 b1d1 d8c7 d1d4 c7c6 d4e4 c6c5 b3b4 c5b4,-549
8/R4ppk/7p/8/1P1n4/2N3BP/2q2PPK/8 w - -,,0
3q1r2/p2bpp1k/3p1bp1/1pr2P2/3NP1QP/1BN1n3/PPP5/2KR3R w - -,,0
r1b2rk1/ppp2pp1/2np1b1p/8/8/3P1N2/PPP1BPPP/RN3RK1 w - -,a2a3 f8e8 f1e1 f6b2 a1a2 b2f6 c2c3 c8d7 d3d4 c6e7,-235
6r1/pp1k1p2/2p2n2/3p1q2/3P4/P1N1P1Q1/KP3P2/6R1 w - -,g3g8 f6g8 g1g8 f5f2 g8b8 d7c7 b8e8 f7f5 e8e7 c7d8,-388
5R2/1p6/p4P2/4P1kp/7r/7K/P7/8 w - -,h3g3 h4g4 g3f3 g4f4 f3e3 f4f1 f8g8 g5f5 f6f7 f5e5,542
r4rk1/pb2ppbp/1p3np1/8/2BN4/2P2NP1/PP3PP1/R4RK1 w - -,f1e1 a8c8 f3e5 f6e4 c4d3 e4c5 d3c2 f8d8 a1d1 e7e6,-38
2r2rk1/Qp2qpp1/2bbp2p/3p4/1P6/P3PNP1/5PBP/2R2RK1 w - -,c1c3 e6e5 a7b6 d6c7 b6c5 e7e6 f1c1 c8a8 f3d2 c7d6,-58
r1bq1rk1/1p4pp/1np1pb2/p2nNp2/3P4/PBN4R/1PQB1PPP/4R1K1 w - -,c3e2 c8d7 e2c1 f6e5 e1e5 b6c8 c1d3 c8d6 c2c1 d6e4,57
r1b1r1k1/p4ppp/1pn2n2/2pq4/3P1P2/B2BPQ2/P2N2PP/R4RK1 w - -,f1e1 d5f3 d2f3 c5d4 e3e4 c8b7 a1d1 a8d8 d1c1 d8c8,-9
r4rk1/1b1nqpp1/2p1p2p/p2pP3/Pb1P4/1Q1N1NP1/1P3PBP/2R2RK1 w - -,c1c2 a8a6 d3b4 a5b4 f1a1 f8a8 g2f1 a6a7 h2h4 d7b6,11
rnbqkb1r/p4ppp/3pp3/2pP4/1pP1nB2/P4N2/1P3PPP/RN1QKB1R w KQkq -,f1d3 e4f6 a3b4 c5b4 d1a4 d8d7 a4b4 f8e7 b1c3 e8h8,67
r1bqkb1r/1p3ppp/8/1PPpp3/1Qn1n3/5N2/P3PPPP/RNB1KB1R w KQkq -,b4b3 d8a5 c1d2 c4d2 f3d2 f8c5 e2e3 c5b4 b3d1 e8h8,-416
4k3/8/4K3/7N/p7/N7/8/8 w - -,h5g7 e8d8 e6d6 d8c8 g7e6 c8b7 d6c5 b7a7 c5c6 a7a6,9605
6k1/pp3p1p/1n4p1/rP1p4/3N2P1/P2RP2P/5PK1/8 w - -,g2g3 g8f8 h3h4 b6c4 a3a4 a5a4 d4f3 c4d6 d3d5 d6e4,-52
2kr3r/1bp3pp/1pn4q/4pR2/2B1P3/2P3P1/P1Q1N2P/R5K1 w - -,a1f1 h6e3 f1f2 d8d2 c2a4 c8b8 c4a6 b7a6 a4a6 h8d8,-355
8/5p2/4p1p1/4rkP1/5P2/5K2/8/8 w - -,f4e5 f5g5 f3e4 g5g4 e4d3 g4f4 d3c4 g6g5 c4c3 g5g4,-1026
r7/pp1k4/4rn1p/1N1p1Rp1/6P1/5P2/PP5P/3R2K1 w - -,b5c3 d7e8 c3d5 f6d5 f5d5 e6e2 d1d2 e2d2 d5d2 a8c8,131
8/p6p/2R1b3/PP2k3/4p3/5p2/5P1P/1r2KB2 w - -,c6c1 b1c1 e1d2 c1f1 d2c3 f1f2 b5b6 a7b6 a5b6 e6d5,-3646
6k1/pp3p1p/6p1/rP1p4/2nN2P1/PR2P2P/5PK1/8 w - -,d4c2 g8f8 h3h4 f8e7 g2g3 e7d6 h4h5 f7f6 h5h6 g6g5,-57
3q1r2/p2bpp1k/3p1bp1/1pr2P2/3NP2P/1BN3Q1/PPP5/2Kn3R w - -,,0
4n3/pp1k1p2/2p5/3p1q2/3P4/P1N1P3/KP3P2/6Q1 w - -,g1e1 d7d8 c3a4 b7b6 a4c3 e8d6 e1e2 b6b5 b2b3 d8e7,-7
1r1q1rk1/1b1n1pp1/2p1p2p/p2pP3/Pb1P4/1Q1N1NP1/1P3PBP/2R2RK1 w - -,d3b4 b7a6 f1e1 b8b4 b3e3 d8b6 c1c3 b4b2 g3g4 a6c4,-100
8/2R2pk1/6p1/4P2p/5P1P/6P1/r5K1/8 w - -,g2g1 g7f8 c7c8 f8e7 c8c3 e7e6 g1f1 e6f5 c3c7 f5e6,3
8/2R2ppk/7p/8/1P1n4/1qN3BP/5PPK/8 w - -,b4b5 h7g6 h3h4 f7f6 c7c5 g6h7 c5c7 d4b5 c3b5 b3b5,-10
r1bq3r/ppp1nkpp/2n5/2bpp3/2Q1P3/5N2/PPPP1PPP/RNB1K2R w KQ -,f3g5 f7g6 c4c5 g6g5 b1c3 d5e4 d2d3 g5g6 d3e4 b7b6,-295
4r3/6kp/b1p5/pp1p4/3n4/PBP4P/1P1N2P1/3RK3 w - -,e1f2 e8e2 f2g3 e2d2 d1d2 d4b3 d2c2 g7f6 g3f4 b5b4,-152
r3kb1r/p1q3p1/b1ppp3/2p1pnBp/2N4P/3P1N2/PPP1QPP1/2KR3R w kq -,e2e4 a6c4 d3c4 g7g6 g2g4 h5g4 e4g4 f8g7 g5e3 e8a8,34
r1bqkb1r/ppp2ppp/2n5/4p3/4n3/2PP2P1/PP3PBP/R1BQK1NR w KQkq -,g2e4 f8d6 g1f3 e8h8 e1h1 f7f5 e4d5 g8h8 f1e1 d8f6,-22
8/1p2qpk1/p1p1r1p1/3p1p1n/1P1PnP1p/P4R1P/2N3P1/2Q1R1K1 w - -,e1e3 e7d6 e3e1 d6c7 c2a1 c7e7 a1c2 e7d6 a3a4 e6e7,-320
r1bqkbnr/pp1p1ppp/2n1p3/8/1pP1P3/8/PB1P1PPP/RN1QKBNR w KQkq -,e4e5 d7d6 e5d6 b7b6 a2a3 d8d6 a3b4 c6b4 g1f3 c8b7,-104
r3k1nr/pp3p1p/2pqb1p1/4n3/3pNP1b/3P3P/PPPB2B1/R2QK2R w KQkq -,e4f2 h4f2 e1f2 e5d7 h1e1 g8e7 e1e2 e7f5 d1e1 e8a8,-516
rnbqkb1r/ppp2pnp/4p1pB/3Pp3/6P1/8/PPP1BP1P/RN1QK1NR w KQkq -,b1c3 e6d5 d1d5 d8d5 c3d5 g7e6 d5f6 e8e7 f6d5 e7d8,-70
r4rk1/1b3pbp/pp2pnp1/1N6/2B5/2P2NP1/PP3PP1/R3R1K1 w - -,f3e5 a6b5 c4b5 f8c8 a2a4 b7d5 c3c4 d5b7 b2b4 g7f8,-327
r3k2r/1p1n1ppp/p2qp3/3p4/3P1P2/3b4/PP4PP/R1BQ1RK1 w kq -,d1d3 f7f5 d3b3 d7f6 b3b7 e8h8 b7b3 f8c8 b3d3 a8b8,-178
8/pp3p1p/4k1p1/rP1p4/2n3P1/PR2PP1P/2N2K2/8 w - -,f2g3 e6d6 g3f4 h7h6 g4g5 h6h5 e3e4 c4b6 h3h4 b6c4,-60
3rr2k/p5bp/bp4p1/3pnp2/2p4q/1PP1P1NP/PB3PP1/1B1RRQK1 w - -,d1d4 h4e7 e1d1 e5d3 d4d3 c4d3 b1d3 a6d3 d1d3 d8d7,-70
r1b1kb1r/3n1ppp/4p3/1p2q1B1/3p4/3B1N2/PP3PPP/R2QK2R w KQkq -,f3e5 d7e5 d3b5 c8d7 b5d7 e5d7 d1d4 f7f6 g5e3 f6f5,628
2kr3r/1bp3pp/1pn5/4pR2/2B1P3/2P1q1P1/P1Q1N2P/5RK1 w - -,f5f2 d8d2 c2c1 c6a5 c4b5 e3e4 f2f3 d2d8 c1a3 a5c4,-400
8/5pQ1/3n1P1p/4k1b1/2p5/2P2P2/6KP/8 w - -,h2h4 g5h4 f3f4 e5e6 g7g4 d6f5 g4f3 e6f6 g2h3 f6g6,469
2kr2r1/pbp2p2/2q2n1p/2b1p3/8/2NP1p2/PPP1N1PP/R1BQ1R1K w - -,h2h4 g5h4 f3f4 e5e6 g7g4 d6f5 g4f3 e6f6 g2h3 f6g6,Mate
r4r2/6kp/2pq1pp1/pbRp4/8/4QN2/PP3PPP/2R3K1 w - -,f3d4 a8e8 e3d2 e8e4 b2b3 a5a4 b3a4 b5a4 c5a5 d6d7,33
8/5ppp/1K6/4PP2/p7/P3k1P1/1P5P/3b4 w - -,b6b5 d1b3 e5e6 f7e6 f5e6 b3e6 b5a4 e6d7 a4a5 e3d4,-125
2kr3r/1bpp1ppp/p1n1n1q1/1p1B4/3P2N1/P7/1PP2PPP/R1BQ1RK1 w - -,g4e3 e6d4 c2c3 d4e6 f2f4 e6c5 f4f5 g6d6 f5f6 g7g6,53
r4rk1/5pbp/pp1Npnp1/3b4/2B5/2P2NP1/PP3PP1/R3R1K1 w - -,c4e2 b6b5 c3c4 b5c4 d6c4 f8b8 f3e5 f6e4 e2f3 e4g5,-61
8/2R2pp1/6kp/1P6/3n4/1qN3BP/5PPK/8 w - -,h3h4 f7f6 c7d7 b3c3 b5b6 d4c6 d7c7 g6h7 b6b7 c3b4,-12
8/1p3pk1/p1pqr1p1/3p1p1n/1P1PnP1p/P3RR1P/2N3P1/2Q3K1 w - -,e3e1 d6c7 a3a4 c7d6 a4a5 d6c7 c2a1 c7e7 a1c2 e7d6,-322
r4rk1/Qp2qpp1/3bp2p/3p4/bP6/P3PNP1/5PBP/2R2RK1 w - -,a7a8 f8a8 c1c3 g8h8 f1c1 e7e8 e3e4 d5e4 f3d2 f7f5,-489
r3k2r/1p1n1ppp/p2qp3/3p4/3PbP2/3B4/PP4PP/R1BQ1RK1 w kq -,d3e4 d5e4 f4f5 e6f5 f1f5 e8h8 c1e3 g7g6 f5f1 d7f6,-154
r1q2rk1/1pp1pp1p/1n4p1/p3P3/2b5/2P3P1/P1Q1PPBP/R1BR2K1 w - -,c1h6 f8e8 d1d4 a8b8 d4h4 c8e6 c2c1 f7f6 h6e3 f6e5,54
1rb2rk1/p1qnbp1p/4p1p1/3pP1P1/2p2P2/2PBPN1R/P6P/R1BQ2K1 w - -,d3e2 d7c5 f3d4 c5d3 e2d3 c4d3 d1d3 b8b6 h3f3 c8a6,-88
2b5/4p1kp/2p3p1/8/2P1p3/1P2N3/r2rnPBP/R4R1K w - -,f1d1 a2a1 d1a1 c8f5 b3b4 d2b2 b4b5 c6b5 c4b5 e2f4,-197
rnbqk2r/pp3ppp/2pp1n2/2bBp3/4P3/2N2Q2/PPPP1PPP/R1B1K1NR w KQkq -,d5b3 a7a5 d2d3 e8h8 a2a3 b7b5 g1e2 a5a4 b3a2 c8g4,-36
r3k1nr/ppq2p1p/2p1b1p1/4n3/3pNP1b/3P3P/PPPB2B1/R2Q1K1R w kq -,e4c5 e5d7 c5e6 f7e6 d1g4 h4e7 a1e1 d7f8 h3h4 g8f6,-456
r2qkb1r/pp3ppp/2n2n2/3pp3/3P2bN/2P2N2/PP3PPP/R1BQKB1R w KQkq -,d1a4 f6e4 f1d3 e5d4 e1h1 e4c5 a4c2 c5d3 c2d3 f8e7,-63
8/1pq2pk1/p1p1r1p1/3p1p1n/1P1PnP1p/P4R1P/2N3P1/2Q1R1K1 w - -,c2a1 c7e7 a1c2 e7d6 c2a1 e4g3 e1e6 d6e6 g1h2 g6g5,-331
2k4r/1bp3pp/1pn5/4pR2/2B1P3/2P1q1P1/P1QrNR1P/6K1 w - -,c2c1 d2e2 c1e3 e2e3 f5f8 h8f8 f2f8 c8d7 c4d5 e3c3,-435
r4rk1/1p2qpp1/3bp2p/1b1p4/1P1Q4/P3PNP1/5PBP/2R2RK1 w - -,d4b2 b5f1 g2f1 f8c8 c1a1 e7c7 f3d4 d6e7 b2b1 c7c3,-330
r1bq3r/ppp1nkpp/2n5/2Q1p3/4p3/5N2/PPPP1PPP/RNB1K2R w KQ -,c5c4 d8d5 c4d5 e7d5 f3g5 f7e8 g5e4 d5f4 e1f1 c8f5,21
rnbqk1nr/pp3ppp/2pbp3/3p4/2P5/4PQ1N/PP1P1PPP/RNB1KB1R w KQkq -,d2d4 g8f6 h3f4 e8h8 c4d5 e6d5 f1d3 b8a6 a2a3 a6c7,-73
8/pp3p1p/6p1/3p4/k1nK1PP1/P3P2P/2N5/8 w - -,,0
r2q1rk1/ppp1ppbp/1n4p1/8/2bP4/2PQ1NP1/P3PPBP/R1BR2K1 w - -,d3c2 d8d7 a2a4 d7e6 d1e1 c4b3 c2d3 b3a4 c1f4 e6d7,63
5Q2/5p2/3n1P1p/4k3/2p5/2P2P2/3b2KP/8 w - -,h2h4 e5e6 h4h5 e6e5 g2h3 e5d5 f8a8 d5e6 a8a7 d2g5,407
r2q1rk1/ppp1ppbp/1n2b1p1/8/3P4/2PQ1NP1/P3PPBP/R1B2RK1 w - -,a2a4 e6c4 d3c2 c7c5 a4a5 b6d5 f1e1 c5d4 c3d4 a8c8,67
8/2R3p1/5pkp/1P6/3n3P/1qN3B1/5PPK/8 w - -,c7c5 g6h7 c5c7 d4b5 c3b5 b3b5 c7e7 b5b4 e7f7 b4d4,-12
4r3/6kp/b1p5/pp1p4/8/PnP4P/1P1N1KP1/3R4 w - -,d2b3 a5a4 b3d4 a6b7 g2g4 e8e5 d4f3 e5e4 d1d3 c6c5,45
r1b2rk1/ppp2pp1/2n2b1p/3p4/8/2PP1N2/PP2BPPP/RN3RK1 w - -,e2d1 d5d4 d1a4 d4c3 b2c3 c6e7 d3d4 c8f5 b1d2 c7c5,-79
8/1p2qpk1/p1p1r1p1/3p1p1n/1P1PnP1p/P4R1P/6P1/N1Q1R1K1 w - -,a1c2 e7d6 a3a4 e6e8 c1a3 d6d7 a3c1 d7c7 g1h2 c7d6,-332
r4rk1/5pbp/pp1N1np1/3p4/8/2P2NP1/PP3PP1/R3R1K1 w - -,f3e5 a8d8 d6b7 d8c8 b7d6 c8c7 a1d1 h7h5 f2f3 f8a8,-60
2b3k1/5pp1/4p2p/3pn3/Pp1N4/1P4P1/5PBP/6K1 w - -,g2f1 g8f8 a4a5 f8e7 f2f4 e5d7 d4c6 e7d6 c6b4 d7c5,-79
r3k1nr/ppqn1p1p/2p1b1p1/8/1B1pNP1b/3P3P/PPP3B1/R2Q1K1R w kq -,f4f5 g6f5 e4d6 e8d8 d1d2 g8e7 d2f4 e7g6 f4d4 h4f6,-517
8/2p2k2/p4bp1/r1P5/1p4P1/1P3K2/P3RB2/8 w - -,f2e3 c7c6 f3e4 f6e7 e2c2 f7e6 e4d4 a5b5 e3f4 b5b7,17
rn1qk2r/ppp1bppp/3p1n2/1b4B1/3NP3/5P2/PPP3PP/RN1QK2R w KQkq -,d4b5 e8h8 e1h1 f8e8 g1h1 h7h6 g5f4 b8d7 b1c3 e7f8,-1
1k5r/1bp3pp/1pn5/4pR2/Q1B1P3/2P1q1P1/P2rNR1P/6K1 w - -,c4a6 b7a6 a4a6 h8d8 a2a4 e3e4 g3g4 e4g4 e2g3 g4d1,-385
8/5ppp/8/K3PP2/p7/Pb2k1P1/1P5P/8 w - -,a5b5 e3f3 e5e6 f7e6 f5e6 b3e6 b5a4 f3g2 b2b4 g2h2,-430
rnbq1b1r/pp2pkpp/5n2/4p3/8/5N2/PB3PPP/RN1QK2R w KQ -,d1d8 b8c6 d8d3 c8g4 d3b3 e7e6 b3b7 f8e7 b7c6 g4f3,513
r2qr1k1/pp3pbp/3pbnp1/n1pN4/2P5/6P1/PP1NPPBP/R1BQ1RK1 w - -,e2e4 f6d5 c4d5 e6d7 f1e1 b7b5 a1b1 c5c4 d2f3 a5b7,-48
r3kbnr/1N1q1ppp/2p1p3/p2pP3/1PbQ1B2/P7/2P2PPP/R3K1NR w KQkq -,b7c5 d7a7 a1b1 a5b4 a3b4 a7a2 b1c1 g8e7 c5d3 e7f5,-168
4r1k1/b1p2ppp/p2pb3/nr1n2B1/1p1PN3/5N1P/1P1Q1PP1/2R3K1 w - -,c1e1 e6d7 d2d3 a7b6 g2g4 h7h6 g5d2 a5c6 g1h2 f7f5,-40
r4rk1/1b2nppp/pqn1p3/1pb1P3/3pBP2/1N6/PPP1NBPP/R2Q1RK1 w - -,c2c3 f8d8 c3d4 c6d4 b3c5 d4f3 g2f3 d8d1 f1d1 b7e4,259
r1b2r1k/pp1n2pp/1qn1BP2/3p4/3P1P2/5NP1/PP1bN2P/R2QK2R w KQ -,,0
1rbq1rk1/5pbp/3p2p1/1p1P3n/1PpBP3/2N2N1P/5PP1/1R1Q1RK1 w - -,d4g7 g8g7 b1a1 h5f4 d1d4 g7g8 a1a7 f4d3 c3b5 d3f4,154
6k1/ppq1pp2/5nPQ/4p2P/6p1/1N6/P1r5/1K1R4 w - -,g6f7 g8f7 h6g6 f7e6 g6c2 c7c2 b1c2 f6h5 b3c1 h5f4,286
8/1p3pk1/p1pqr1p1/3p1p1n/1P1PnP1p/P4R1P/2N3P1/2Q1R1K1 w - -,a3a4 e6e8 c1a3 d6b8 a3c1 b8c7 c2a1 c7d6 a1b3 d6b4,-330
r1q3k1/pppnnrbp/3p2p1/1N1PppB1/2P1P3/5BPP/PP1Q1P2/R4RK1 w - -,a1e1 g7f6 h3h4 f6g5 h4g5 d7c5 e4f5 a7a6 b5c3 c8f5,52
8/8/2p1kp2/BpP1p3/4N2n/PP2P3/2K3r1/R7 w - -,e4d2 f6f5 a1h1 g2g4 a5c3 h4g6 h1h7 e5e4 c3d4 f5f4,359
rn1qk2r/pp3ppp/3b1n2/1Pp1pbN1/8/2N1P3/PB1P1PPP/R2QKB1R w KQkq -,d1f3 f5g6 h2h4 h7h6 g5e4 f6e4 c3e4 e8h8 a2a4 d6e7,186
r2qnrk1/pb3pbp/1p2p1p1/2npP3/2P5/1PN3P1/PB1N1PBP/R2Q1RK1 w - -,d1e2 e8c7 a1d1 d8e7 h2h4 a8d8 f1e1 f7f5 e5f6 g7f6,78
1r6/5p1k/1p5p/pR5K/P7/1P4P1/8/8 w - -,,0
5Q2/5p2/3nkP1p/8/2p5/2P2PK1/3b3P/8 w - -,f3f4 d2c3 g3f3 c3f6 f8h6 c4c3 h6h3 e6e7 h3h5 d6b7,403
r1bqr1k1/p4ppp/1pn2n2/2p1p3/2PP4/B1PBP3/P2N2PP/R2Q1RK1 w - -,d2e4 f6g4 h2h3 g4e3 d1h5 f7f5 e4g5 h7h6 g5f7 d8e7,153
8/6pk/5p1p/1PR5/3n3P/1qN3B1/5PPK/8 w - -,c5c7 d4b5 c3b5 b3b5 c7e7 b5c5 e7e6 h7g6 f2f3 g6h5,-16
8/5kP1/5Pb1/8/5K2/8/8/8 w - -,,0
r3k1nr/3q1ppp/2pbp3/p2pP3/1PbQ1B2/P7/2P2PPP/R3K1NR w KQkq -,g1f3 d6b8 h2h4 h7h5 h1h3 g8e7 f3d2 e7g6 d2c4 d5c4,-496
r1b2r1k/pp4pp/1qn1Bn2/3p4/3P1P2/5NP1/PP1QN2P/R3K2R w KQ -,,0
1rb2rk1/p2nbp1p/4p1p1/q1ppP1P1/5P2/2PBPN1R/P6P/R1BQ2K1 w - -,c1d2 c8a6 d3c2 a6c4 a2a4 a5a6 d2c1 c4e2 d1d2 e2f3,-151
4r3/1p3pk1/p1pq2p1/3p1p1n/PP1PnP1p/5R1P/2N3P1/2Q1R1K1 w - -,c1a3 d6d7 a3c1 d7c7 e1e2 c7d6 a4a5 e8e6 e2e1 g7g8,-317
3q4/p2bpr1k/3p1bp1/1pr2P2/3NP2P/2N3Q1/PPP5/2Kn3R w - -,f5g6 h7g8 g6f7 g8f7 h1d1 d8h8 d4b3 c5h5 c3d5 h8g7,25
5Q2/5p2/3nkP1p/8/2p2P2/2b3K1/7P/8 w - -,g3f3 c3f6 f8h6 e6e7 h6h5 e7e6 h5a5 e6d7 a5c5 d7e6,418
3r1rk1/4Rpbp/pp1N1np1/3p4/8/2P2NP1/PP3PP1/R5K1 w - -,d6b5 a6b5 a2a3 f6e4 a1d1 h7h5 f3d4 g7d4 d1d4 d8e8,-362
r2qkb1r/ppp2ppp/2n1p1b1/3P4/Qn2P3/5N2/PP1N1PPP/R1B1KB1R w KQkq -,d5c6 b7b6 a2a3 b4d3 f1d3 d8d3 f3e5 b6b5 a4a5 d3c2,439
8/pp3p1p/6p1/3p4/k2KPPP1/n6P/2N5/8 w - -,,0
1k5r/nbp3pp/1p6/1B2pR2/Q3P3/2P1q1P1/P2rNR1P/6K1 w - -,b5a6 b7c6 a4b3 h8d8 f5e5 d2d1 g1g2 c6e4 e5e4 e3e4,-490
1nbq1b1r/r3kppp/p1B1p3/1pp1N3/3PP3/2N5/PP2KPPP/2RQ3R w - -,d4d5 f7f6 e5f3 b8c6 d5c6 d8c7 e4e5 c7c6 d1c2 f6f5,-104
r1r3k1/1p2pp1p/3p2p1/p1nP2N1/2P5/P1b4P/1Pn1BPP1/1R1R2K1 w - -,e2g4 c3f6 g4c8 a8c8 g5f3 c5b3 d1d3 a5a4 g2g4 c2d4,-454
8/2R3pk/5p1p/1n6/7P/1qN3B1/5PPK/8 w - -,c3b5 b3b5 c7e7 b5c5 e7c7 c5d5 f2f3 f6f5 c7a7 d5d4,-12
r2qkb1r/pp1b1ppp/2nppn2/1Bp5/2P1P3/3P1N2/PP3PPP/RNBQ1RK1 w kq -,b5c6 d7c6 b1c3 f8e7 f1e1 e6e5 a2a4 e8h8 a4a5 f6e8,28
r2k2nr/ppqnbp1p/2pNb1p1/8/1B1pBP2/3P3P/PPP5/R2Q1K1R w - -,b4a5 b7b6 d6f7 e6f7 a5d2 g8f6 d1f3 c7d6 h1h2 f6e4,-667
r1bqk2r/1pp2ppp/p1n1pn2/3p4/1b1P1B1P/2N1P3/PPP1BPP1/R2QK1NR w KQkq -,a2a3 b4c3 b2c3 d8e7 g1f3 b7b6 e2d3 c8b7 c3c4 d5c4,18
8/pp3p1p/6p1/3p4/3KPPP1/k6P/8/8 w - -,e4d5 f7f5 g4f5 a7a5 d5d6 g6f5 d6d7 a3a4 d7d8q a4b5,782
r1bq1rk1/pp1nbppp/2pp1n2/4p1B1/3PP3/2N2P2/PPPQN1PP/R3KB1R w KQ -,d4e5 d7e5 e2g3 b7b5 e1a1 b5b4 c3a4 d8a5 b2b3 h7h6,-21
5Q2/5p2/4kP1p/5n2/2p5/2b3K1/7P/8 w - -,g3g4 f5d6 f8h6 c3e5 h6e3 d6e8 e3b6 e8d6 h2h4 e6f6,270
3q3k/p2bpr2/3p1bP1/1pr5/3NP2P/2N3Q1/PPP5/2Kn3R w - -,g6f7 d8f8 h1d1 f8f7 c3d5 f7g7 g3g7 h8g7 d1g1 g7f7,106
8/p3k3/1p6/1P5p/3p1ppP/3P1P2/P4PK1/8 w - -,a2a4 e7f6 f3g4 h5g4 f2f3 g4g3 g2h3 f6g6 h3g2 g6h6,-917
r2q1rk1/pbn2pbp/1p2p1p1/2npP3/2P5/1PN3P1/PB1NQPBP/R4RK1 w - -,a1d1 d8e7 f1e1 f8d8 b2a3 a8c8 c3a4 c7a6 h2h4 a6b8,74
3rr2k/pb4bp/1p4p1/3pnp2/2p4q/1PP1P1NP/PB3PP1/1BR1RQK1 w - -,c1d1 b7a6 d1d4 h4e7 e1d1 e5d3 d4d3 c4d3 b1d3 a6d3,-70
r4rk1/1b2bpp1/1q2p2p/p1npP3/P7/4QNP1/1PR1NPBP/5RK1 w - -,b2b3 b6b3 e3b3 c5b3 f1b1 b3c5 e2d4 f8c8 g2f1 g7g5,-138
1k5r/nbp3pp/1p6/1Bq1p3/Q3P3/2P2RP1/P2rNR1P/6K1 w - -,b5d3 h8d8 e2c1 b7c6 a4b3 a7b5 g1f1 b5d4 c3d4 c5c1,-405
5rk1/1N1rRpbp/pp3np1/3p4/8/2P2NP1/PP3PP1/R5K1 w - -,e7e5 h7h5 b7d6 d7d6 a1d1 f8d8 e5e7 f6e4 a2a4 g7f6,-463
8/2R3pk/5p1p/1q6/7P/6B1/5PPK/8 w - -,f2f3 b5b4 c7a7 b4d4 a7b7 f6f5 b7e7 d4c5 e7c7 c5d5,-9
r1r3k1/1p2pp2/3p2pp/p1nP2N1/2P5/P1P4P/2n1BPP1/1R1R2K1 w - -,b1b2 c2a3 g5f7 g8f7 d1a1 a3c4 e2c4 c5e4 c4d3 e4c3,-238
r1b1k2r/3n1ppp/4pq2/1p4B1/1b1p4/3B1N2/PP3PPP/R2QK2R w KQkq -,e1f1 c8a6 g5f6 g7f6 a2a4 e8e7 d3b5 a6b5 a4b5 a8a1,482
1rb2rk1/p2nbp1p/4p1p1/q2pP1P1/2p2P2/2PBPN1R/P2B3P/R2Q2K1 w - -,d3e2 d7c5 f3d4 c8d7 d1e1 g8g7 a2a4 f8h8 d2c1 c5e4,-143
8/p3k3/1p6/1P6/3p1ppP/3P4/P4PK1/8 w - -,g2f1 e7f6 f1e1 f6g6 f2f3 g4g3 a2a3 g6h5 e1f1 h5h4,-1179
5rk1/1p2qpp1/r2bp2p/1b1p4/1P1Q4/P3PNP1/5PBP/2R2RK1 w - -,c1c3 b5f1 g2f1 a6c6 c3c6 b7c6 d4c3 e7c7 f1d3 c6c5,-288
5Q2/5p2/3nkP1p/8/2p3K1/2b5/7P/8 w - -,f8h6 c3d4 h2h4 c4c3 h6h7 d4f6 h4h5 f6d4 h7d3 f7f5,288
r3k2r/pbp2p2/2q2n1p/2b1p3/6p1/5P2/PPPP1NPP/RNBQ1R1K w kq -,g2g3 g4f3 b1c3 h6h5 d2d4 c5d4 c1g5 e8a8 d1e1 d8g8,-519
2R5/5pk1/p3pbp1/1q1pB3/1r1P3p/Q3P2P/1P3rP1/R5K1 w - -,g1f2 f6e5 d4e5 b4b2 f2g1 b5b4 a3b4 b2b4 c8c7 b4b3,463
7R/R1p1kppp/8/8/2r5/4BbP1/1b5P/1N4K1 w - -,b1d2 c4c1 g1f2 f3d5 a7a5 c7c6 h8h7 e7e6 f2e2 b2e5,432
3KQ3/8/8/8/2k5/8/8/8 w - -,b1d2 c4c1 g1f2 f3d5 a7a5 c7c6 h8h7 e7e6 f2e2 b2e5,Mate
8/pp3p1p/6p1/8/k2KpPP1/N6P/8/8 w - -,,0
3b4/5k2/8/2pPp2K/4P3/3PN3/8/8 w - -,e3g4 f7g7 g4e5 g7f6 e5d7 f6e7 d7c5 d8a5 h5g4 a5c3,621
8/ppp5/8/5k2/2P4P/8/PP6/4K3 w - -,e1e2 f5e4 h4h5 e4f4 e2d3 f4e5 h5h6 e5f6 d3e4 f6e6,532
r3kb1r/pp1b1ppp/1nn1p3/1B2P3/8/5N2/PP3PPP/RNBR2K1 w kq -,b1c3 f8b4 b5f1 e8h8 c3b5 f8c8 c1d2 a7a6 b5d6 b4d6,18
5rk1/1N1n1pbp/pp4p1/3p4/8/2P2NP1/PP3PP1/R5K1 w - -,f3d4 f8b8 b7d6 g7f8 d4c6 f8d6 c6b8 d6b8 g3g4 h7h6,-215
r1q2rk1/1pp2pbp/1n4p1/p1N1p3/2bPP3/B1P3P1/P1Q2PBP/R2R2K1 w - -,a3c1 a5a4 a1b1 f8e8 c1e3 a8a5 b1b4 g7f8 d1b1 c8g4,66
3q3k/p2bpP2/3p1b2/1pr5/3NP2P/2n3Q1/PPP5/2K4R w - -,h1g1 c3e2 d4e2 d7e6 g3g8 d8g8 g1g8 h8h7 f7f8q e6g8,217
