4Q3/5ppk/7p/1R6/2p3bP/P3BB1q/P4P1K/8 w - -,d1c1 d5c4 b3c4 c5d4 f3d4 e8h8 f1e2 d8c7 b2a3 b4a3,Mate
4r1k1/1b4pp/4np2/p1p1n3/1p2P3/4BP2/PP1R1NPP/1K3B2 w - -,d2d6 e6d4 d6b6 e8e7 b2b3 h7h5 f2d3 e5d3 f1d3 h5h4,183
7r/6k1/3p2p1/2pP4/ppP1P3/4K1R1/PP6/8 w - -,,0
r2qrbk1/1b1n1p1p/p2p1np1/3Pp3/Pp2P3/5NNP/1PB2PP1/R1BQR1K1 w - -,a4a5 d8c7 c1g5 e8c8 c2d3 a8b8 d1e2 c7d8 a1a4 d7c5,104
r1br1nk1/pp4pp/2p1p2q/4Np2/2PP1R2/3B4/PP1Q1PPP/R5K1 w - -,d2e3 f8d7 e5d7 c8d7 c4c5 d7e8 d3c4 e8f7 a1e1 d8d7,66
r5k1/pp2ppb1/bn4pp/3PP3/1Pp4B/5N2/1P3PPP/2R1R1K1 w - -,f3d4 c4c3 b2c3 a6c4 d5d6 e7d6 e5d6 g7f8 h4e7 f8g7,396
r3rn2/p1pb1k2/5BpR/3p2P1/2p5/2PB4/PP5P/5RK1 w - -,d3g6 f8g6 f6d4 f7e7 h6g6 a8b8 f1f2 b8b5 a2a4 b5a5,375
r2k3r/1p1bb2p/2p5/3pP2Q/p2P4/2N5/PPP3PP/2KR3R w - -,a2a3 d7e8 h5h3 e8g6 d1f1 b7b5 f1f6 b5b4 a3b4 h8f8,616
2rq1rk1/B2bppbp/1p1p2p1/3P4/4P3/1P3P2/P2QB1PP/2RR2K1 w - -,c1c8 d7c8 d2b4 c8d7 a7b6 d8b8 g1h1 h7h5 a2a4 f8c8,280
r1bq1rk1/ppp1bppp/3p1n2/4p3/2BnPP2/2N2N2/PPP3PP/R1BQ1RK1 w - -,f3d4 e5d4 d1d4 c7c6 a2a4 f8e8 g1h1 d6d5 e4d5 c8f5,-14
r3kb1r/ppq2p1p/2n1bp2/1B6/4Q3/2P5/PP2NPPP/RN2K2R w KQkq -,e2d4 e8a8 b5c6 b7c6 d4e6 f7e6 e1h1 h7h5 b1a3 f8a3,218
8/4k2p/4p1pP/2Kp2P1/3P1P2/1p6/1P6/8 w - -,b5c6 c7c6 b1d2 f8h6 e4c6 b7c6 d2b3 a7a5 e1h1 a5a4,Mate
6k1/4bN1p/2p5/2P1p3/5r2/8/6KP/5R2 w - -,,0
4R3/8/8/3k2P1/7r/4K3/8/8 w - -,e3f3 h4h1 f3g4 h1f1 g5g6 f1g1 g4f5 g1f1 f5g5 f1g1,463
8/8/2kp4/pp3p1p/3P2p1/P1P3PP/4rPK1/1R6 w - -,b1c1 c6d5 h3g4 h5g4 c1h1 e2a2 h1h5 a2a3 h5f5 d5c4,-444
6k1/6pp/1R3p2/1p2r3/p7/2P5/1P4PP/5K2 w - -,f1f2 e5d5 f2e3 d5h5 h2h3 g8f7 b6b7 f7g6 b7a7 h5e5,-50
r1bqk2r/ppp1b1pp/2n2n2/3p1PB1/3Pp3/2P5/PP3PPP/RN1QKBNR w KQkq -,g1e2 c8f5 e2g3 f5g6 f1e2 d8d6 b1d2 h7h6 g5e3 h6h5,-54
8/8/1kP5/6pp/3K4/p4B2/6P1/8 w - -,g1e2 c8f5 e2g3 f5g6 f1e2 d8d6 b1d2 h7h6 g5e3 h6h5,Mate
8/8/2pk4/P7/3P4/1K6/2p5/8 w - -,g1e2 c8f5 e2g3 f5g6 f1e2 d8d6 b1d2 h7h6 g5e3 h6h5,Mate
3r2k1/p5pp/1p2p3/1P6/P3R3/8/5PPP/5K2 w - -,e4c4 d8d7 f1e2 g7g5 c4g4 h7h6 h2h4 g8f7 g4c4 g5h4,25
2r1kbr1/pp2pp2/1qn5/5np1/2BPp3/2P3B1/PP3PP1/R1Q1K1NR w KQ -,b2b3 c6a5 a1b1 b6c6 h1h5 a5c4 b3c4 f7f6 g1e2 b7b6,-102
8/8/8/2R2pp1/2P5/1P2k1P1/r6P/6K1 w - -,c5e5 e3d3 e5f5 a2a1 g1g2 g5g4 f5f4 a1a2 f4f2 a2a7,541
8/5p2/3r1kp1/p3R1R1/2Pn1P1p/1PK5/8/8 w - -,e5e8 d4f5 g5g1 f5g7 e8a8 d6e6 a8a5 e6e3 c3b2 h4h3,202
6r1/1R4P1/8/8/8/1K6/5k2/8 w - -,b3c4 f2e2 c4d5 g8e8 b7f7 e8a8 f7e7 e2d2 d5e6 a8c8,9605
4R3/8/8/3k2P1/8/5K2/8/7r w - -,f3g4 h1g1 g4f5 d5d4 f5f6 g1f1 f6g7 d4d3 g5g6 d3d4,466
r1b2qk1/p5p1/1pp1p1BP/2PpB1P1/8/4P3/PP2K3/2R4R w - -,g6h7 g8f7 c1f1 f7e7 e5d6 e7d7 d6f8 d7c7 h6g7 b6c5,1914
6k1/4b2p/2p5/2P1N3/8/8/6KP/5r2 w - -,,0
rn1qk2r/ppp1bppp/1n1pb3/8/2PP4/2N1BQ2/PP3PPP/R3KBNR w KQkq -,b2b3 b8c6 g1e2 d6d5 c4c5 b6d7 e2f4 d7f6 f4e6 f7e6,84
r2k3r/1p1bb2p/2p5/3pP2Q/3P4/p1N5/PPP3PP/2KR1R2 w - -,b2b3 d7e8 h5h3 h8g8 e5e6 e8g6 d1e1 b7b5 f1f7 g8f8,627
r3kbnr/ppq2ppp/2n1b3/1B1Q2B1/8/2P5/PP2NPPP/RN2K2R w KQkq -,d5d3 a7a6 b5c6 c7c6 e1h1 f8c5 f1d1 f7f6 g5e3 g8e7,135
r5k1/1rq1Bb2/4nQpP/3pPp2/2pP1P2/1pP5/6P1/1R4K1 w - -,d5e4 f8e7 g5f4 c7b6 e2d4 e6d7 f4e5 c6e5 e4e5 g8f6,Mate
r1b3k1/p3p1bp/2p3p1/3pN3/N2q1r2/1P5P/P4PP1/R2QR1K1 w - -,d1c2 g7e5 a1d1 c8f5 d1d4 f5c2 d4d2 f4e4 e1c1 e4a4,-453
6r1/1R4P1/8/8/2K5/5k2/8/8 w - -,c4d5 f3f4 d5e6 g8a8 b7d7 f4g5 e6f7 g5g4 d7e7 g4h3,9605
r1bqk1nr/ppp1bppp/2n1p3/8/4NP2/5N2/PPPP2PP/R1BQKB1R w KQkq -,d2d4 f7f5 e4f2 g8f6 c2c3 e8h8 f1d3 b7b6 d1e2 c6a5,55
6N1/2k5/3r4/5K2/8/1p1n4/4R3/8 w - -,g8f6 d6d4 f6e4 b3b2 e2b2 d3b2 f5e5 d4d7 e4c3 b2c4,-350
4k3/1p3p2/1Prb2p1/P1pQp3/2P1P1P1/2P3K1/8/8 w - -,a5a6 c6b6 a6a7 b6a6 d5b7 a6a7 b7a7 f7f6 a7a8 e8e7,815
r1b1kbnr/pp3ppp/1qn1p3/1BppP3/3P4/2N2P2/PPP3PP/R1BQK1NR w KQkq -,g1e2 b6c7 c1e3 c5d4 d1d4 c8d7 b5c6 b7c6 c3a4 c7a5,-59
6k1/7p/2p5/2b1N3/8/8/7P/5K2 w - -,,0
r2r2k1/pp4p1/3n3p/2b1Np2/6Q1/1P6/P1q1R1N1/5R1K w - -,g4g7 g8g7 e2c2 d6e4 f1c1 c5a3 c1b1 a3d6 e5c4 a8c8,-305
R7/5k2/8/8/1K6/8/8/2r5 w - -,,0
rnbq1rk1/pp3ppp/2p2n2/3P4/1bBp4/2N5/PPP1NPPP/R1BQ1RK1 w - -,d1d4 b7b5 c4d3 c6c5 d4f4 c5c4 d3f5 b4c3 f5c8 d8c8,95
rn1qk1nr/1b3ppp/2p1p3/pp2N3/PbpP4/2N1P3/1P1B1PPP/R2QKB1R w KQkq -,a4b5 b4c3 b2c3 c6b5 a1b1 g8f6 e5c4 b5c4 b1b7 e8h8,58
r2qkb1r/pp2pp1p/n3bnp1/1N1p4/3P1B2/2P5/PP2QPPP/R3KBNR w KQkq -,g1h3 h7h6 f4e5 f8g7 h3f4 d8d7 f2f3 h6h5 f4e6 d7e6,117
1r2k3/3q1p2/p2p2p1/3b2Bn/4pP1Q/2P1R2P/4B3/4K3 w - -,c3c4 d5e6 e2h5 g6h5 h4h5 d7b7 h5d1 b7b6 e1f2 e8d7,-111
2b3k1/5p2/rpn3p1/4p1Bp/3rN2P/P7/2P2PP1/RR4K1 w - -,e4f6 g8h8 f6e8 d4a4 b1b2 c8d7 g5f6 h8h7 e8d6 a4f4,49
r2kb2r/1p2b2p/2p5/3pP2Q/3P4/pPN5/P1P3PP/2KR1R2 w - -,h5h3 h8g8 e5e6 a8c8 d1e1 h7h5 c1d1 g8g4 c3e2 c6c5,635
r1b3k1/p3p1bp/2p3p1/3pN3/N2r4/1P5P/P4PP1/R3R1K1 w - -,f2f3 d4d2 a1c1 g7f6 a2a3 c8f5 e5c6 g8f8 c6e5 f8e8,-95
8/6p1/3k3p/7R/8/7P/6P1/6K1 w - -,g1f2 d6c7 f2e3 c7b6 e3e4 b6c7 h5a5 c7b6 a5a1 b6b5,1367
1q6/Rb4k1/5N1p/1pp1P2P/1n1p4/3P4/1PP1R3/6K1 w - -,e2g2 g7f7 a7b7 b8b7 g2g3 b7e7 c2c3 d4c3 b2c3 e7e5,-410
r4rk1/p3pp1p/4b1pb/2Bp4/4N3/5P2/PP1R2PP/2K2B1R w - -,c5e7 d5e4 e7f8 g8f8 c1d1 h6d2 d1d2 e4f3 g2f3 e6a2,-143
r1b2q1k/p5pB/1pp1p2P/2PpB1P1/8/4P3/PP2K3/2R4R w - -,c5e7 d5e4 e7f8 g8f8 c1d1 h6d2 d1d2 e4f3 g2f3 e6a2,Mate
r2qkb1r/pp1n1pp1/2p1p2p/3pPn2/3P1P2/2PQB3/PP1N2PP/R3K1NR w KQkq -,g1e2 h6h5 e1h1 h5h4 d2f3 f8e7 e3f2 c6c5 a2a4 d8c7,37
8/2k2p2/6p1/P1K4p/5P1P/2R3P1/8/3r4 w - -,c3b3 d1a1 c5b5 a1e1 b5a6 c7c8 a6b6 c8b8 b6c5 b8c7,365
3r2k1/1b1q1ppp/pp2p3/4B3/2P1P3/5B2/P1N1QPPP/6K1 w - -,e5d4 d7c6 h2h3 h7h6 d4c3 c6c5 c2e3 c5a3 e2c2 b7c6,199
8/6p1/2k4p/5R2/8/7P/6P1/6K1 w - -,g1f2 c6c7 f2f3 c7d6 f3e4 d6e7 f5a5 h6h5 a5a6 e7d8,1393
8/2k5/2p5/P7/3P4/8/2K5/8 w - -,g1f2 c6c7 f2f3 c7d6 f3e4 d6e7 f5a5 h6h5 a5a6 e7d8,Mate
rn1qk1nr/1b3ppp/2p1p3/pP2N3/2pP4/2b1P3/1P1B1PPP/R2QKB1R w KQkq -,b2c3 c6b5 a1b1 g8f6 b1b5 b7a6 b5b1 b8d7 e5c4 e8h8,53
8/8/Q5pp/6k1/5p2/6K1/8/8 w - -,b2c3 c6b5 a1b1 g8f6 b1b5 b7a6 b5b1 b8d7 e5c4 e8h8,Mate
6k1/7p/2pb4/4N3/8/8/6KP/8 w - -,,0
2r3k1/1b1q1p1p/pQn3pB/3p4/8/PB3N2/1b3PPP/4R1K1 w - -,b3d5 b2f6 h2h3 d7d5 b6b7 c8d8 b7a6 f6g7 h6g5 d8f8,134
4R3/8/6K1/3k2P1/8/8/8/r7 w - -,g6h6 d5d6 g5g6 a1h1 h6g7 h1g1 g7f7 g1f1 f7g8 f1g1,466
1r1q1rk1/p4pbp/p1b1pnp1/3p4/P7/1P1BP2P/1B1QKPP1/2R4R w - -,d2c2 b8c8 b2e5 c6b5 c2b1 b5d3 b1d3 f6e8 e5g7,-429
6k1/1rq1Bb2/4nQpP/3pPp2/2pP1P2/1pP5/r4KP1/1R6 w - -,d2c2 b8c8 b2e5 c6b5 c2b1 b5d3 b1d3 f6e8 e5g7,Mate
8/p7/2p3p1/3k4/7P/P7/3r4/2KR4 w - -,d2c2 b8c8 b2e5 c6b5 c2b1 b5d3 b1d3 f6e8 e5g7,Mate
r1bqk2r/pp1p1ppp/2p2n2/8/4PQ2/2N5/PPP2PPP/R3KB1R w KQkq -,e1a1 e8h8 e4e5 f6e8 c3e4 d8a5 a2a3 d7d5 e5d6 c8f5,221
8/8/3p2p1/2pPk3/ppP1P3/5K2/PP6/8 w - -,b2b3 a4b3 a2b3 g6g5 f3g4 e5e4 g4g5 e4d3 g5f6 d3c2,-304
6k1/Q2r1p1p/n1p2qp1/P3p3/4P3/1P6/5PPP/2R3K1 w - -,a7d7 a6b4 a5a6 b4a6 d7c8 g8g7 c8a6 h7h5 a6c6 f6c6,561
r1br1nk1/pp4pp/2p1pp1q/4N3/2PP1R2/3B4/PP1Q1PPP/R5K1 w - -,e5g4 h6h5 d2e2 g8h8 a1d1 c8d7 e2f3 c6c5 f4f6 d7c6,52
r2qkb1r/pp2pp1p/n3b1p1/1N1p4/3PnB2/2P2N2/PP2QPPP/R3KB1R w KQkq -,h2h4 h7h5 f3e5 f8h6 f4h6 h8h6 e2e3 h6h8 f1d3 e6f5,144
6k1/4rqpp/p4p2/1p6/8/2P5/1P2Q1PP/3R1RK1 w - -,h2h4 h7h5 f3e5 f8h6 f4h6 h8h6 e2e3 h6h8 f1d3 e6f5,Mate
r1b3k1/p3p1bp/2N3p1/3p4/r7/1P5P/P4PP1/R3R1K1 w - -,a1b1 a4a2 c6e7 g8f8 b1c1 c8d7 e7d5 a2d2 d5e3 a8e8,-383
rn1qk2r/pQp1bppp/1n2b3/3p4/2PP4/2N1B3/PP3PPP/R3KBNR w KQkq -,c3d5 e6d5 c4d5 e7b4 e1d1 e8h8 g1f3 b8d7 a2a3 b4d6,80
2b2k2/5p2/rpn2Np1/4p1Bp/3r3P/P7/2P2PP1/RR4K1 w - -,b1b5 c8e6 a1b1 a6a3 b5b6 d4c4 b1d1 a3a8 c2c3 f8g7,58
rn1qk1nr/1b3ppp/4p3/pp2N3/2pP4/2P1P3/3B1PPP/R2QKB1R w KQkq -,a1b1 g8f6 e5c4 b5c4 b1b7 e8h8 f1e2 f6e4 e2f3 e4d2,60
6k1/7p/2N5/8/8/8/6Kb/8 w - -,,0
r1bqk1nr/pppp2pp/2n2p2/8/1b6/1PN2N2/PBPQ2PP/R3KB1R w KQkq -,e1a1 g8e7 f1c4 b4c3 d2c3 d7d5 b2a3 e8h8 h1e1 c8g4,-37
8/1R5p/2nk2pb/8/4r2P/1B3N2/PPP1K1P1/8 w - -,e2d1 e4g4 b7h7 h6e3 d1e2 e3c1 e2f2 c1b2 g2g3 g4e4,471
8/8/8/2p5/p1k5/8/P7/2K5 w - -,c1c2 a4a3 c2d2 c4d4 d2c2 c5c4 c2d2 d4c5 d2c2 c5d6,Mate
8/1R3Kr1/8/6k1/8/8/8/8 w - -,c1c2 a4a3 c2d2 c4d4 d2c2 c5c4 c2d2 d4c5 d2c2 c5d6,Mate
1q6/Rb3k2/5N1p/1pp1P2P/1n1p4/3P4/1PP3R1/6K1 w - -,e5e6 f7e6 a7b7 b8b7 f6e4 e6e5 g2g6 b7e7 g6g2 e7f7,-526
r2k3r/1p2b2p/2p3b1/3pPQ2/3P4/pPN5/P1P3PP/2KR1R2 w - -,f5h3 h8g8 c3a4 a8a4 b3a4 h7h5 e5e6 b7b5 a4a5 b5b4,624
6r1/1R4P1/8/3K4/5k2/8/8/8 w - -,d5e6 f4f3 b7f7 f3e4 f7e7 e4d4 e6f7 g8b8 e7e8 b8e8,9605
6R1/p5n1/5k2/PP2pp2/3b4/6K1/7P/8 w - -,g8h8 g7e6 b5b6 a7b6 h8h6 f6f7 a5a6 b6b5 h6h7 e6g7,-15
3q2k1/Q1nr1p1p/B1p3p1/P3p3/4P3/1P6/5PPP/2R3K1 w - -,a6f1 c7e6 a7b6 e6d4 b6d8 d7d8 a5a6 g8f8 c1c4 d8a8,228
2q2rk1/p3ppbp/6p1/Q7/4B3/1P2rPP1/P1P4P/2KR3R w - -,h2h4 h7h5 h1g1 c8e6 a5a7 e3c3 a7a5 e6f6 a5g5 f6a6,-68
4q3/1p2rk2/p1prppnb/P1N3p1/1PPPR1P1/8/4RP2/4QNK1 w - -,e2e3 h6f8 f1g3 g6f4 e1c3 f7g8 c5d3 e8g6 e3e1 f6f5,121
8/1k6/2p5/P7/3P4/2K5/8/8 w - -,f1g3 g6f4 e2e3 h6f8 e1c3 f7g8 c5d3 e8g6 e3e1 f6f5,Mate
8/8/8/2R2pp1/2P5/1P1kP1P1/r6P/6K1 w - -,c5f5 g5g4 e3e4 d3e3 e4e5 a2a3 e5e6 a3b3 f5f4 b3b1,522
2r1kbr1/pp2ppn1/1qn4p/3p1bp1/2pP3P/2P1P1B1/PP1NBPP1/R1Q1K1NR w KQ -,g1h3 f5d3 e2d3 c4d3 c1b1 b6a6 h4g5 h6g5 h3g5 g7f5,83
rnbq1rk1/ppppn1p1/4p2p/5p2/3P3P/2N2N2/PPP1PPP1/R2QKB1R w KQ -,h4h5 a7a6 e2e3 d7d6 f3h4 b7b5 a2a4 b5b4 d1f3 a8a7,33
1r1k1r2/p2bn2R/4ppQ1/1pq1P3/2p2P2/2P5/PP4PP/R1B4K w - -,c1e3 c5e3 g6g7 f8e8 e5f6 d8c7 h2h4 d7c6 f6e7 b5b4,-234
rn1qk2r/pQp1bppp/4b3/3n4/2PP4/4B3/PP3PPP/R3KBNR w KQkq -,b7a8 e7b4 e1d1 d5e3 f2e3 e8h8 g1f3 f8e8 f1d3 e6d7,216
r1bq1rk1/pp1p1ppp/2p2n2/8/4PQ2/2N5/PPP2PPP/2KR1B1R w - -,e4e5 f6e8 c3e4 d8a5 a2a3 d7d5 e5d6 c8f5 f1d3 f5e4,207
r1b1k2r/pp1p2pp/4pn2/2b2p2/1q4n1/1NN3P1/PP1BPPBP/R2Q1RK1 w kq -,c3e4 c5f2 e4f2 b4b6 d2a5 b6e3 d1d6 e3e5 d6d3 g4f2,422
8/k7/2p5/P7/2KP4/8/8/8 w - -,b3c5 b4c5 a1c1 c5b6 h2h3 g4e5 e2e4 f5e4 c3e4 e8h8,Mate
r1b3k1/p3p2p/2N3p1/3p4/P7/7P/P4PP1/b3R1K1 w - -,g2g4 a1c3 e1e7 c3f6 e7a7 a8a7 c6a7 c8d7 a7b5 f6e5,-417
4R3/6K1/6P1/3k4/8/8/8/6r1 w - -,g7f7 g1f1 f7g8 d5d6 e8a8 d6e5 g6g7 f1f2 a8a6 f2b2,514
3r4/2k5/5N2/5K2/8/1p1n4/4R3/8 w - -,f6e4 d8d5 f5f6 b3b2 e2c2 d5c5 c2b2 c5c6 f6f5 d3b2,-401
r2k1b1r/1p5p/2p1Q1b1/3pP3/3P4/pPN5/P1P3PP/2KR1R2 w - -,d1d2 f8e7 c3a4 a8a4 b3a4 h8e8 e6h3 d8c7 d2f2 c7b8,688
rnbq1rk1/1p2bppp/p4n2/2pp4/3P4/1P3NP1/P3PPBP/RNBQ1RK1 w - -,c1b2 b8c6 d4c5 e7c5 e2e3 d8e7 b1c3 f8d8 c3e2 f6e4,52
8/8/2k1B3/6pp/p2K4/8/6P1/8 w - -,d4e5 g5g4 e5f4 c6d6 e6a2 d6c6 f4g5 c6d6 g5h5 d6e5,731
8/8/8/1k6/R2K4/8/8/8 w - -,d4e5 g5g4 e5f4 c6d6 e6a2 d6c6 f4g5 c6d6 g5h5 d6e5,Mate
rnbqkbnr/pp4pp/2p5/4pp2/4p3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -,d1e2 e4d3 e2e5 d8e7 e5e7 f8e7 c2d3 b8a6 g1f3 g8f6,24
r1bqnrk1/pp1p1ppp/2p5/4P3/5Q2/2N5/PPP2PPP/2KR1B1R w - -,c3e4 d8a5 a2a3 d7d5 e5d6 c8f5 f1d3 f5e4 d3e4 a8d8,218
1r5r/p4p1p/1n1kpP2/1q6/3p2P1/pP1P3P/P7/1KQRR3 w - -,c1d2 e6e5 b1a1 h8c8 h3h4 a7a5 d2h6 b6d5 d1c1,-497
8/8/k1p5/P7/2KP4/8/8/8 w - -,c1d2 e6e5 b1a1 h8c8 h3h4 a7a5 d2h6 b6d5 d1c1,Mate
r2rnnk1/7p/p4b1p/2pP1B2/1pP5/5N2/qB2Q1PP/3R2K1 w - -,f3e5 d8d6 d1f1 f8g6 f5b1 a2b2 e2b2 f6e5 b2e2 e5d4,-282
3q2k1/Q2r1p1p/2p3p1/P2np3/4P3/1P6/5PPP/2R2BK1 w - -,b3b4 d7a7 c1d1 a7a8 e4d5 c6d5 a5a6 d8b6 b4b5 e5e4,-495
8/8/7p/8/6R1/k6P/6P1/6K1 w - -,b3b4 d7a7 c1d1 a7a8 e4d5 c6d5 a5a6 d8b6 b4b5 e5e4,Mate
4k3/7p/2K1p1pP/3p2P1/3P1P2/1p6/1P6/8 w - -,b3b4 d7a7 c1d1 a7a8 e4d5 c6d5 a5a6 d8b6 b4b5 e5e4,Mate
8/8/8/2p5/p2k4/8/P1K5/8 w - -,c2d2 c5c4 d2c2 c4c3 c2b1 d4c4 b1c2,Mate
2rr2kn/1p3ppp/2qPp3/p1P5/3Q4/6P1/PP1N3P/2KR1R2 w - -,d4c4 c6c5 c4c5 c8c5 c1b1 h7h6 d1c1 c5c1 f1c1 d8d6,-184
rnb1k2r/1pq1bpp1/p1p1pn1p/3p4/3P4/1P1BPN2/PBPN1PPP/R2Q1RK1 w kq -,a1c1 a6a5 c2c4 a5a4 d3b1 e8h8 f3e5 a4b3 a2b3 d5c4,100
1rb1r1nQ/3qkppN/p3p3/3pP3/P4P2/bP2BR2/2R3PP/6K1 w - -,h8g7 e7d8 f4f5 f7f6 g7d7 c8d7 e5f6 g8f6 h7f6 e8e7,387
r1bqk2r/1p1n1pbp/p2p1np1/2p1p3/4P3/2P2N2/PPBP1PPP/RNBQR1K1 w kq -,d2d4 e8h8 d4d5 b7b5 a2a4 a8b8 h2h3 f6h5 a4b5 a6b5,22
8/8/8/6k1/7N/3K4/6B1/8 w - -,h4f3 g5f5 d3d4 f5e6 f3e1 e6f5 g2e4 f5f4 e1f3 f4g3,9605
rn2k1nr/1b3ppp/4p3/pp2N3/2pP4/2P1P3/3BBPqP/RQ2K2R w KQkq -,b1b5 b7c6 b5c6 b8c6 e2f3 g2f3 e5f3 g8f6 a1a4 e8d7,-20
r1b1kb1r/ppp1qppp/8/2pnP3/3P4/3B4/PPP2PPP/RNBQK2R w KQkq -,d3e4 c7c6 e4d5 c6d5 e1h1 c8e6 d4c5 e7c5 b1d2 c5c7,143
rn1q1rk1/pp2ppbp/5np1/3p2N1/5Pb1/3Q4/P1P1PKBP/q1B1R3 w - -,e2e4 h7h6 h2h3 g4c8 e4e5 h6g5 e5f6 a1f6 f2g1 g5f4,-1502
q1r1r3/p4BQp/1p6/1bbP4/8/3R2Pk/P4P1P/2R3K1 w - -,e2e4 h7h6 h2h3 g4c8 e4e5 h6g5 e5f6 a1f6 f2g1 g5f4,Mate
8/8/2kp4/pp3p2/3P2p1/P1P3P1/4rPK1/1R6 w - -,b1h1 e2a2 h1h8 a2a3 g2f1 a5a4 f1e2 a3a2 e2e3 a2c2,-543
8/6pK/1R5p/7P/5Pr1/1P6/1k6/8 w - -,b6g6 g4f4 h7g7 f4b4 g7h6 b4b3 h6g5 b3b5 g5h4 b2c2,453
rnbqk2r/pp3ppp/3p1n2/P2Pp3/4P3/8/P2P1PPP/R1BQKBNR w KQkq -,d1a4 c8d7 a4b4 e8h8 c1a3 b7b5 b4d6 f8e8 f1d3 d8a5,127
8/5k1p/3Kp1pP/3p2P1/3P1P2/1p6/1P6/8 w - -,g1e2 d8a5 f2f3 b8d7 d1c2 d7c5 c2c3 a5c3 e2c3 c8d7,Mate
rnbq1rk1/pp2bppp/4pn2/2p5/2Pp4/1P3NP1/P1QPPPBP/RNB2RK1 w - -,a2a3 b8c6 d2d3 e6e5 b1d2 h7h6 e2e3 c8f5 f3h4 f5g4,-78
4rk1r/ppp2pp1/3b1n2/8/8/1PN1p2q/PBPPBnQ1/R1K3R1 w - -,g2h3 e3d2 c1d2 h8h3 a1f1 h3c3 e2b5 f2e4 d2c1 e8e5,-503
8/8/6Rp/8/8/7P/k5P1/6K1 w - -,g2h3 e3d2 c1d2 h8h3 a1f1 h3c3 e2b5 f2e4 d2c1 e8e5,Mate
r4rk1/pp3pp1/3p1q1p/4p2b/PP2Pn2/2P1QN1P/2B2PPK/R2R4 w - -,c2b3 g7g5 d1d2 f4h3 f3g1 h3f4 g2g3 f4g6 f2f3 g6e7,4
rnbq1rk1/ppp2pbp/5np1/4p2P/4P1P1/5P2/PPP5/RNBQKBNR w KQ -,d1e2 c8e6 c1e3 b8c6 c2c3 h7h6 h5g6 f7g6 e3h6 g7h6,71
5k2/5p2/rpn1bNp1/1R2p1Bp/3r3P/P7/2P2PP1/R5K1 w - -,a1b1 d4c4 b5b6 a6a3 b1d1 a3a8 c2c3 f8g7 d1d6 c6d8,67
4R1K1/8/2k3P1/8/8/8/8/5r2 w - -,e8f8 f1d1 f8f6 c6b5 g6g7 d1d8 g8f7 b5b4 g7g8q d8g8,572
8/8/8/8/p1pk4/8/P2K4/8 w - -,d2c2 c4c3 c2b1 d4c4 b1c2 a4a3 c2b1 c4d5 b1c2,Mate
r2qk2r/pp2ppbp/n3b1p1/1N1p4/3PnB2/2P1QN2/PP3PPP/R3KB1R w KQkq -,h2h4 e8h8 h4h5 f7f6 h5h6 g7h8 f3d2 d8d7 d2e4 d5e4,161
5r2/rb1pNppk/p7/1pn4p/5P1P/1B6/PPP3P1/R1K1R3 w - -,b3d5 c5e6 f4f5 b7d5 e7d5 e6d4 f5f6 f8c8 c2c3 g7g6,30
q1r1r3/p4BQp/1p6/1bbP4/6Pk/3R4/P4P1P/2R3K1 w - -,e7f5 b7e4 f5d6 f7f5 d6e4 f5e4 g2g3 a7c7 e1e2 f8f6,Mate
r1b2k2/p3p2p/2N3p1/3p4/P7/7P/P4PP1/R5K1 w - -,f2f4 c8b7 c6e5 a8c8 a4a5 f8g7 a1e1 c8c7 g2g4 h7h6,-40
6k1/1rq1Bb2/4nQpP/3pPp2/2pP1P2/1pP2K2/6P1/rR6 w - -,f2f4 c8b7 c6e5 a8c8 a4a5 f8g7 a1e1 c8c7 g2g4 h7h6,Mate
8/6pK/6Rp/7P/5r2/1P6/1k6/8 w - -,h7g7 f4f5 g7h6 b2b3 g6c6 f5f3 h6g7 f3g3 c6g6 g3d3,499
r1b1kb1r/pp1p1ppp/3Bpn2/q7/1P1Q4/1nP5/P3PPPP/RN2KBNR w KQkq -,b4a5 b3d4 d6f8 d4c2 e1d1 c2e3 f2e3 h8f8 g1f3 b7b6,225
2r3k1/1pr2ppp/p3p3/3n4/1P3q2/P2Q1B1P/3R1PP1/3R3K w - -,,0
3q2k1/3r1p1p/2p2np1/P1Q1p3/4P3/1P6/5PPP/2R2BK1 w - -,c5e5 d7d2 h2h3 f6d7 e5c3 d8g5 a5a6 d7e5 c1a1 d2d8,485
8/2k5/2P5/3BK1pp/p7/8/6P1/8 w - -,h2h3 f6e4 c5c6 e4d2 b3b4 d2f1 c1f1 d7d6 c6a4 d6d2,Mate
r1bq1rk1/3n1pbp/p2p1np1/1pp1p3/3PP3/2P2N1P/PPB2PP1/RNBQR1K1 w - -,a2a4 a8b8 a4b5 a6b5 b2b4 d8c7 c1e3 e5d4 c3d4 c8b7,27
r2r2k1/ppq1bppp/2n1bn2/1B6/8/2P1B3/PP1NNPPP/R2Q1RK1 w - -,e3f4 e7d6 f4d6 c7d6 d2f3 d6d1 f1d1 d8d1 a1d1 e6a2,43
5k2/5p2/rpn1bNp1/1R2p1Bp/2r4P/P7/2P2PP1/1R4K1 w - -,b5b6 a6a3 b1d1 a3a8 c2c3 f8g7 d1d6 c6d8 f2f3 c4c3,50
