r1bq1rk1/p3b3/1p2p1Q1/3pP3/4nB2/P3P3/1PBN1P1P/R3K2R b KQ -,g8g7 b4c3 f7f6 e8b8 c6b8 c3c7 f6f7 c7b8 f7e7 b8b7,Mate
2b3k1/p4pp1/1p1np2p/6q1/1P1N4/4PP2/P3QKPP/1B6 b - -,e6e5 d4c2 c8e6 e2d1 d6c4 g2g3 g7g6 d1d3 g5e7 d3c3,-72
N6k/pp4pp/2n1B3/5Q1q/3r4/8/PPP3PP/R1B3K1 b - -,h5d1 f5f1 d4d8 f1d1 d8d1 g1f2 h7h5 c2c3 h5h4 f2e2,515
8/pp3k2/3p4/7p/n3PN2/2PK4/P5P1/8 b - -,h5h4 d3d4 b7b5 f4e2 a7a6 e2g1 f7g6 g1f3 g6h5 c3c4,5
r1bqk1nr/ppp3bp/3p2n1/3PpP1Q/2P5/7P/PP3P2/RNB1KBNR b KQkq -,d8h4 h5h4 g6h4 c1g5 h4f5 b1c3 h7h6 g5d2 c8d7 f1d3,-49
1q1r3k/5ppp/p3p3/1p2P3/1P2bPP1/P1Q5/7P/2B2RK1 b - -,d8d3 c3c5 h7h6 c1e3 b8d8 g4g5 h6h5 f1a1 h8h7 a1c1,-348
rn1qk2r/1bp1ppb1/p2p1np1/1p5p/3PP2P/P1N1BP1N/1PPQ2P1/R3KB1R b KQkq -,e8h8 e1a1 b8d7 g2g4 c7c5 d4c5 d7c5 h3f4 d8a5 g4h5,85
r3k2r/pb1pppbp/2p2np1/q7/2B1P3/2N5/PPPB1PPP/R2QR1K1 b kq -,a5b6 e4e5 f6d5 h2h4 b6c7 d1e2 d5b6 c4d3 e8h8 h4h5,96
8/5rk1/7p/1P2Q1p1/4K1P1/8/8/6b1 b - -,g7f8 e5h8 f8e7 h8h6 f7f6 h6g5 e7f7 g5h5 f7g7 g4g5,498
1r4k1/p1p2ppp/1q2p3/Qb1n4/2pP4/P4BP1/P2BPP1P/2R3K1 b - -,h7h6 f3d5 e6d5 c1b1 b6a5 d2a5 b8b7 a3a4 b5c6 b1b7,22
r1b1qrk1/1p2bppp/p3p3/8/P3Q3/4BN2/1PP2PPP/R2R2K1 b - -,f7f6 f3d2 e6e5 d2c4 c8e6 c4b6 a8b8 b6d7 e6d7 e4d5,20
r1b2rk1/p1q1ppb1/2pp1np1/7p/4P2P/1PN3P1/PBP2PB1/R2Q1RK1 b - -,c8a6 f1e1 f6g4 c3a4 e7e5 c2c4 f7f5 e4f5 g6f5 d1c2,-32
N6k/pp4pp/2n1B3/7q/8/8/PPP3PP/R1Br1QK1 b - -,d1f1 g1f1 h5d1 f1f2 d1c2 f2g1 c2d1 g1f2 d1d4 f2f1,-413
1k6/4n2p/2p2p2/2Pp2n1/B2P2p1/4P1P1/2K2P1P/4N3 b - -,b8a7 c2c1 a7a6 a4d1 f6f5 e1d3 a6b5 d3e5 g5e4 f2f3,212
1r1q1rk1/2p1bppn/p1npb2p/P3p3/1pN1P3/1B1PB2P/1PPN1PP1/R2Q1RK1 b - -,e7f6 b3a4 c6e7 f2f4 e5f4 e3f4 e7g6 f4g3 g6e5 c4e3,17
8/8/6p1/5b2/n4P2/8/pk4K1/5R2 b - -,a2a1q f1a1 b2a1 g2f2 a1b2 f2f3 b2c3 f3e3 c3c4 e3e2,-9605
rnb1kb1r/pppp1ppp/5n2/8/3P1N2/8/PPP2PPP/RNB1KB1R b KQkq -,b8c6 c1e3 d7d5 b1c3 c8f5 f1d3 f5d3 f4d3 e8a8 e1a1,7
3r4/pp3kp1/7p/8/3pr1P1/5K2/PP1R3P/3R4 b - -,d8e8 g4g5 e4e3 f3f2 h6g5 f2f1 e3f3 f1g1 d4d3 d2d3,-104
r4rk1/1p3p2/p2p3p/P1pPPb1p/8/2N3PP/1P3P1K/R3R3 b - -,h5h4 g3h4 a8d8 c3a4 g8g7 a4b6 d6e5 e1e5 f5d3 e5e3,212
k7/1p6/1PpK4/2Pp4/3Pp3/4Pp2/7N/8 b - -,h5h4 g3h4 a8d8 c3a4 g8g7 a4b6 d6e5 e1e5 f5d3 e5e3,Mate
4k3/6Rp/5n2/8/8/1r1N2PP/5PK1/8 b - -,e8f8 d3c5 f8g7 c5b3 g7f7 f2f4 f7e6 g2f3 h7h5 g3g4,413
r2q1rk1/1p1b1pbp/p1n1p1p1/2Pp4/3P1P2/1P4P1/PB1QN1BP/R4RK1 b - -,a6a5 f4f5 g6f5 e2f4 d8g5 d2f2 a5a4 b2c3 b7b6 b3b4,-18
rqb2rk1/pp2bpp1/3Pp1p1/1N2n3/1P6/P4N2/5PPP/R1BQ1RK1 b - -,e5c6 d6e7 c6e7 c1b2 f7f6 a1c1 e7d5 b5c3 d5f4 c3e2,377
r1b1k1nr/1ppp1ppp/1bn2q2/PB2p3/P3P3/2P2N2/3P1PPP/RNBQK2R b KQkq -,b6a7 d2d4 g8e7 e1h1 h7h6 c1a3 e8h8 d4d5 c6a5 d5d6,104
rnb1k2r/pppp1ppp/1b5n/P3P3/1P6/2P1P3/5KPP/RNBQ1BNR b kq -,d7d5 a5b6 c7b6 f2e1 b8c6 g1f3 c8g4 d1d5 e8h8 b4b5,915
rnb1k2r/pppp1ppp/3b1n2/8/3P1N2/2N5/PPP2PPP/R1B1KB1R b KQkq -,a7a6 c3d5 f6d5 f4d5 b8c6 c2c3 c6e7 f1c4 b7b5 d5e7,33
rnbqkb1r/pp3ppp/2p2n2/4p3/3pP3/3P1PN1/PPP3PP/R1BQKBNR b KQkq -,f8b4 c1d2 d8b6 c2c3 b4c5 a1b1 c8e6 c3c4 a7a5 g1h3,-96
r1b1k1nr/1pp1qppp/3p4/p1b1p1B1/2P1P3/P1NP1Q1P/1P3PP1/R3KB1R b KQkq -,e7g5 h3h4 g5g4 f3g4 c8g4 c3d5 e8d8 f1e2 g4e6 h4h5,-525
rnbqr1k1/ppp1bp1p/1n1pp1pB/4P3/2PP2QP/2N5/PP3PP1/R3KBNR b KQ -,b8c6 g1f3 f7f6 e1a1 g8h8 g4g3 e8g8 c3e4 b6d7 e5d6,309
6k1/1p1q1p1p/p2p2p1/2pP4/P3Q3/6PP/1P3P2/6K1 b - -,b7b5 h3h4 g8g7 h4h5 g6h5 a4a5 h7h6 e4e2 d7g4 e2e7,-313
1rbr4/2q1bk2/p1n3pp/1ppPp3/8/2P4P/PPB1QPP1/R1B1R1K1 b - -,c6a7 e2f3 e7f6 c1h6 d8h8 h6g5 c7d6 f3g3 c8f5 c2f5,125
r1bqk2r/pp2p1bp/2pp1np1/3Pnp1P/2P2N2/6P1/PP2PPB1/RNBQK2R b KQkq -,f6g4 f2f3 g4h6 d1b3 g6g5 f4h3 g5g4 h3f4 c8d7 c1d2,10
4k3/R6p/5n2/8/8/3r2PP/5PK1/8 b - -,,0
r2qkb1r/1p3ppp/p3pn2/2PpBb2/N7/4P3/PPP2PPP/R2QKB1R b KQkq -,h7h5 d1d4 d8a5 c2c3 h5h4 h2h3 f6d7 e5g7 f8g7 d4g7,115
8/8/6p1/5b2/n4P2/8/1k4K1/R7 b - -,h7h5 d1d4 d8a5 c2c3 h5h4 h2h3 f6d7 e5g7 f8g7 d4g7,Mate
1k5r/3RQp2/p3p1p1/3qP2p/5P1P/PP4P1/K2p4/8 b - -,d2d1q d7d5 d1d5 a3a4 h8c8 e7d6 d5d6 e5d6 c8d8 a2b2,-669
8/4k3/5B2/3K4/8/3B4/8/8 b - -,,0
r4rk1/ppq1bppp/2p1p3/3nP3/3PB3/1QP3P1/P2B1P1P/R3R1K1 b - -,a8b8 c3c4 d5b6 d2a5 c7c8 h2h4 b6d7 a1b1 b7b6 a5c3,189
r4rk1/1p1b1ppp/p4n2/3pq3/8/2NBP3/PP3PPP/2RQ1RK1 b - -,a8d8 d3e2 d7c6 d1d4 e5d4 e3d4 f8e8 e2d3 f6h5 g2g3,20
rnb1kb1r/ppppqppp/5n2/4N3/8/3P3P/PPPB1PP1/RN1QKB1R b KQkq -,e7e5 f1e2 d7d5 b1c3 f8e7 e1h1 e5d6 f1e1 a7a6 d3d4,-413
4Q3/6k1/5r1p/1P4p1/4K1P1/8/8/6b1 b - -,f6f4 e4e5 g1d4 e5d5 d4f2 e8e5 f4f6 e5c3 f2b6 d5e5,203
2r3kr/4R2p/p4p1B/1pP2p2/1P6/2P5/1P3PPP/R5K1 b - -,a6a5 e7g7 g8f8 g7c7 f8e8 c7c8 e8d7 c8h8 d7c6 b4a5,1673
1r4k1/p1p2ppp/4p3/Qb1B4/2pq4/P5P1/P2BPP1P/2R3K1 b - -,b8d8 a5b5 d4d2 c1c4 d2d5 b5d5 d8d5 c4c7 g7g5 c7a7,56
1r1q1rk1/2p1bppn/p1npb2p/P3p3/BpN1P3/3PBN1P/1PP2PP1/R2Q1RK1 b - -,e6d7 c2c3 f8e8 f1e1 h7g5 e3g5 e7g5 g2g3 b4c3 b2c3,57
rnbqk2r/pp2n1pp/2pbp3/3pNp2/3P1B2/4P3/PPP1BPPP/RN1Q1RK1 b kq -,d6e5 f4e5 e8h8 c2c4 b8d7 e5g3 d7f6 b1d2 a7a5 c4c5,101
8/pp2pk2/3P2N1/7p/4P3/2P5/Pn2K1P1/8 b - -,,0
r1bqk1nr/1p1p1pbp/p1n1p1p1/2p5/4P3/3P1NP1/PPP1NPBP/R1BQK2R b KQkq -,g8f6 c2c3 e8h8 e1h1 d7d6 h2h3 a8b8 c1e3 b7b5 f3d2,-16
1k5r/5p2/p3p1p1/3qP2p/1Q3P1P/PP4P1/K7/8 b - -,b8a8 a3a4 h8c8 b4d6 c8c2 a2a3 d5c5 d6c5 c2c5 a3b4,-733
r2q2k1/2p2pp1/3prn1p/p3p3/b3P2B/P2P3P/2PNQPP1/1R2R1K1 b - -,a4c6 c2c4 d8f8 h4f6 e6f6 d2f1 f6e6 f1e3 e6e8 e3d5,36
8/8/3k4/1p4p1/2P1B2r/4K3/8/8 b - -,a4c6 c2c4 d8f8 h4f6 e6f6 d2f1 f6e6 f1e3 e6e8 e3d5,Mate
rnb1k2r/pppp1ppp/1b6/P3P3/1P4Q1/2P1P3/5KPP/RNB2BNR b kq -,e8h8 a5b6 d7d5 g4h5 c7b6 g1f3 h7h6 f1d3 a7a5 f2e1,1224
k6r/5p2/p3p1p1/3qP2p/5P1P/PPQ3P1/K7/8 b - -,h8d8 c3c2 d5d2 a2b2 d8d3 c2d2 d3d2 b2c1 d2g2 c1d1,-805
3r1r2/p1q1ppk1/1pp1b1p1/4p2p/P1P1P2P/1PN1QP2/2P3P1/2KR2R1 b - -,f8e8 c4c5 f7f6 d1d8 e8d8 g1d1 d8c8 c1b2 g7f7 c5b6,52
r2qkb1r/pp1n2pp/2p1pp1n/3pP3/3P4/P2P1N2/1P1N1PPP/R1BQ1RK1 b kq -,f8e7 d2b3 h6f7 e5f6 g7f6 f1e1 d7f8 f3h4 d8d7 d1h5,62
r1bqkbnr/pp2n2p/2pp1p2/3P4/B3PB2/2N2N2/PPP4p/R2QK2R b KQkq -,d8b6 d1d3 f8h6 f4d6 c8d7 h1h2 b6e3 d3e3 h6e3 a1d1,126
1rb5/2q1bk2/p1n3pp/1pprp3/8/2P2Q1P/PPB2PP1/R1B1R1K1 b - -,f7g7 f3d5 c8f5 c2e4 f5e4 d5e4 b8d8 c1e3 c7d6 e4f3,684
rnbq1rk1/pp2bppp/3ppn2/2p5/4P3/2N2PP1/PPPPN1BP/R1BQ1RK1 b - -,b8c6 f3f4 d6d5 e4e5 f6d7 d2d3 a8b8 a2a4 a7a6 g3g4,-33
Q1bq1r1k/p1pp2pp/3P1bn1/8/4R3/5N2/PP3PPP/R1B3K1 b - -,h7h6 c1e3 c7d6 a1d1 d8a5 e4g4 a5f5 a8e4 f5e4 g4e4,342
1k6/1p1K4/1Pp5/2Pp4/3Pp3/4Pp2/7N/8 b - -,h7h6 c1e3 c7d6 a1d1 d8a5 e4g4 a5f5 a8e4 f5e4 g4e4,Mate
r3k2r/pQ1bp1bp/2pp2n1/q2P4/2P1pN2/2N3P1/PP2PP2/R1B1K2R b KQkq -,g7c3 e1f1 a5b6 b7b6 a7b6 b2c3 g6f4 c1f4 a8a4 d5c6,12
2k1r1nr/ppp3pp/3p1p2/5Q2/b4K2/B1P2N2/P1qN1PPP/R6R b - -,c2f5 f4f5 g8h6 f5f4 g7g5 f4g3 h6f5 g3h3 h7h5 g2g4,-436
1r4k1/p1Q2ppp/4p3/1b1q4/2p5/P5P1/P2BPP1P/2R3K1 b - -,,0
6k1/p4p1p/3qpQp1/2p3P1/2P5/1n6/P4P2/3RK3 b - -,,0
r2r2k1/1p3p2/p2p3p/P1pPPb1p/N7/6PP/1P3P1K/R3R3 b - -,h5h4 g3g4 f5d7 a4b6 a8b8 f2f4 d7b5 e1e3 d8f8 e5d6,259
8/pp3k2/3p4/7p/4PN2/2P5/Pn2K1P1/8 b - -,,0
8/8/8/8/5kPR/8/6K1/8 b - -,h5h4 e2e3 b2c4 e3d4 c4e5 f4e2 f7f6 d4d5 f6e7 e2d4,Mate
r1b1k1nr/1pp2ppp/3p4/p1bNp1q1/2P1P3/P2P1Q1P/1P3PP1/R3KB1R b KQkq -,g5d8 e1a1 c7c6 d3d4 c5d4 d5e3 d8f6 e3f5 d4c5 h1g1,-538
k2r4/5p2/p3p1p1/4P2p/5P1P/PP4P1/1KQq4/8 b - -,d8d3 c2d2 d3d2 b2c3 d2g2 a3a4 g2g3 c3d4 g3b3 a4a5,-894
rnbqkb1r/p4ppp/1p1Pp3/2P5/3Q4/P7/1P3PPP/RNB1KB1R b KQkq -,d8d7 b2b4 a7a5 d4b2 b6c5 b4c5 c8a6 c1e3 a6f1 e1f1,262
8/6k1/3pr2p/5p2/6p1/P1Pq4/KP2p3/4Q1R1 b - -,g7g6 e1f2 h6h5 g1e1 d3d5 a2b1 d5d1 b1a2 g6g5 f2g1,-764
6k1/3q1p1p/p2p2p1/1ppP4/P3Q3/1P4PP/5P2/6K1 b - -,g8g7 g3g4 h7h6 g1g2 d7d8 e4f4 d8f6 f4d2 f6e5 d2d3,-332
1rb5/2q1b3/p1n1k1Bp/1pprp3/8/2P2Q1P/PP3PP1/R1B1R1K1 b - -,e7h4 g6e4 c7d8 e4d5 d8d5 f3g4 e6d6 g4h4 d6c7 h4h6,814
r3k2r/pQ1bp2p/2pp2n1/q2P4/2P1pN2/2b3P1/PP2PP2/R1B2K1R b kq -,a5b6 b7b6 a7b6 b2c3 g6f4 c1f4 a8a4 a1b1 a4c4 d5c6,12
2k1r1nr/ppp3pp/3p1p2/5K2/b7/B1P2N2/P2N1PPP/R6R b - -,g8h6 f5f4 g7g5 f4g3 h6f5 g3h3 h7h5 g2g4 h5g4 h3g4,-443
1r3r1k/5p1p/p3pPp1/1p1bN1Q1/3P3R/7P/PPq3P1/R5K1 b - -,b8c8 g1h2 d5g2 g5g2 c2g2 h2g2 c8c2 g2f3 c2b2 h4e4,310
k2r4/5p2/p3p1p1/4P2p/5P1P/PP4P1/2K5/8 b - -,a6a5 b3b4 a5b4 c2b3 b4a3 b3a3 a8b7 a3b2 b7c6 b2c2,-882
6k1/pb3pp1/1p1np2p/6q1/1P1N4/P3PP1P/4Q1P1/1B4K1 b - -,e6e5 d4b3 b7c8 g1f2 g5h4 f2g1 h4g3 g1f1 c8d7 b1d3,-20
2r1k3/1b2bpp1/p2pp3/qpn5/3NPPP1/P2PB2r/NP2Q3/1KR1R3 b - -,e7f6 e1h1 h3h1 c1h1 e8d7 g4g5 f6d4 e3d4 a5a4 d4c5,85
rn2kbnr/pp2pppp/8/3q4/3p4/2P2N2/PP3PPP/RNBQK2R b KQkq -,d5e6 d1e2 e6e2 e1e2 b8c6 f3d4 c6d4 c3d4 e7e6 b1c3,-13
r1b1k1nr/ppp3bp/3p2n1/3PpP2/2P3Qq/7P/PP3P2/RNB1KBNR b KQkq -,h4f6 c1g5 f6f5 g4f5 c8f5 g1e2 f5d7 b1c3 g7f6 g5e3,-43
r2q1rk1/1p1b1p2/p1n1p1pb/2Pp3p/3P1P2/1P4P1/PB2N1BP/R2Q1R1K b - -,a6a5 d1d2 b7b6 a1c1 a8b8 b2a3 f8e8 c5b6 c6b4 a3b4,-38
1r1q1rk1/2p1bppn/p2p3p/Pb1Bp3/1p2P3/3PBN1P/1PP2PP1/R2Q1RK1 b - -,h7f6 d5b3 f6h7 f1e1 c7c5 c2c3 b4c3 b2c3 h7f6 d1c2,51
8/8/8/6kR/6P1/8/6K1/8 b - -,h7f6 d5b3 f6h7 f1e1 c7c5 c2c3 b4c3 b2c3 h7f6 d1c2,Mate
bqr4k/5ppp/p3p3/1p2P3/nP2RPP1/P1P2Q2/3B3P/5R1K b - -,b8b7 f1e1 c8c4 h1g1 c4e4 e1e4 b7e4 f3e4 a8e4 g1f2,-457
r2r2k1/1p2qppb/2p1pn1p/p7/3PN3/2PB1P2/PPQ3PP/R3R1K1 b - -,f6e4 d3e4 h7e4 f3e4 d8d6 a1d1 a8d8 e1e2 d8d7 c2d2,-44
r3k2r/p2bp2p/1Qpp2n1/3P4/2P1pN2/2b3P1/PP2PP2/R1B2K1R b kq -,a7b6 b2c3 g6f4 c1f4 a8a4 d5c6 d7c6 a1b1 a4c4 b1b6,7
2k4r/1bp5/1p6/pP2qp2/P1P1p1pp/R3P3/6PP/3Q2K1 b - -,h8d8 d1c1 g4g3 c4c5 e5c5 a3a1 c5e5 g1h1 f5f4 a1b1,-1262
k7/1pK5/1Pp5/2Pp4/3Pp3/4Pp2/7N/8 b - -,h8d8 d1c1 g4g3 c4c5 e5c5 a3a1 c5e5 g1h1 f5f4 a1b1,Mate
r2qkbnr/pp2n2p/2bp1p2/8/4PB2/1BN2N2/PPP4p/R2QK2R b KQkq -,h7h5 d1e2 f8h6 f4h2 d8b6 h2d6 e8a8 a1d1 d8d6 d1d6,200
4K3/6k1/6n1/8/8/8/5Q2/8 b - -,h7h5 d1e2 f8h6 f4h2 d8b6 h2d6 e8a8 a1d1 d8d6 d1d6,Mate
rnbq1rk1/1p2bppp/p2ppn2/2p5/3PP3/2N2PP1/PPP1N1BP/R1BQ1RK1 b - -,c5d4 e2d4 d8b6 g1h1 b8c6 d4b3 d6d5 e4d5 f8d8 d5d6,-23
6k1/p4p1p/3qpQp1/2p3P1/2Pn4/8/P4P2/1R2K3 b - -,,0
8/8/8/8/6k1/2R2p2/7K/8 b - -,d4c2 e1f1 c2a3 b1b7 d6d1 f1g2 d1g4 g2h2 g4h4 h2g1,Mate
6k1/3p1ppp/4p3/4P3/5q2/2R5/2K3RP/8 b - -,f4a4 c2c1 a4f4 c1c2 f4e4 c2d1 e4b1 c3c1 b1d3 g2d2,-422
4n3/2bQq1pk/4B3/2P4p/3BbP2/1N2P1nP/5R2/6K1 b - -,e7d7 e6d7 e4d5 d7e8 d5b3 f2b2 b3d5 d4e5 c7a5 c5c6,558
r1bqkbnr/pp1p1p1p/2n1p1p1/2p1P3/8/3P1NP1/PPP2P1P/RNBQKB1R b KQkq -,f8g7 c1f4 g8e7 b1c3 d7d5 e5d6 e7f5 f3d2 e6e5 f4e3,-24
1r1q1rk1/2p1bpp1/p2p1n1p/Pb2p3/1p2P3/1B1PBN1P/1PP2PP1/R2Q1RK1 b - -,f6d7 f1e1 c7c5 f3d2 g8h8 d1f3 b5c6 b3a4 c6a4 a1a4,54
rn1qk1nr/1bp1ppb1/p2p2p1/1p5P/3PP3/P1N1BP2/1PP4P/R2QKBNR b KQkq -,b5b4 a3b4 h8h5 d1d2 e7e6 g1e2 b8c6 e2f4 h5h4 d4d5,132
2k1r1nr/ppp3pp/3p1p2/8/5K2/B1P2N2/P1bN1PPP/R6R b - -,g8e7 h2h4 e7d5 f4g4 h7h5 g4h3 e8e2 h1e1 e2e1 a1e1,31
6k1/3q1p1p/p2p2p1/2pP4/P3Q3/6PP/5P2/6K1 b - -,a6a5 e4c4 g8f8 h3h4 h7h5 c4f4 d7e7 f4d2 e7d8 d2c3,-257
8/pp3k2/3p4/8/n2KPN1p/2P5/P5P1/8 b - -,b7b5 f4e2 a7a6 e2g1 f7g6 c3c4 b5c4 d4c4 g6h5 g1f3,2
r2q1rk1/1p1bnp2/p3p1pb/2Pp3p/3P1P2/1P4P1/PB4BP/R2Q1RNK b - -,,0
r1bqk1nr/pp1p1pbp/2n1p1p1/2p1P3/5B2/3P1NP1/PPP2P1P/RN1QKB1R b KQkq -,g8e7 b1c3 e7f5 f1g2 d7d6 e5d6 e6e5 f4d2 h7h6 c3e4,-25
rn2kbnr/pp3ppp/8/3qp3/3p4/2P2N2/PP3PPP/RNBQ1RK1 b kq -,g8e7 c3d4 e5d4 f3d4 b8c6 c1e3 e7f5 b1c3 f5e3 f2e3,90
8/8/3k4/6p1/2p4r/4K3/6B1/8 b - -,c4c3 g2a8 h4h2 a8e4 d6e5 e4d3 c3c2 d3c2 h2c2 e3d3,-9605
1r1r4/1p3pk1/pN1p3p/P1pPPb1p/5P2/6PP/1P5K/R3R3 b - -,f5g6 a1d1 g6f5 d1d2 d8e8 b6c4 b8d8 g3g4 h5g4 h3g4,292
r2qr1k1/pbpn1pbp/1p3Np1/4p3/2P5/1P1BPN2/PB3PPP/R2Q1RK1 b - -,d7f6 d3e2 f6d7 f3d2 d7c5 d1c2 d8g5 d2f3 g5e7 f3d2,-61
rnbqkb1r/p4ppp/3Pp3/2p5/4Q3/P7/1P3PPP/RNB1KB1R b KQkq -,a7a6 e4a8 f8d6 b1d2 d8c7 d2c4 e8h8 c4d6 c7d6 a8f3,391
r1b1kb1r/pppp1ppp/2N2n2/8/8/3P3P/PPP1BPP1/RNB1K2R b KQkq -,f8c5 c6a5 d7d5 a5b3 c5d6 e1h1 c8d7 a2a4 e8a8 e2f3,490
rnbq1rk1/1p2bppp/p2ppn2/8/3QP3/2N2PP1/PPP1N1BP/R1B2RK1 b - -,b7b5 f1d1 c8b7 d4f2 b8d7 c1e3 a8c8 a2a3 d6d5 e4d5,-68
2k4r/1bp5/1p6/pP2q3/P1P1ppQp/R3P3/6PP/6K1 b - -,c8b8 g4d1 h8g8 a3a2 h4h3 g2g3 f4g3 d1e1 g3g2 a2c2,-1100
3kb3/p2n1p2/4pNpp/2p1P3/1p3P1P/8/PPP1B1P1/2K5 b - -,d7b8 g2g4 e8c6 h4h5 g6h5 g4h5 b8d7 f6g8 d8e8 c1d2,138
4k3/6Rp/5n2/8/3p1N2/1r4PP/5PK1/8 b - -,b3b2 g7a7 f6e4 f4d3 b2d2 a7a5 e4c3 d3c5 d4d3 c5e4,159
5r2/p1q1ppk1/1pprb1p1/2P1p2p/P3P2P/1PN1QP2/2P3P1/2KR2R1 b - -,d6d7 d1d7 e6d7 c1b2 d7e6 c3a2 b6b5 a4b5 c6b5 a2b4,77
rnbq1bnr/pp4pp/2p2k2/8/5BN1/2p5/PPP1Q1PP/R3K2R b KQ -,c8g4 e2g4 d8e8 e1f2 f6f7 g4f3 g8f6 h1e1 e8d7 a1d1,-567
1r1q1rk1/4bpp1/p2p1n1p/Pbp1p3/1p2P2N/1B1PB2P/1PP2PP1/R2Q1RK1 b - -,f6e4 h4g6 e4f6 g6f8 e7f8 c2c4 b5d7 f2f4 e5e4 d3d4,66
r3kbnr/pp3ppp/2n5/3qp3/3P4/5N2/PP3PPP/RNBQ1RK1 b kq -,a8d8 b1c3 d5a5 d1e2 g8e7 d4e5 e7g6 c3b5 d8d5 a2a4,189
r2qk1nr/pp2n2p/2bp1p1b/8/4P3/1BN2N2/PPP4B/R2QK2R b KQkq -,d8a5 d1d6 c6e4 e1h1 e4c6 d6e6 a5c5 f1f2 c6f3 c3e4,284
r2r2k1/1p2qppb/2p1p2p/p7/3PP3/2PB4/PPQ3PP/R3R1K1 b - -,c6c5 c2f2 c5d4 c3d4 e7b4 d4d5 e6d5 a2a3 b4a4 f2e3,-167
r2qkbnr/ppp2ppp/2np4/4P3/5Pb1/2N1B3/PPP1P1PP/R2QKBNR b KQkq -,d6e5 f4e5 f8b4 d1d8 a8d8 g1f3 g8e7 e3d2 e7d5 h2h3,-20
3r2k1/pp2R1p1/1b1p1p2/2pq2NQ/8/7P/3B2P1/7K b - -,d8d7 h2h3 g4e6 g1f3 e8a8 e3f2 d6e5 d1d7 d8d7 f4e5,Mate
r2q1rk1/1p1b1p2/p3p1pb/2Pp1n1p/3P1P2/1P4P1/PB4BP/R2QR1NK b - -,,0
1rbr4/2q1bk2/p5pp/nppPp3/5P2/2P4P/PPB1Q1P1/R1B1R1K1 b - -,f7g7 f4e5 d8d5 e2e3 e7g5 e3e4 c7f7 e5e6 c8e6 e4e6,58
k6r/2RQ1p2/p3p1p1/4P2p/3q1P1P/PP4P1/K2p4/8 b - -,a8b8 d7d4 b8c7 d4d2 h8c8 a2b2 c7b8 a3a4 b8b7 d2b4,812
r3k3/1p1qbp2/p3p1r1/3Pp2p/7B/5QPB/PPP5/2K2R2 b - -,e7c5 d5e6 g6e6 f3h5 a8c8 f1f6 c8c6 h3e6 c6e6 f6f1,236
8/8/7P/PR4P1/3k3r/7r/5PK1/8 b - -,,0
r3k2r/pp1q1ppp/2n1pn2/1Q1p1b2/2PP1B2/b1P1PN2/P2N1PPP/R3KB1R b KQkq -,e8h8 c4c5 f5c2 d2b1 a3c1 a2a4 f8e8 f3e5 d7c8 b1d2,132
2k1r2r/ppp1n1pp/3p1p2/8/5KP1/B1P2N2/P1bN1P1P/R6R b - -,h7h5 h2h3 e7d5 f4g3 d5c3 f3d4 c3e2 d4e2 e8e2 d2f3,-47
r1b2rk1/ppp2pbp/3p2pP/8/2P1pP1q/7P/PP1BB3/R2Q1KNR b - -,g7h6 d1e1 h4f6 e1c1 b7b5 h3h4 f8e8 c1c3 e8e5 f1g2,-91
r1bqk1nr/1pp2pp1/p1np4/2b1p3/2P4p/1PN1P1P1/PB1PNPBP/R2QK2R b KQkq -,c5a7 d2d4 c8f5 h2h3 e5d4 e3d4 h4g3 f2g3 c6b4 e1h1,3
k1R4r/3Q1p2/pq2p1p1/4P2p/5P1P/PP4P1/K2p4/8 b - -,h8c8 d7c8 a8a7 c8d7 b6b7 d7d2 b7f3 a3a4 f3g3 d2d7,105
r1nqr1k1/ppp2ppp/2n2b2/1BPp3b/3P4/1PN1BP2/P2QN1PP/R4RK1 b - -,e8e3 d2e3 c6b4 e3d2 h5g6 a2a3 b4c6 b3b4 h7h5 b5a4,200
r2r2k1/1p2qppb/4p2p/p1p5/3PP3/2PB4/PP3QPP/R3R1K1 b - -,c5d4 c3d4 e7b4 a1d1 b4d4 f2d4 d8d4 d3b1 d4b4 e1e2,-184
r1b1k2r/pppp1pQp/1bn5/P3P3/1P6/2P1P3/5KPP/RNB2BNR b kq -,h8f8 a5b6 d7d5 b4b5 c7b6 b5c6 b7c6 g1f3 a7a5 f1e2,1557
6k1/1rp3pp/1p2rp2/8/2Qp4/1Pb3PN/2P2P1P/2K5 b - -,c7c6 c4e6 b7f7 h3f4 g7g5 f4h5 f6f5 c1d1 d4d3 c2d3,528
1k6/4n2p/2p2p2/2Pp4/B2P2p1/4PPPn/2K4P/4N3 b - -,b8c7 c2d2 h7h5 a4d1 h3f2 d1c2 f2h3 e3e4 h3g5 d2e3,288
r1b1k1nr/1ppp1ppp/1b3q2/nB2p3/P2PP3/2P2N2/5PPP/RNBQK2R b KQkq -,e5d4 c3d4 f6d8 c1a3 g8e7 d4d5 c7c6 d5d6 e7g6 b5e2,96
r2Qkbnr/ppp2ppp/2n5/4p3/5Pb1/2N1B3/PPP1P1PP/R3KBNR b KQkq -,c6d8 f4e5 f8b4 e3d2 d8c6 a2a3 b4a5 h2h3 g4e6 g1f3,51
