1r5k/6pp/2p5/P5Q1/1P2B3/2P5/5PPK/3RNRn1 b - -,c1c8 e1e2 c8c1 e2e1 c1c7 e1e2 c7d7 e3c3 d6d1 e2e1,Mate
r2q3r/ppp2kpp/3b1n2/3Ppb2/2P3P1/2N2P2/PPP4P/R1BQK2R b KQ -,f5g6 d1e2 h7h5 c1g5 d6b4 g5d2 b4c3 d2c3 h5g4 f3g4,-251
2rq1k1r/5pp1/2pbpn1p/p2n4/Pp1P3N/1P1P2NP/2QB1PP1/R3R1K1 b - -,c6c5 a1c1 d5c3 d4c5 c8c5 d2e3 c5c8 h4f3 f8g8 g3e2,-52
5r2/6k1/p2N1p2/3P2pp/6rP/2Q4K/PP5P/8 b - -,g4h4 h3g2 h4f4 c3c7 g7h6 c7c2 h5h4 d6f5 h6h5 f5g7,575
6k1/1q3ppp/p4n2/3p4/3Q4/P4N2/1r3PPP/2R3K1 b - -,h7h6 h2h3 f6e4 c1f1 g8h7 d4e5 b2a2 e5f5 g7g6 f5e5,-168
r2k1b1r/p3p1p1/4p2p/1B1np3/8/4B3/PP3PPP/2RR2K1 b - -,e5e4 e3d2 a7a5 c1c5 g7g5 d1c1 d5b6 d2c3 h8g8 c5c6,597
r3k2r/2q2pbp/p1ppb1p1/2pn2N1/Q1N5/2PP4/PP3PPP/R1B1R1K1 b kq -,e8e7 a4d1 h7h6 g5e6 f7e6 d1g4 c7d7 g4g6 a8g8 g6e4,193
5rk1/1p3rbp/1qp3p1/p2p4/P2P4/1P5P/N2QRPP1/3R2K1 b - -,b6b3 a2c3 b3c4 d2e3 b7b5 a4b5 c6b5 g2g3 a5a4 e3d3,-307
rnbqk2r/pp1pbppp/5n2/2p5/4P3/2N1QP2/PPPB2PP/2KR1BNR b kq -,d7d6 g2g4 d6d5 e4d5 f6d5 e3e5 c8e6 d2f4 b8d7 d1d5,175
r3kb1r/p1p2ppp/2p5/4P3/8/P1N1PN2/1P3PPP/R1B2K1n b kq -,f7f6 e5f6 g7f6 f1g1 h1f2 g1f2 a8b8 c3d1 h7h5 c1d2,362
2R1rbk1/1b1q1pp1/pn1p1n1p/1p6/1P1pP3/3BB1NP/P2N1PP1/Q3R1K1 b - -,b7c8 a1d4 b6a4 e3h6 d7e6 h6g5 f6h7 g5e3 e6a2 e1b1,88
r3kb1r/pp1qpp2/2nP2pn/7p/3P4/5N1P/PP3PP1/RNBQR1K1 b kq -,f7f6 d4d5 c6e5 d6e7 d7e7 b1c3 h6f7 f3d4 e8a8 d4e6,483
Q2b2k1/6p1/4p2p/ppp1P3/6KR/2q5/P5PP/8 b - -,c3b4 g4f3 b4h4 a8b8 g8h7 b8b5 h4h5 f3f2 h5e5 b5c4,-636
r2r1k2/pp3ppQ/1q3b1p/3N4/3P4/P7/1Pn2PPP/4RRK1 b - -,g7g6 d5b6 a7b6 e1e4 f6g7 f2f4 a8a5 f4f5 g6f5 f1f5,400
rn1qk2r/pQpb1ppp/4p3/b2p4/1P1PnB2/P3PN2/2P2PPP/R3KB1R b KQkq -,a5b6 f3e5 f7f6 e5d7 b8d7 b7c6 e4d6 c2c4 d5c4 f1c4,-136
6k1/2q1r3/R1Pnp2p/2B2pp1/1Q6/5P2/6PP/7K b - -,g8h7 c5d6 e7d7 d6c5 d7d1 c5g1 h7g6 b4c4 d1e1 c4c5,592
5rk1/1p3rbp/2p3p1/p2p4/P2P4/1q5P/N1Q1RPP1/3R2K1 b - -,b3c4 a2c1 f7f4 c2b1 g7d4 c1d3 f4e4 e2c2 c4a4 c2a2,-292
r2qk2r/ppbn1pp1/2p1pn1p/2Pp1b2/1P1P4/2N1PN1P/P3BPP1/R1BQ1RK1 b kq -,a7a6 e2d3 g7g5 d3f5 e6f5 c3e2 h8g8 f3e1 f6h5 d1c2,-69
2k5/pp2b3/2p5/2N3pp/4p3/P7/1P1K1PPP/2R5 b - -,e7d6 c5e4 d6f4 d2c2 f4c1 c2c1 c8d7 e4g5 d7d6 g5e4,612
6k1/1q3ppp/p4n2/3p4/8/P4N2/5PPP/2Q3K1 b - -,h7h5 g2g3 f6e4 g1g2 g7g6 c1e3 b7b2 e3a7 g8g7 a3a4,-145
r4rk1/3q2bp/p3p1p1/1pRp1n2/3P3P/P2QPNP1/1P3PK1/2R5 b - -,a8c8 c5c8 f8c8 d3d1 c8c1 d1c1 f5d6 f3g5 g7f6 g5h3,-263
8/8/8/5p1p/2K3pk/8/8/7Q b - -,a8c8 c5c8 f8c8 d3d1 c8c1 d1c1 f5d6 f3g5 g7f6 g5h3,Mate
rnbqk2r/pp2bppp/3p1n2/2p5/4P3/2N1QP2/PPPBN1PP/2KR1B1R b kq -,e8h8 g2g4 f6d7 g4g5 b8c6 h2h4 b7b5 c3b5 a8b8 e2f4,182
Q2b2k1/6p1/4p2p/ppp1P3/1q5R/6K1/P5PP/8 b - -,b4h4 g3f3 g8h7 a8c6 h4h5 f3f2 h5f5 c6f3 f5e5 h2h4,-718
1qrr4/p3bk2/bpn2npp/4N1B1/3P4/P1N5/1PQ2PPP/3RR1K1 b - -,c6e5 g5f6 e5f3 g2f3 e7f6 e1e4 h6h5 c2d2 a6b7 d2e3,-235
r4rk1/pp2ppbp/3pbnp1/q7/3BP1P1/2N2P2/PPPQB2P/2KR3R b - -,e6a2 h2h4 f8c8 h4h5 a2e6 d2e3 e6c4 h5g6 h7g6 g4g5,-69
3r1rk1/1q3pbp/2p3p1/1p2p1Pn/p7/P3B2P/BPP1QP2/2KRR3 b - -,h5f4 e3f4 d8d1 e2d1 e5f4 c2c3 b7c7 d1e2 c7d7 e2g4,-31
r4r1k/1bqn1pbp/p6B/1p2p3/4P2Q/P1NB3P/1PP3P1/R4RK1 b - -,c7b6 g1h1 b6h6 h4h6 g7h6 b2b4 d7b6 a3a4 h6d2 c3d5,-400
1r1q3k/p1p3pp/2nb2r1/3p1p1b/Q2Pn3/2P2N1P/PP1NBPP1/R1B1RK2 b - -,d6f4 a4c2 d8d6 d2e4 f5e4 c1f4 d6f4 c2d2 f4d6 f3e5,-52
r4r1k/2p5/1p1p4/p2P1bp1/2P1Np2/PP3P2/3QNpPq/R1B2K2 b - -,h2h1 f1f2 h8g8 d2d4 h1h4 f2f1 a8e8 e4f2 h4h2 c1b2,181
r2qkb1r/1p3ppp/p1n1pn2/3p3b/3P4/2N1PN1P/PP2BPP1/R1BQ1RK1 b kq -,a8c8 c1d2 f8d6 a1c1 e8h8 g2g4 h5g6 f3h4 d6b8 f2f4,-25
r7/1p6/p1p1k3/P2pP2R/5pK1/P7/3b4/8 b - -,a8f8 g4f3 d2a5 h5g5 c6c5 g5h5 c5c4 f3e2 f4f3 e2f2,-838
8/8/8/5pkp/3K2p1/8/8/7Q b - -,a8f8 g4f3 d2a5 h5g5 c6c5 g5h5 c5c4 f3e2 f4f3 e2f2,Mate
r1bqk2r/pp2npbp/2npp1p1/2p5/P3P3/2PP1NP1/1P2QPBP/RNB1K2R b KQkq -,e8h8 e1h1 e6e5 b1a3 h7h6 a3c2 c8e6 b2b4 c5b4 c3b4,-7
1r2r1k1/1pb2pp1/p1p4p/2P1n2n/N2NP3/7q/P1Q2P2/2BRRBK1 b - -,h3c8 c2e2 c8g4 e2g4 e5g4 d4f5 b8d8 a4b2 c7a5 d1d8,292
2k5/pp2b3/2p5/7p/4N1p1/P7/1P1K1PPP/2R5 b - -,c8b8 d2c2 e7d8 c2b1 d8c7 c1d1 b8a8 b1a1 c7a5 a3a4,632
4r3/ppp2k1p/8/2PP2p1/5p2/7P/PP1R1KP1/8 b - -,f7g6 d5d6 c7d6 d2d6 g6f5 d6d7 e8c8 b2b4 b7b6 d7a7,35
r4rk1/pp2qp1p/2p1b1p1/8/2nBPP2/6P1/P4QBP/R2R2K1 b - -,e6g4 d1c1 b7b5 h2h3 g4e6 d4c5 e7c7 c5f8 a8f8 c1d1,178
2q3k1/4r3/R1Pnp2p/Q1B2pp1/8/5P2/6PP/7K b - -,d6c4 a6a8 g8f7 a8c8 c4a5 c6c7 e7c7 c8c7 f7g6 c5b4,587
1r3rk1/pp2ppbp/3pbnp1/q7/3BP1P1/2N2P2/PPPQB2P/1K1R3R b - -,f8c8 h2h4 b7b5 c3d5 a5d2 d1d2 e6d5 e4d5 c8c7 h4h5,6
r3r3/7p/4k1p1/p3pp2/7R/P2PR1P1/1P5P/6K1 b - -,e8b8 e3e2 b8d8 h4h7 d8d3 h7b7 e5e4 g1f2 a8a6 h2h4,-79
1qrr4/p3bBk1/bpn2npp/6B1/3P4/P1N2N2/1PQ2PPP/3RR1K1 b - -,g7f7 g5h6 f6d5 c2e4 b8d6 f3e5 c6e5 d4e5 d6e6 c3d5,530
r3k2r/p2nppbp/1q4p1/2PpP2P/1p6/3BBP2/PPPQ1P2/R3K2R b KQkq -,d7c5 d3e2 e8h8 h5g6 h7g6 d2d5 a8c8 d5d4 f8d8 d4h4,165
r4r1k/2p5/1p1p4/p2P1bp1/2P1Np2/PP3P2/3QNKP1/R1B4q b - -,h1h6 c1b2 h8g8 d2c3 g8f7 e2d4 f5e4 f3e4 h6h4 f2g1,321
1rr3k1/pp2ppbp/3pbnp1/q7/3BP1PP/2N2P2/PPPQB3/1K1R3R b - -,b7b5 c3d5 a5d2 d1d2 e6d5 e4d5 a7a5 h4h5 f6d7 g4g5,7
6k1/1q3pp1/p4n1p/3p4/8/P4N1P/5PP1/2Q3K1 b - -,f6e4 h3h4 b7a7 c1c8 g8h7 g1h2 e4f2 h4h5 a7e7 c8f5,-149
6k1/p4p1p/1p4p1/4r3/P7/6P1/1P3P1P/3R2K1 b - -,e5e2 b2b3 e2e4 g1g2 e4b4 d1d3 a7a5 g2f3 g8g7 f3e3,-3
r4rk1/2q2pbp/p1ppN1p1/2pn4/Q1N5/2PP4/PP3PPP/R1B1R1K1 b - -,f8e8 c1f4 e8e6 e1e6 f7e6 f4d6 c7d7 d6g3 e6e5 a1e1,341
8/8/8/5pkp/8/4K1p1/8/7Q b - -,f8e8 c1f4 e8e6 e1e6 f7e6 f4d6 c7d7 d6g3 e6e5 a1e1,Mate
r2qkb1r/1p3ppp/p1n1pn2/3p3b/3P4/2NBPN1P/PP1B1PP1/R2Q1RK1 b kq -,f8d6 d3e2 a8c8 f3e1 h5g6 e1d3 h7h6 a1c1 e8h8 c3a4,-24
5r2/1p6/p1p1k3/P2pP3/5pK1/P7/3b3R/8 b - -,d2a5 g4f3 e6e5 h2b2 c6c5 b2b7 e5d4 b7b1 c5c4 b1d1,-983
1r3rk1/1b4p1/1qn1n1p1/1p1p1pB1/2pP1N1Q/2P4P/1P4B1/R4R1K b - -,e6f4 h4f4 c6a5 g5e7 f8e8 a1e1 b6c6 e1e5 c6d7 f1e1,107
r4r2/q5k1/p1QpB1p1/1p1Pb1Pb/7P/8/PPP5/1K3R1R b - -,f8f1 h1f1 a8f8 f1h1 a7d4 c6c7 g7h8 c7c3 d4c3 b2c3,-710
r1bqk1nr/p1pp2pp/2p2p2/8/1b2P3/2N5/PPPB1PPP/R2QKB1R b KQkq -,g8e7 a2a3 b4c3 d2c3 e8h8 d1d2 d7d5 e1a1 d8d6 d2e3,163
rnbqkbnr/pp4pp/2pp4/4pp2/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -,f5e4 f3d2 d8h4 d2c4 e5d4 d1d4 h4f6 d4e4 f8e7 e4e2,-77
8/ppk1b3/2p5/2R4p/4N1p1/P7/1P1K1PPP/8 b - -,c7d7 c5h5 a7a5 d2c2 b7b5 h5h7 d7e8 f2f3 g4f3 g2f3,667
8/5k2/8/8/2Q5/4K2R/8/8 b - -,c7d7 c5h5 a7a5 d2c2 b7b5 h5h7 d7e8 f2f3 g4f3 g2f3,Mate
r4rk1/2pq1pp1/3p2bp/3P4/1Q6/1PN1R2P/P4PP1/4R1K1 b - -,c7c5 d5c6 d7c6 b4d4 a8a3 e1d1 f8d8 d4b4 a3a8 a2a4,239
r1bq1rk1/pp2npbp/2np2p1/2p1p3/P3P3/N1PP1NP1/1P2QPBP/R1B2RK1 b - -,h7h6 a3c2 c8e6 b2b4 d8d7 f3d2 c5b4 c3b4 f8c8 b4b5,-3
r1b1k2r/4qpp1/p1pp1n2/4p2p/Pp1P4/1P2P3/1BP1NPPP/R2Q1RK1 b kq -,h5h4 h2h3 e8h8 c2c4 c6c5 d1d3 f8e8 d4c5 d6c5 e3e4,-32
r4rk1/2q3bp/p1ppR1p1/2pn4/Q1N5/2PP4/PP3PPP/R1B3K1 b - -,g7c3 b2c3 c7f7 e6e2 d5c3 a4c2 c3e2 c2e2 a8e8 c4e3,147
r4rk1/p3ppbp/1q4p1/2nQP2P/1p6/4BP2/PPP1BP2/R3K2R b KQ -,f8c8 f3f4 b6c7 e1f1 e7e6 d5g2 c5a4 b2b3 a4c3 e2d3,197
r4rk1/pbqn1ppp/1pnbp3/3pN3/3P1P2/2PB2B1/PP1NQ1PP/R4RK1 b - -,a8e8 a1e1 c6e7 f1f3 e7f5 g3f2 f7f6 f3h3 f6e5 f4e5,67
1r6/1p2k2p/2n1bnp1/pNN1Rp2/2P5/1P3P2/P2r2PP/1B2R1K1 b - -,f6h5 e5e6 e7f7 e6d6 b8d8 c5b7 d8d6 b7d6 f7f6 d6e8,539
7r/4R1b1/1k2p2p/1B2p1p1/8/8/PP3PPP/6K1 b - -,e5e4 e7g7 b6b5 g7e7 h8c8 g1f1 c8c6 f1e2 g5g4 e7b7,351
rnbqkb1r/pp2nppp/4p3/2p1N3/8/2NP2P1/PPP2P1P/R1BQKB1R b KQkq -,b8c6 e5c4 b7b6 f1g2 c8b7 a2a4 e7f5 c1f4 f8e7 c3b5,36
1rr3k1/p3ppbp/3pbnp1/qp5P/3BP1P1/2N2P2/PPPQB3/1K1R3R b - -,b5b4 c3d5 e6d5 b2b3 d5e4 f3e4 f6e4 d2e3 e4c3 d4c3,-371
4r3/pp5p/3R1k2/2P3p1/5p2/7P/PP3KP1/8 b - -,f6g7 d6d7 g7f6 d7b7 e8d8 c5c6 d8d2 f2f3 a7a6 a2a4,248
r4r1k/2p5/1p1p4/p2P1bp1/2P1Np1q/PP3P2/3QN1P1/R1B2K2 b - -,f5e4 d2d4 h8g8 d4e4 h4h1 e2g1 h1h6 c1d2 a5a4 b3a4,215
r1bq1rk1/pp2npb1/2np2pp/2p1p3/P3P3/2PP1NP1/1PN1QPBP/R1B2RK1 b - -,c8e6 b2b4 c5b4 c3b4 a8c8 c1a3 b7b6 f1c1 d8d7 b4b5,-1
5rk1/8/p2N1p2/3P2pp/5r2/3QK3/PP5P/8 b - -,f6f5 d3e2 f8e8 d6e8 f4e4 e3d2 e4e2 d2e2 g8f7 e8c7,528
r1b1k2r/pp3ppp/1qnbpn2/2Pp2B1/8/2PBPN2/PP1N1PPP/R2QK2R b KQkq -,b6c5 e1h1 d6e7 d1e2 a7a5 e3e4 d5e4 d2e4 f6e4 g5e7,60
3rr1k1/1pb2pp1/p1p4p/2P1nN1n/N3P2q/8/P3QPB1/2BRR1K1 b - -,h4f6 e2h5 e5d3 e1f1 d3c1 d1c1 d8d2 a4b6 g7g6 h5h4,465
r2q1rk1/pp2npb1/2npb1pp/2p1p3/PP2P3/2PP1NP1/2N1QPBP/R1B2RK1 b - -,c5b4 c3b4 a8c8 c1a3 d8d7 b4b5 c6a5 c2e3 a5b3 a1b1,-6
3r1rk1/pb1n1pp1/1p1b1n1p/1Pp1p3/2P1P3/3B1N1P/PB1N1PP1/R2R1K2 b - -,d6c7 a2a4 f8e8 a4a5 b6a5 b2c3 d7b6 d3c2 a5a4 d1e1,26
rn1qkbnr/1b1ppppp/p7/1pp1P3/8/P1N2N2/1PPP1PPP/R1BQKB1R b KQkq -,b8c6 d2d3 e7e6 c1f4 g8e7 c3e4 e7g6 f4g3 d8c7 e4d6,-67
1r3rk1/1b4p1/1qn3p1/1p1p1pQ1/2pP1N2/2P4P/1P4B1/R4R1K b - -,c6d8 f4g6 d8f7 g6e7 g8h7 g5f5 g7g6 f5f6 b6f6 f1f6,315
8/p1k1b3/1pp5/7R/4N1p1/P7/1P1K1PPP/8 b - -,b6b5 h5h7 c7d7 d2c2 c6c5 h7g7 g4g3 g7g3 b5b4 a3b4,729
rnbqkb1r/pppppp2/5np1/6Bp/8/2NP1N2/PPP1PPPP/R2QKB1R b KQkq -,d7d5 e2e3 f8g7 d3d4 f6e4 c3e4 d5e4 f3e5 c8f5 f1c4,-8
r2q1rk1/p3npb1/1pnpb1pp/1Pp1p3/P3P3/2PP1NP1/2N1QPBP/R1B2RK1 b - -,c6a5 a1a3 d8d7 f1e1 a8e8 c3c4 f7f5 e4f5 g6f5 c1d2,28
r2r2k1/pp4qp/2p2p2/3b1P2/2nB3Q/6P1/P5BP/R3R1K1 b - -,g8f7 e1e2 c4e5 d4e5 f6e5 f5f6 g7g6 e2e5 d5g2 g1g2,200
r1b1k2r/ppp2pp1/2nbp2p/q7/3P3B/2PB1N2/PP3PPP/R2Q1RK1 b kq -,e8h8 d3c2 a5h5 f1e1 e6e5 d4d5 c6d8 h4g3 f7f6 d1d3,135
rnbqk2r/pppppp2/5Bpb/7p/8/2NP1N2/PPP1PPPP/R2QKB1R b KQkq -,e7f6 d3d4 d7d5 e2e3 e8h8 f1d3 b7b6 h2h3 g8g7 a2a3,-11
1rr3k1/p3ppbp/3pbnp1/q2N3P/1p1BP1P1/5P2/PPPQB3/1K1R3R b - -,e6d5 b2b3 d5e4 f3e4 f6e4 d2e3 e4c3 d4c3 c8c3 e2d3,-382
r1b1kb1r/pp1n1ppp/1q1p1n2/1BpPP3/5p2/2N2N2/P1PB2PP/R2QK2R b KQkq -,a7a6 e5f6 a6b5 d1e2 e8d8 f3g5 d7e5 d2f4 h7h6 f4e5,103
rr4k1/2pq1pp1/3p2bp/3P4/3Q4/1PN1R2P/P4PP1/4R1K1 b - -,d7f5 d4c4 f5c2 e1e2 c2c1 g1h2 g8h7 a2a4 b8b6 e2a2,272
2r2rk1/p3ppb1/1q4p1/2nQP3/1p6/4BP2/PPP1BP2/2KR3R b - -,b6c7 f3f4 e7e6 d5c4 c5a4 c4e4 c7a5 c1b1 a4c5 e4g2,181
r1b1k2r/pp3ppp/1qn1pn2/2bp2B1/1P6/2PBPN2/P2N1PPP/R2QK2R b KQkq -,c5d6 g5f6 g7f6 e1h1 f6f5 a2a3 c6e5 f3e5 d6e5 a1c1,56
5b1r/8/1k2R2p/1B2p1p1/8/8/PP3PPP/6K1 b - -,b6a7 g2g3 f8c5 e6e5 c5d4 e5e2 a7b6 e2d2 h8d8 b5f1,455
rnbqk2r/pppp1p2/5ppb/7p/8/2NPPN2/PPP2PPP/R2QKB1R b KQkq -,d7d5 d3d4 c8e6 f1d3 b8c6 e1h1 e8h8 h2h3 c6b4 d3b5,-10
1r3rk1/2nq2pp/1pnp4/p1p2p2/2P2P2/PPQP3b/3BP2P/1R2RNKB b - -,b8e8 f1g3 e8e6 e2e3 e6g6 c3b2 d6d5 b3b4 c5b4 a3b4,-19
4rr1k/2p5/1p1p4/p2P1bpq/2P2p2/PP3P2/3QNpPP/R1BN1K2 b - -,f5d7 d1f2 h5h2 e2d4 h8g8 d4e6 d7e6 d5e6 e8e6 d2d5,211
8/p1k1b2R/1p6/2p5/4N1p1/P7/1P1K1PPP/8 b - -,g4g3 h7e7 c7d8 e7h7 g3h2 d2d3 b6b5 e4c5 a7a5 c5e4,986
5b1r/8/7p/1k2R1p1/8/8/PP3PPP/6K1 b - -,b5c4 h2h4 f8d6 e5e2 h8f8 h4g5 h6g5 g2g3 d6c5 e2c2,-12
r1b1kb1r/pp1n1ppp/1q3n2/1BpPN3/5p2/2N5/P1PB2PP/R2QK2R b KQkq -,f8d6 e5c4 b6c7 d1e2 e8f8 e1h1 g7g5 g2g3 a7a6 c4d6,120
1r5k/1p2R2p/3NNnp1/p4p2/2P5/1P3P2/P4KPP/1r6 b - -,b1b2 f2e1 a5a4 d6f7 h8g8 f7h6 g8h8 e7g7 b8f8 h6f7,373
r3k2r/pp1qbppp/2npNn2/2p5/4P3/2N1QP2/PPPB2PP/1K1R1B1R b kq -,f6h5 e6f4 e7g5 g2g3 c6d4 c3d5 e8h8 c2c3 g5f4 g3f4,582
2r2rk1/3q2bp/p3p1p1/1pRp1nN1/3P3P/P2QP1P1/1P3PK1/2R5 b - -,g7f6 g5f3 f5d6 d3d1 c8c5 c1c5 f6g7 f3g5 h7h6 g5h3,-269
r4rk1/pbqn2pp/1pNbpp2/3p4/3P1P2/2PB2B1/PP1NQ1PP/R4RK1 b - -,c7c6 e2e6 g8h8 e6h3 f6f5 d3f5 d7f6 d2f3 b7c8 f5c8,288
r2q1rk1/p3npb1/1p1pb1pp/nPp1p3/P3P3/R1PP1NP1/2N1QPBP/2B2RK1 b - -,d8d7 c3c4 f7f5 e4f5 g6f5 c1d2 a8e8 d2a5 b6a5 g1h1,27
rnbqk2r/pppp1p2/6pb/5p1p/8/2NPPN2/PPP1BPPP/R2QK2R b KQkq -,d7d5 d3d4 c8e6 a2a4 b8d7 a4a5 c7c6 e2d3 a7a6 c3e2,-19
r2q3r/ppp2kpp/3b1nb1/3Pp3/2P3PP/2N2P2/PPP5/R1BQK2R b KQ -,h7h5 d1e2 d8d7 g4g5 f6e8 b2b3 h8f8 c1b2 f7g8 e1a1,-255
4rr1k/2p5/1p1p4/p2P1bp1/2P2p2/PP3P2/1B1QNpPq/R2N1K2 b - -,e8e5 d1f2 f8e8 b2e5 e8e5 a1e1 f5d7 e2g1 e5e1 d2e1,432
3R2k1/p4p1p/1p4p1/8/P3r3/6P1/1P3P1P/6K1 b - -,e4e8 d8e8 g8g7 e8e7 a7a6 e7a7 a6a5 a7b7 g7f8 b7b6,736
r5k1/2q3bp/p1ppR1p1/2pn4/Q1N5/2PP4/PP3KPP/R1B5 b - -,c7f7 f2g1 f7e6 c1d2 a8f8 a1e1 e6f5 a4d1 f5f2 g1h1,-4
2rr2k1/p3ppb1/1q4p1/2n1P3/1pQ5/4BP2/PPP1BP2/2KR3R b - -,b6e6 f3f4 e6c4 d1d8 c8d8 e2c4 d8c8 h1d1 e7e6 d1d4,262
8/r5k1/p2pB1p1/1p1Pb1Pb/7P/1P6/P1P5/1K3R2 b - -,a7c7 f1e1 b5b4 a2a3 a6a5 e1f1 e5g3 a3b4 a5b4 c2c4,-568
r4rk1/p2qnpb1/1p1pb1pp/nPp1p3/P1P1P3/R2P1NP1/2N1QPBP/2B2RK1 b - -,f7f5 e4f5 g6f5 f1e1 a8e8 c1d2 e6f7 d2a5 b6a5 e2d2,50
8/p2kb2R/1p3N2/2p5/6p1/P7/1P1K1PPP/8 b - -,d7d8 h7h8 d8c7 f6d5 c7d7 d5e7 g4g3 e7f5 g3f2 d2e2,853
r2qkb1r/pppn1ppp/3p1n2/4P3/6b1/1P2PN2/PBP2PPP/RN1QKB1R b KQkq -,d6e5 b1d2 f8d6 h2h3 g4e6 f1c4 d8e7 e1h1 e8h8 c4e6,18
r1b1k2r/p4ppp/2p2n2/1p6/1q2P3/P1NB4/1PP2PPP/R1B2RK1 b kq -,b4e7 f1e1 e8h8 e4e5 f6d5 c3d5 c6d5 e1e3 c8e6 c1d2,-431
8/8/8/4Q3/3K4/8/8/2k5 b - -,b4e7 f1e1 e8h8 e4e5 f6d5 c3d5 c6d5 e1e3 c8e6 c1d2,Mate
r2qkb1r/pp1n1pp1/2p1pn1p/2Pp1b2/3P4/2N1PN2/PP2BPPP/R1BQ1RK1 b kq -,a7a6 b2b4 g7g5 e2d3 g5g4 d3f5 g4f3 e3e4 e6f5 e4d5,20
8/8/8/5p1p/6k1/4KQp1/8/8 b - -,a7a6 b2b4 g7g5 e2d3 g5g4 d3f5 g4f3 e3e4 e6f5 e4d5,Mate
r1b1k2r/ppp2pp1/2nbp2p/q7/3P4/2PB1N2/PP1B1PPP/R2Q1RK1 b kq -,a5h5 f1e1 e8h8 c3c4 c6d4 f3d4 h5h2 g1f1 e6e5 d4f3,114
1rr3k1/p3ppbp/3p1np1/q2P3P/1p1B2P1/5P2/PPPQB3/1K1R3R b - -,f6d5 d4g7 d5c3 g7c3 b4c3 d2c1 b8b2 c1b2 c3b2 c2c4,-430
4rrk1/2p5/1p1p4/p2P1bp1/2P2p2/PP3P2/1B1QNNPq/R4K2 b - -,f5d7 a1e1 g5g4 e2g1 e8e1 d2e1 f8e8 e1c3 h2h6 b2c1,213
r1b1qrk1/pp1n1pnp/2p1p1pP/3pP1b1/1P1P1N2/P1N2PP1/2P2B2/R2QKB1R b KQ -,d7e5 h6g7 e5f3 d1f3 g8g7 f4h3 g5d8 e1a1 a7a5 b4b5,712
1r1n1rk1/1b4p1/1q4N1/1p1p1pQ1/2pP4/2P4P/1P4B1/R4R1K b - -,d8f7 g6e7 g8h7 g5f5 g7g6 f5f6 b6f6 f1f6 f7g5 f6f8,351
r4rk1/pp4qp/4Rp2/3p1P2/2nB3Q/6P1/P6P/R5K1 b - -,h7h5 h4h5 c4d2 d4e3 d2e4 e3h6 g7h7 h5g4 g8h8 h6f8,309
r2qkb1r/pppn1ppp/5n2/4p3/6b1/1P2PN2/PBPN1PPP/R2QKB1R b KQkq -,f8b4 a2a3 b4d6 h2h3 g4e6 f1c4 d8e7 g2g4 e8a8 c4e6,22
r5k1/5qbp/p1ppR1p1/2pn4/Q1N5/2PP4/PP4PP/R1B3K1 b - -,f7e6 c1d2 a8f8 a1e1 e6f5 a4d1 f5f2 g1h1 d5f4 d2f4,-2
8/8/8/5Q1p/7k/4K1p1/8/8 b - -,a8f8 c1f4 d5f4 e6e3 f4g2 g1g2 f7f2 g2h1 g7e5 e3e5,Mate
1r4k1/1b3B1p/3q4/p4p1Q/P2N4/4P3/5PPP/R4RK1 b - -,g8h8 d4f5 d6c6 f2f3 c6c7 h5h4 c7f7 h4d4 h8g8 f5h6,Mate
r2nk2r/pp2p1b1/3q1ppn/3P2Bp/4N3/5N1P/PP3PP1/R2QR1K1 b kq -,d6d7 e4f6 g7f6 g5f6 d8f7 f6e7 d7e7 d1a4 e8f8 e1e7,673
r2q3r/ppp2kp1/3b1nbp/3Pp1P1/2P4P/2N2P2/PPP5/R1BQK2R b KQ -,h6g5 c1g5 d6e7 h1g1 f6h7 g5e3 e7h4 e1d2 h4g5 d1e2,-262
r4rk1/pb1n2pp/1pqbQp2/3p4/3P1P2/2PB2B1/PP1N2PP/R4RK1 b - -,g8h8 e6h3 f6f5 d3f5 d7f6 d2f3 b7c8 f5c8 c6c8 f4f5,284
8/pp5p/5k2/2P3p1/5pK1/7P/PP4P1/8 b - -,f4f3 g2f3 f6g6 f3f4 g5f4 g4f4 g6f6 b2b4 f6e6 f4e4,476
r1b1k2r/ppqn1ppp/3b1n2/1BpP4/2N2p2/2N5/P1PBQ1PP/R3K2R b KQkq -,e8d8 e1h1 h8e8 e2f2 g7g5 g2g3 d6e5 d5d6 e5d6 a1d1,151
3r2k1/p3b2p/1np1b1p1/4p3/1P2P3/P3B1P1/7P/R3NBK1 b - -,e6g4 e1d3 b6c4 e3a7 c4d2 a7b6 d8b8 b6f2 d2f1 g1f1,135
5rk1/2p5/1p1p4/p2P1bp1/2PQ1p2/PP2rP2/1B2NNPq/R4K2 b - -,h2h7 a1e1 h7h6 b2c3 f8e8 e2g1 g8f7 e1e2 h6g6 e2e3,177
r1b1k2r/ppp2pp1/1qnbp2p/8/3P4/2PB1N2/PP1BQPPP/R4RK1 b kq -,e8h8 b2b4 a7a6 a2a3 b6a7 f1e1 c6e7 c3c4 c7c6 d3c2,179
8/8/2n1pk1p/2p5/1pP2KP1/1P1N4/8/8 b - -,e6e5 f4g3 e5e4 d3c5 f6e5 c5a6 e5d4 g3f2 c6e5 a6b4,-3
