8/5k2/7K/8/8/7P/8/8 b - -,f7f8 h6g6 f8g8 h3h4 g8h8 g6f6 h8h7 f6e5 h7g6 e5f4,Mate
rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N1B3/PP1QBPPP/R3K1NR b KQ -,b8d7 d4d5 d7c5 d2c2 a7a5 h2h4 h7h6 e1a1 c8d7 h4h5,84
rn1qk1nr/pp3ppp/2pb4/3p1b2/3P4/2NBBN2/PPP2PPP/R2QK2R b KQkq -,f5g6 d3g6 h7g6 d1e2 e8f8 f3e5 b8d7 f2f4 d6b4 e1h1,22
rnbqk2r/p2pbppp/1p2pn2/2p3B1/3P4/2PBPN2/PP3PPP/RN1QK2R b KQkq -,h7h6 g5h4 c8b7 b1d2 e8h8 e1h1 b8c6 d2c4 d7d5 c4e5,26
rnbq1rk1/ppp1npbp/3pp1p1/4P3/3P1P2/3BBN2/PPP3PP/RN1QK2R b KQ -,e7d5 d1d2 c7c5 d4c5 d6e5 f4e5 d5e3 d2e3 d8c7 b1d2,-75
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N1BP2/PP4PP/R2QKBNR b KQ -,f6h5 d1d2 h7h6 g2g3 a7a6 a2a4 e7g5 e3g5 d8g5 f1d3,163
r1bqk1nr/1p1p1ppp/p1N1p3/8/1b2P3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -,d8c7 c6b4 g8e7 c1f4 c7d8 d1d6 e8h8 e1a1 e7g6 f4e3,997
r1bqk1nr/pp3ppp/2n5/2bp4/8/3BPN2/PP3PPP/RNBQK2R b KQkq -,c5b6 h2h3 g8f6 b1c3 e8h8 e1h1 f8e8 b2b3 d5d4 e3d4,20
rnb1kbnr/pp3ppp/2p1p3/8/2B1P3/5N2/PPP2PPP/RNBK3R b kq -,b7b6 c1f4 a7a5 a2a4 b8d7 b1d2 f8c5 d1e2 g8f6 h2h3,64
r1bqk2r/1pp1bppp/p1np1n2/4p1B1/2B1P3/2NP1N2/PPP2PPP/R2Q1RK1 b kq -,c8e6 g5f6 e7f6 c4e6 f7e6 c3e2 e8h8 c2c3 d8d7 h2h3,32
r1bqkb1r/3npppp/p2p1n2/1pp5/4P3/2NP1N2/PPP1BPPP/R1BQ1RK1 b kq -,c8b7 c1f4 e7e5 f4e3 b5b4 c3a4 b7c6 b2b3 f8e7 f3d2,-43
r1bqkbnr/ppp1pp1p/2n3p1/3p4/3P4/4PNP1/PPP2P1P/RNBQKB1R b KQkq -,a7a6 f1g2 g8f6 e1h1 f8g7 b2b3 c8f5 a2a3 h7h5 c2c4,48
8/8/1k6/1P6/KP6/1n6/8/2b5 b - -,c1d2 a4b3 b6b5 b3c2 d2f4 c2d3 b5b4 d3e2 f4e5 e2f2,-11
r1bqk1nr/ppp2pbp/2n1p1p1/3p4/3P4/4PNP1/PPP2PBP/RNBQ1RK1 b kq -,g8e7 c2c4 e8h8 d1e2 d5c4 e2c4 b7b6 b1c3 c8b7 f1d1,81
8/8/8/3K1k2/2B5/8/4N3/8 b - -,f5f6 c4d3 f6g7 e2d4 g7f6 d4f5 f6g6 d5e6 g6h5 e6e5,7400
rnbqkbnr/1p1p1ppp/p3p3/8/1p1PP3/3B1N2/P1P2PPP/RNBQK2R b KQkq -,d7d5 b1d2 b8c6 e1h1 g8f6 f1e1 f8e7 a2a3 e8h8 e4e5,-64
8/3k4/8/8/3B4/8/3K4/5N2 b - -,d7e6 d2e3 e6d5 f1d2 d5d6 e3e4 d6c6 d4e5 c6b7 e4d5,7631
8/8/2k5/8/3B4/1N1K4/8/8 b - -,c6b5 d3e4 b5c6 d4e5 c6b6 e4d5 b6b7 b3c5 b7b6 e5d4,7019
8/2k5/8/2K5/3B4/1N6/8/8 b - -,c7d7 c5d5 d7c7 b3d2 c7b7 d2c4 b7c7 d4e5 c7b7 c4e3,20000
8/1k6/8/2K1B3/8/1N6/8/8 b - -,b7a6 c5c6 a6a7 b3d2 a7a6 d2c4 a6a7 e5h2 a7a8 c4b6,8038
8/k7/2K5/2N5/8/2B5/8/8 b - -,a7a8 c3e5 a8a7 e5g3 a7a8 c6b5 a8a7 g3f4 a7a8 f4d6,9605
1k6/2N5/2K5/8/8/2B5/8/8 b - -,b8a7 c3g7 a7b8 g7d4 b8c8 d4a7 c8d8 c7d5 d8e8 c6d6,7807
rnbqkbnr/4pppp/p1p5/1p6/P2P4/1Q2PN2/5PPP/RNB1KB1R b KQkq -,b5a4 b3a4 g8f6 f1e2 a6a5 e1h1 e7e6 c1a3 f8a3 a4a3,107
r1bqk1nr/p2pppbp/2n3p1/1B6/4P3/5N2/PPP2PPP/RNBQK2R b KQkq -,d8a5 c1d2 a5b5 b1c3 b5c4 b2b3 c4b4 a2a3 b4b7 e1h1,-688
rnbqkb1r/pp3ppp/4pn2/2pP4/2P1p3/2N5/PP2NPPP/R1BQKB1R b KQkq -,f8d6 e2g3 e6d5 c4d5 e8h8 f1e2 b8d7 c3e4 f6e4 g3e4,-83
8/8/1K2Q3/8/5k2/8/8/8 b - -,g7g6 c1g5 h7h6 g5f4 f8g7 d5e6 d8d1 a1d1 c8e6 c3b5,Mate
8/8/4Q3/2K5/8/5k2/8/8 b - -,g7g6 c1g5 h7h6 g5f4 f8g7 d5e6 d8d1 a1d1 c8e6 c3b5,Mate
rnbqkb1r/pp2pppp/3p1n2/2p5/3P4/2P1PN2/PP3PPP/RNBQKB1R b KQkq -,b8d7 c3c4 e7e6 f1e2 b7b6 b1c3 a7a6 a2a4 g7g6 d4d5,45
r1bqk2r/pppnbppp/3p1n2/4p3/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq -,e5d4 f3d4 e8h8 e1h1 d7c5 f1e1 f8e8 d4b3 c5d7 a2a4,48
r1bqkb1r/pppnpppp/5n2/3p4/3P4/2P2N2/PP1NPPPP/R1BQKB1R b KQkq -,g7g6 d1c2 c7c5 e2e4 d5e4 d2e4 f8g7 e4f6 d7f6 f1b5,22
r1bqk2r/ppp2ppp/2n1p3/3pPn2/1b1P4/2NB1N2/PPP2PPP/R1BQ1RK1 b kq -,e8h8 c3e2 b4e7 c2c3 f7f6 e5f6 e7f6 e2g3 f8f7 g3h5,233
r1bqk2r/pppnppbp/5np1/3p4/3P4/2PBPN2/PP1N1PPP/R1BQK2R b KQkq -,c7c5 e1h1 e8h8 h2h3 b7b6 e3e4 d5e4 d2e4 c5d4 f3d4,-13
r1bqkbnr/ppp2ppp/2n1p3/8/Q1pP4/2N2N2/PP2PPPP/R1B1KB1R b KQkq -,f8d6 e2e4 c8d7 a4c4 e6e5 d4d5 c6e7 f1e2 g8f6 e1h1,98
r2qkb1r/ppp1pppp/2np1n2/8/5Pb1/1P2PN2/PBPP2PP/RN1QKB1R b KQkq -,g4d7 f1e2 g7g6 e1h1 f8g7 d2d4 d7f5 c2c4 e7e5 d4d5,81
rnb1kb1r/2p1pppp/p2q1n2/1p6/3P4/2N2N1P/PPP1BPP1/R1BQK2R b KQkq -,b5b4 c3a4 b8d7 e1h1 e7e6 a2a3 a6a5 c2c4 b4c3 a4c3,126
rnbqkbnr/pp3ppp/2p5/3p4/8/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq -,g8f6 d2d4 f8d6 f1d3 e8h8 f3e5 d8e7 f2f4 c6c5 e1h1,-31
rnbqkb1r/pp2pppp/3p1n2/2p3B1/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq -,d6d5 d4c5 e7e6 b2b4 a7a5 e2e4 f8e7 e4e5 f6d7 g5e7,66
rnbqkbnr/ppp1pp1p/6p1/3p4/3P1B2/8/PPPNPPPP/R2QKBNR b KQkq -,f8g7 g1f3 g8f6 e2e3 e8h8 h2h3 c7c5 c2c3 d8b6 d1b3,51
rnbqk2r/ppp1ppbp/3p1np1/8/P1B1P3/2N2N2/1PPP1PPP/R1BQK2R b KQkq -,b8c6 d2d4 e8h8 d4d5 c6b4 a4a5 c8g4 a1a4 c7c5 e1h1,34
rn1qkbnr/pp3ppp/2p5/3p1b2/3P4/2N2N1P/PP2PPP1/R1BQKB1R b KQkq -,f8d6 g2g4 f5g6 d1b3 b8a6 e2e4 d5e4 f3h4 g8f6 c1g5,-19
rnbqkb1r/ppp1pp1p/3p1np1/8/P3P3/2N2N2/1PPP1PPP/R1BQKB1R b KQkq -,a7a6 d2d4 f8g7 f1e2 b8c6 e1h1 e8h8 a4a5 e7e6 c1e3,73
rnbqkb1r/3ppp1p/P4np1/2pP4/8/5P2/PP2P1PP/RNBQKBNR b KQkq -,f6h5 g2g4 h5f6 e2e4 b8a6 e4e5 f6g8 b1c3 f8g7 f3f4,120
8/8/8/4Q3/3K4/8/5k2/8 b - -,f6h5 g2g4 h5f6 e2e4 b8a6 e4e5 f6g8 b1c3 f8g7 f3f4,Mate
r2qkb1r/pp1bpppp/2np1n2/8/2PN4/6P1/PP2PPBP/RNBQ1RK1 b kq -,h7h6 b2b3 g7g6 b1c3 f8g7 c1b2 e8h8 d4c2 d8c8 c3d5,64
8/8/8/5Q2/8/3K2k1/8/8 b - -,h7h6 b2b3 g7g6 b1c3 f8g7 c1b2 e8h8 d4c2 d8c8 c3d5,Mate
rnbqk1nr/pp1pppbp/6p1/8/3NPB2/8/PPP2PPP/RN1QKB1R b KQkq -,e7e5 f4g5 d8g5 d4b5 e8d8 b1c3 g8f6 b5d6 h8f8 h2h4,-340
r1bqkb1r/pppp1p1p/2n2np1/4P3/3N4/2N5/PPP2PPP/R1BQKB1R b KQkq -,c6d4 c1g5 f8e7 d1d4 f6d5 g5e7 d5e7 e1a1 e7f5 d4d2,486
rnbqk2r/1p2ppbp/p1p2np1/3p4/2PP1B2/2N1PN2/PP2BPPP/R2QK2R b KQkq -,h7h6 e1h1 e8h8 d1c2 f6h5 f4e5 h5f6 h2h3 b8d7 f1d1,146
8/8/1k6/3K4/2N2B2/8/8/8 b - -,b6b7 d5e4 b7c6 c4b2 c6b7 f4e5 b7a6 b2c4 a6b7 e5c3,15414
rnbqk1nr/ppp2pp1/3p3p/2b1p3/2B1P3/3PBN2/PPP2PPP/RN1QK2R b KQkq -,d8f6 e1h1 c8e6 c4e6 f6e6 d3d4 e5d4 f3d4 c5d4 e3d4,57
rnbqkb1r/pp2pppp/5n2/2ppP3/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq -,f6h5 d4c5 b8c6 f1b5 g7g6 b1c3 a7a6 b5a4 e7e6 a4c6,277
r1b1kb1r/ppp1pppp/2nq1n2/8/3P4/2NBB3/PPP2PPP/R2QK1NR b KQkq -,a7a6 g1f3 e7e5 d1e2 c8e6 e1a1 e5d4 e3d4 f8e7 d3c4,48
r1bq1rk1/pppp1pbp/2n2np1/4p3/2B1P3/2PP1N2/PP3PPP/RNBQR1K1 b - -,a7a5 a2a4 h7h6 d3d4 d7d6 h2h3 b7b6 d4e5 c6e5 f3e5,47
r1bqk2r/pp2ppbp/2np1np1/2p5/4PP2/2NP1N1P/PPPB2P1/R2QKB1R b KQkq -,b7b5 g2g4 b5b4 c3e2 e8h8 f1g2 d8b6 d2e3 f6d7 a1b1,-60
r1bqkb1r/ppp2pp1/2n4p/3np3/8/2NP1N2/PPPBBPPP/R2QK2R b KQkq -,g7g5 h2h3 c8e6 c3d5 d8d5 e1h1 f7f5 c2c4 d5d6 c4c5,-77
r3kbnr/pppq1ppp/2np4/1B2P3/4P1b1/2N2N2/PPP2PPP/R1BQK2R b KQkq -,h7h5 c1e3 g4f3 g2f3 d6e5 d1d7 e8d7 e1a1 f8d6 f3f4,284
rnbqk1nr/pppp1ppp/8/2bNp3/2P5/8/PP1PPPPP/R1BQKBNR b KQkq -,c7c6 d5c3 d7d5 e2e3 d5d4 c3e4 c5b6 g1f3 b6c7 b2b4,-85
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2P5/2N1PN2/PP1PBPPP/R1BQ1RK1 b kq -,f5g4 d2d4 b8d7 h2h3 g4h5 f3d2 h5g6 c4d5 c6d5 d1b3,30
rnbqk1nr/pp3pbp/2ppp1p1/4P3/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQkq -,f7f5 a2a4 a7a5 b2b3 g7f8 c1a3 d6d5 a3f8 e8f8 h2h3,207
r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P4/2N1PN1P/PPP2PP1/R1BQKB1R b KQkq -,c8d7 f1d3 c6b4 a2a3 b4d3 c2d3 c7c5 d4c5 f8c5 e1h1,27
r1bqk2r/ppp2ppp/2n1pn2/1B1p4/1b1P4/2N1PN1P/PPP2PP1/R1BQK2R b KQkq -,e8h8 e1h1 c6e7 b5d3 b7b6 a2a3 b4c3 b2c3 c8b7 a3a4,5
rnbq1rk1/ppp1pp1p/3p1bp1/8/3PP3/2NB1N2/PPP2PPP/R2QK2R b KQ -,c8g4 d3e2 f6g7 e1h1 b8d7 f3e1 g4e2 c3e2 b7b5 c2c3,-79
rnbqkb1r/pp2pppp/5n2/2pP4/8/1P6/PBPP1PPP/RN1QKBNR b KQkq -,c8g4 f1b5 b8d7 g1f3 a7a6 b5d7 d8d7 c2c4 d7f5 h2h3,119
rnbq1rk1/ppp1ppbp/5np1/3p4/3P4/2NBPN2/PPP1QPPP/R1B1K2R b KQ -,c7c5 e2d1 a7a6 e1h1 c5c4 d3e2 b7b5 f3e5 c8b7 f2f4,-95
r1bqk2r/ppppnBpp/8/b3n1N1/3pP3/2P5/P4PPP/RNBQ1RK1 b kq -,e8f8 f7b3 d7d5 c3d4 d5e4 d4e5 d8d1 f1d1 c8g4 f2f3,682
rnbqk1nr/ppp2pp1/4p2p/3p4/1bPP4/P1N2N2/1P2PPPP/R1BQKB1R b KQkq -,b4a5 b2b4 c7c5 b4a5 g8f6 e2e3 e8h8 c4d5 f6d5 c1b2,752
rnbqkbnr/ppp2ppp/8/8/2BpN3/5N2/PPP2PPP/R1BQK2R b KQkq -,f8d6 d1e2 d8e7 f3d4 b8c6 d4c6 b7c6 e1h1 g8f6 e4f6,373
rnbqkbnr/pppp3p/6p1/4pp2/2PP4/2N1P3/PP3PPP/R1BQKBNR b KQkq -,b8c6 d4d5 c6b8 e3e4 f5e4 g1e2 g8f6 e2g3 f8b4 d1b3,135
rnbqkb1r/1p3ppp/4pn2/P1Pp4/8/2N1P3/P1P2PPP/R1BQKBNR b KQkq -,b8c6 f1d3 f8c5 g1e2 e8h8 e1h1 e6e5 a5a6 b7a6 e3e4,-107
r2qkbnr/pp1Bpppp/3p4/2p1n1N1/4P3/8/PPPP1PPP/RNBQK2R b KQkq -,d8d7 e1h1 g7g6 c2c3 h7h6 g5f3 e5f3 d1f3 f8g7 d2d3,-10
rnbqk2r/ppp1bppp/3p1n2/8/5B2/2NP1N2/PPP2PPP/R2QKB1R b KQkq -,e8h8 f1e2 d6d5 d3d4 f8e8 e1h1 c7c6 f1e1 c8f5 e2d3,-18
rnbqk1nr/ppp1ppbp/3p2p1/8/5P2/3P2P1/PPP1P1BP/RNBQK1NR b KQkq -,c7c5 c2c3 b8c6 g1h3 g8f6 e2e4 e8h8 h3f2 e7e5 e1h1,-22
r2qkbnr/pp3ppp/2n1p3/2pp4/3P2b1/2P1PN2/PP2BPPP/RNBQ1RK1 b kq -,c5d4 e3d4 f8d6 h2h3 g4f5 c3c4 g8f6 b1c3 e8h8 f3h4,-16
8/P7/8/3p3r/3k3B/3P4/5K2/8 b - -,d4d3 a7a8q h5h4 a8d5 h4d4 d5b3 d3e4 b3e6 e4d3 e6e2,Mate
r1bk1b1r/ppp2ppp/2n2n2/4p3/2P5/P1N2N2/1P2PPPP/R1B1KB1R b KQ -,c6d4 f3d4 e5d4 c3d5 f6d5 c4d5 f8d6 e2e4 d4e3 c1e3,-43
6Q1/8/4k3/2n5/8/2K5/8/8 b - -,d8e8 e2e3 f6d7 c3d5 f8d6 f3d2 f7f5 b2b4 c6e7 d5e7,Mate
r1bqkb1r/1pp1npp1/p1n1p2p/3pP3/3P3B/2N2N2/PPP2PPP/R2QKB1R b KQkq -,g7g5 h4g3 e7f5 c3e2 g5g4 f3d2 f5d4 e2d4 c6d4 c2c3,-83
8/8/8/2n1k1Q1/8/2K5/8/8 b - -,b7b5 g2g4 c6a5 c3e2 b5b4 e2f4 c7c5 d4c5 d8c7 f4d3,Mate
rn1qkb1r/pppb1ppp/3p1n2/4p1N1/2B1P3/2N5/PPPP1PPP/R1BQK2R b KQkq -,d8e7 g5f7 h8g8 c3d5 f6d5 c4d5 b8c6 f7d6 e7d6 d5g8,404
r1bq1rk1/ppppnpbp/2n3p1/4p1B1/2B1P3/2PP1N2/PP3PPP/RN1Q1RK1 b - -,c6a5 c4b5 h7h6 g5e7 d8e7 b2b4 a7a6 b5a4 a5c6 a4b3,-47
rnbq1rk1/ppppb1pp/4pn2/5p2/8/2NP1NP1/PPP1PPBP/R1BQ1RK1 b - -,b7b6 f3d4 c7c6 e2e4 f5e4 c3e4 f6e4 d3e4 c8a6 f1e1,93
r1bqk1nr/pppp1ppp/2n5/2b1p3/4P3/2NP1Q2/PPP2PPP/R1B1KBNR b KQkq -,g8e7 a2a3 e8h8 f3d1 d7d5 g1f3 a7a5 e4d5 e7d5 f1e2,-94
rnbqkb1r/ppp1pppp/8/3pP3/3Pn3/3B4/PPP2PPP/RNBQK1NR b KQkq -,c7c5 f2f3 c5c4 d3e2 e4c5 d4c5 c8f5 f3f4 e7e6 c1e3,423
r1bqkb1r/pp2pppp/2n2n2/1Bp5/3P4/2N1PN2/PP3PPP/R1BQK2R b KQkq -,a7a6 b5c6 b7c6 e1h1 c5d4 e3d4 c8g4 h2h3 g4f3 d1f3,147
8/7R/4k3/4Q3/8/4K3/8/8 b - -,a7a6 b5c6 b7c6 e1h1 c5d4 e3d4 c8g4 h2h3 g4f3 d1f3,Mate
r1bqk1nr/pppp1pp1/2n4p/2b5/2BPPp1P/5N2/PPP3P1/RNBQK2R b KQkq -,c5f8 a2a3 g8f6 b1c3 f8e7 d4d5 c6a5 c4d3 b7b6 c1f4,176
rnbqkb1r/1p1p2pp/p4n2/2p2P2/4p3/2NP4/PPP2PPP/RNBQKB1R b KQkq -,b8c6 d3e4 b7b5 f1e2 f8e7 e2h5 e8f8 e1h1 c6d4 h5f3,464
8/8/6r1/4K2k/5Q2/8/8/8 b - -,g6g4 f4h2 h5g6 h2c2 g6g5 c2c1 g5g6 c1e3 g4g5 e5e6,Mate
rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/1P4P1/PBP1PPBP/RN1QK1NR b KQkq -,e8h8 g1f3 c7c5 d4c5 d6c5 e1h1 b8c6 c2c4 d5c4 d1d8,-9
rnbq1rk1/ppp2ppp/3bpn2/3p4/3P4/1P2P1P1/PBP2PBP/RN1QK1NR b KQ -,c7c5 a2a4 c5d4 e3d4 b8c6 g1f3 d8a5 b2c3 a5c7 e1h1,-36
r1bqkb1r/ppp2ppp/2n2n2/4p3/3pP3/3P1N1P/PPP1BPP1/RNBQ1RK1 b kq -,a7a5 c2c3 f6d7 b1a3 f8e7 a3b5 d7f8 c3d4 e5d4 f3h2,35
4rr1k/1pqb2p1/p2b4/2p2n2/2PpBP1P/PP4P1/2QBN3/R4RK1 b - -,c7c8 f1f2 e8e4 c2e4 d7c6 e4d3 f8e8 b3b4 c6e4 d3b3,-219
rnb1k2r/ppp1qppp/3p1n2/2b1p1Q1/2B1P3/3P1N2/PPP2PPP/RNB1K2R b KQkq -,c7c6 e1h1 e8h8 c4b3 a7a5 a2a4 h7h6 g5g3 g8h7 c1d2,-44
8/8/8/3Q4/8/5K2/2k5/8 b - -,c7c6 b1c3 b8d7 h2h3 d7f8 c1e3 c5e3 f2e3 b7b5 c4b3,Mate
r1b1kbnr/1pqp1ppp/p1n1p3/2p5/4P3/2P2NP1/PP1P1PBP/RNBQ1RK1 b kq -,e6e5 d2d4 d7d6 d4d5 c6a5 f3d2 c8d7 b2b4 c5b4 c3b4,157
8/1K6/8/8/3Q4/8/2k5/8 b - -,h7h6 d2d4 d7d6 d4d5 c6e5 f3e5 d6e5 f2f4 e5f4 c1f4,Mate
r1bqkb1r/pp2ppp1/2n2n1p/3p4/3P4/2N2NP1/PP2PPBP/R1BQK2R b KQkq -,d8b6 e1h1 e7e6 c1f4 f8e7 a1b1 a7a5 c3a4 b6a6 f3e5,24
rnbqk1nr/p3ppbp/1p1p2p1/2p5/2PPP3/2N1BN2/PP3PPP/R2QKB1R b KQkq -,c8b7 d4d5 h7h6 f1d3 b8d7 e1h1 g8f6 h2h3 e8h8 d3c2,133
8/6k1/4K3/1N6/6p1/6N1/8/8 b - -,g7g6 b5d4 g6g5 e6e5 g5g6 d4c6 g6g5 c6e7 g5h4 e7f5,21
8/8/4K1k1/8/3N2p1/6N1/8/8 b - -,g6g7 e6f5 g7g8 f5e4 g8f7 d4f5 f7e6 e4d4 e6f6 f5e3,102
r1bqk2r/pppp1pp1/2n2n1p/4p3/1bP1P3/2NPBN2/PP3PPP/R2QKB1R b KQkq -,b7b6 h2h3 d7d6 f1e2 b4c3 b2c3 c6e7 e1h1 e8h8 f3d2,25
rn1qk2r/ppp2ppp/3p1n2/2b1p3/2B1P1b1/3PBN2/PPP2PPP/RN1Q1RK1 b kq -,c5b6 h2h3 g4h5 b1d2 e8h8 g2g4 h5g6 f3h4 f6d7 h4g6,35
rn1qk2r/ppp2ppp/3p1n2/4p3/2B1P1b1/3PPN2/PPP3PP/RN1Q1RK1 b kq -,e8h8 h2h3 g4e6 c4e6 f7e6 a2a4 a7a5 d1e1 b8d7 e1c3,17
r1bqk2r/pp1pbppp/2n2n2/2p1p3/2P1P3/2NP1NP1/PP3P1P/R1BQKB1R b KQkq -,a7a6 f1g2 e8h8 e1h1 d7d6 h2h3 f8e8 c1e3 c8d7 f3d2,33
r1b1kb1r/pp2pppp/1qn2n2/1Bpp4/3P1B2/N1P1P3/PP3PPP/R2QK1NR b KQkq -,e7e6 b5a4 c8d7 g1e2 a7a6 a3c2 f8e7 e1h1 e8h8 f4g5,-85
rnbqkb1r/1p1p1ppp/p2Ppn2/2p5/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq -,f6g8 c1e3 b8c6 f2f4 g8h6 g1f3 b7b6 e4e5 c8b7 f1d3,271
rnbqk2r/ppppppbp/5np1/8/5P2/3P2P1/PPP1P1BP/RNBQK1NR b KQkq -,d7d5 g1f3 e8h8 e1h1 f8e8 b1d2 c7c6 a2a4 b8d7 d3d4,-37
r1bq1rk1/ppppbpp1/2n2n1p/4p3/2B1P3/2NP1N1P/PPP2PP1/R1BQ1RK1 b - -,a7a5 c1e3 f8e8 a2a4 d7d6 d3d4 e5d4 f3d4 e7f8 c4b3,50
r1bqkbnr/3p1ppp/p1n1p3/1pp5/4P3/1P1B1N2/PBPP1PPP/RN1QK2R b KQkq -,c8b7 a2a4 b5b4 e1h1 g8f6 f1e1 f8e7 e4e5 f6d5 d3e4,-75
r1bqk1nr/ppp2ppp/2np4/4p3/1bP1P3/2N3P1/PP1PNP1P/R1BQKB1R b KQkq -,c8e6 c3d5 b4c5 f1g2 a7a5 h2h3 c6d4 d2d3 d4e2 d1e2,-53
r2qkb1r/1pp1pppp/p1n2n2/3p1b2/1P1P4/P3PN2/1BP2PPP/RN1QKB1R b KQkq -,h7h5 c2c4 e7e6 f1e2 c6e7 b1d2 c7c6 e1h1 e7g6 c4c5,71
r1bqkb1r/ppp2ppp/2n5/4p1N1/2BPp3/8/PPP2PPP/R1BQK2R b KQkq -,h7h6 c4f7 e8e7 f7b3 c6a5 g5f7 d8d4 f7h8 d4d1 e1d1,237
r2qkbnr/ppp1pppp/2n5/5b2/2QP4/5N2/PP2PPPP/RNB1KB1R b KQkq -,f5b1 a1b1 e7e6 a2a3 d8d5 e2e3 d5c4 f1c4 g8f6 c4d3,173
8/4K1p1/4N3/5kN1/8/8/8/8 b - -,f5e5 e7d7 e5d5 d7c7 d5e5 c7c6 e5f5 c6d5 f5f6 d5e4,144
rnbqkbnr/ppp2ppp/8/3p4/4P3/3P4/PP3PPP/RNBQKBNR b KQkq -,b8c6 e4d5 d8d5 b1c3 f8b4 c1d2 d5e5 d1e2 e5e2 g1e2,-97
r1bqkb1r/pppn2pp/3p1n2/4PpB1/2P5/2N2N2/PP2PPPP/R2QKB1R b KQkq -,f6g4 g5d8 e8d8 e5d6 f8d6 f3g5 h8f8 e2e3 d6e5 c3d5,962
r1b2rk1/pp2bppp/2n2n2/q3p1P1/2B2B2/P1N1PN2/1PQ2P1P/2KR3R b - -,f6e4 d1d5 e4c5 f3e5 c6e5 f4e5 c8e6 h1d1 a8c8 c1b1,194
r1bqk1nr/pppnppbp/3p2p1/8/3P4/2PBPN2/PP3PPP/RNBQK2R b KQkq -,h7h6 e1h1 e7e5 e3e4 g8f6 f1e1 e8h8 b1d2 b7b6 a2a4,53
8/8/8/8/8/4kpK1/8/8 b - -,h7h6 e1h1 e7e5 e3e4 g8f6 f1e1 e8h8 b1d2 b7b6 a2a4,Mate
r1bqkbnr/1p1ppppp/p1n5/2p5/2B1P3/1P6/PBPP1PPP/RN1QK1NR b KQkq -,e7e6 g1f3 d7d5 e4d5 e6d5 c4d3 g8f6 e1h1 f8e7 f3e5,-75
rnbqkbnr/4pBpp/p2p4/1pp5/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq -,e8f7 d4c5 f7e8 a2a4 b5b4 c5d6 d8d6 b1d2 c8g4 e1h1,-79
3k4/5Np1/4K3/2N5/8/8/8/8 b - -,d8c7 f7g5 c7b6 e6d5 b6b5 c5d3 b5a4 d5c4 a4a3 c4c3,63
r1b1kb1r/ppp1qppp/2np1n2/8/8/2NPBN2/PPP1QPPP/R3KB1R b KQkq -,a7a6 g2g3 d6d5 f1g2 c8g4 h2h3 g4f3 g2f3 e7e6 a2a3,40
r1bq1rk1/ppp2ppp/2np1n2/2bNp3/4P3/2PB1N2/PP1P1PPP/R1BQ1RK1 b - -,f6d5 e4d5 c6e7 d3c2 c8f5 d2d4 e5d4 c3d4 c5b6 c2b3,-60
rnbqkb1r/pp2pppp/2p2n2/3p2B1/3PP3/5P2/PPP3PP/RN1QKBNR b KQkq -,d8b6 b1c3 b6b2 g1e2 e7e6 a1b1 b2a3 d1d2 d5e4 b1b3,-96
rn1qkb1r/pp2ppp1/2p2n1p/3p1b2/2PP1B2/4PN2/PP1N1PPP/R2QKB1R b KQkq -,d5c4 f1c4 e7e6 d1e2 f6h5 f4e5 f8e7 h2h3 f5h7 c4d3,85
rnbqk1nr/pp3ppp/4p3/1NbpP3/3p4/5N2/PPPB1PPP/R2QKB1R b KQkq -,d8e7 f3d4 a7a6 b2b4 c5d4 b5d4 g8h6 f1d3 h6f5 c2c3,88
r1bq1rk1/ppppbppp/5n2/n2Np3/2B1P3/3P1N2/PPP2PPP/R1BQ1RK1 b - -,f6d5 c4d5 c7c6 d5b3 a5b3 a2b3 d7d6 d1e1 f7f5 e4f5,-86
rn1qkb1r/pp2pppp/2p2n2/8/4B3/5N2/PPPPQPPP/R1B1K2R b KQkq -,d8c7 d2d4 f6e4 e2e4 e7e6 e1h1 b8d7 c2c4 d7f6 e4e2,52
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/BP2P3/2P2N2/P2P1PPP/RNBQK2R b KQkq -,c5f8 e1h1 d7d6 d2d4 c8d7 f1e1 f8e7 a4b3 e8h8 a2a3,117
r1bqkbnr/1pp2ppp/p1n1p3/3pN3/3P1B2/4P3/PPP2PPP/RN1QKB1R b KQkq -,f8d6 b1d2 g8e7 c2c3 d6e5 d4e5 e7g6 d2f3 g6f4 e3f4,56
rnbqkbnr/pppppp1p/8/6p1/8/2N1P3/PPPP1PPP/R1BQKBNR b KQkq -,b8c6 d2d4 d7d5 e3e4 d5e4 d4d5 c6e5 c1g5 f8g7 c3e4,103
