r2qrb1k/pp1n3p/2p3QB/8/2BP2p1/2P5/PP2NP2/2K4R b - -,f8h6 g6h6 e8e7 e2f4 d7f8 h1h5 e7g7 h5f5 b7b5 c4b3,Mate
1k5r/ppp2ppp/8/2b5/1P2P3/2P5/P3rPPP/2R2RK1 b - -,c5e7 f1d1 e2e4 g2g3 e7g5 f2f4 g5f6 d1d7 e4e7 d7d3,-503
r1bqkb1r/ppp3pp/2np1n2/4pp2/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq -,c6a5 c4b3 a5b3 a2b3 f8e7 b1c3 e8h8 c1g5 f5e4 d3e4,-56
r5k1/5p1p/6p1/1p6/p1bN4/R1P2P2/5KPP/8 b - -,g8f8 a3a1 f8e7 f2e1 e7d6 e1d2 a8e8 h2h4 d6c5 a1d1,-405
5R2/8/8/1k4K1/8/8/8/1r6 b - -,,0
1r1r4/p4pkp/5np1/2pP2P1/1pq2P2/8/PQ3N1P/R3R1K1 b - -,c4f4 b2f6 f4f6 g5f6 g7f6 f2g4 f6g7 g4e3 c5c4 e1d1,31
r1b1k2r/ppnnqQ2/2p1p1p1/4N2p/2PPN3/3B4/PP3PPP/R3K2R b KQkq -,e8d8 f7e7 d8e7 e5g6 e7f7 g6h8 f7g7 e1a1 b7b5 c4b5,591
8/1r6/4K3/6P1/8/4B1k1/8/8 b - -,,0
8/5pk1/6pp/8/8/P1bqN2P/3p1PP1/3Q2K1 b - -,c3f6 e3f1 f6c3 f1e3 c3a5 a3a4 g7f8 g2g3 h6h5 h3h4,-28
6k1/p4pbp/4p1p1/2Np4/P7/4BP2/r1PK3P/3R4 b - -,h7h5 d1b1 g7e5 h2h4 a7a5 b1b5 a2a3 b5b3 a3a2 e3g5,212
2b1n3/3k1ppp/1P1b4/N7/3R4/8/P4PpP/6K1 b - -,c8a6 a2a4 d7c8 d4d1 c8b8 g1g2 h7h6 h2h3 b8a8 g2g1,63
rn1qk2r/ppp1ppb1/1n4pp/8/3PP2P/2N1BP2/PPQ2P2/R3KB1R b KQkq -,g7d4 c3d5 b8c6 e1a1 e7e5 f1b5 e8f8 b5c6 b7c6 e3d4,165
8/8/8/2Pk4/PN1P2p1/5pKp/8/8 b - -,d5d4 c5c6 f3f2 g3f2 d4c5 c6c7 c5b4 c7c8q b4a4 c8g4,911
r4rk1/pp1n1pp1/2p1pq1p/3p4/2P3b1/1P1P2P1/P2NPPBP/R3QRK1 b - -,f6e5 h2h3 g4h5 d2f3 h5f3 g2f3 a7a5 a2a3 f7f5 e2e3,-9
r1b1r1k1/4qppp/2p5/1pn1p3/P3P1P1/2P1BP1P/2PNQ3/2KR3R b - -,c5a4 d2b1 c8e6 e2d2 a8d8 d2f2 a4c3 d1d8 c3a2 c1d2,-439
rn1qk2r/p4ppp/1pp2n2/3pPb2/8/1QN3P1/PP2PPBP/R1B2RK1 b kq -,f6g8 e2e4 d5e4 f1d1 b8d7 c3e4 f5e6 e4d6 e8f8 b3c3,375
8/p4rkp/1p4p1/8/2N1pq2/2Pr3P/PP2Q1P1/3R2K1 b - -,f4f2 e2f2 d3d1 g1h2 f7f2 h2g3 f2f8 g3h4 d1d3 c4e5,-839
6R1/6p1/7p/6P1/7P/2k5/8/6K1 b - -,b6b5 d1d3 e4d3 e2e5 f4e5 c4e5 d3d2 e5f7 d2d1q g1h2,Mate
8/8/N1P5/3k4/P2P2p1/5pKp/8/8 b - -,d5c6 a6b4 c6d6 a4a5 h3h2 g3h2 f3f2 h2g2 g4g3 b4d3,921
7R/1r4kp/p2pR1p1/8/3BP3/5KPP/rp3P2/8 b - -,g7f7 e6f6 f7g7 f6g6 g7g6 h8g8 g6f7 g8g7 f7e6 g7b7,600
1r2r3/2qn1pbk/b2p1npp/pppPp3/4P3/1PP1B1NP/P1BQ1PPN/R4RK1 b - -,e8f8 h2g4 f6g8 f1b1 h6h5 g4h2 g7h6 e3h6 g8h6 b3b4,47
3rr1k1/p4ppp/3N4/1Q2P3/5P2/3n2P1/P3q2P/3R1RK1 b - -,e2a2 d1d3 e8f8 f1f2 a2a1 g1g2 d8b8 b5c4 a1b1 f4f5,483
8/8/4K1P1/8/8/4B1k1/8/1r6 b - -,,0
r1b1k2r/ppnn1q2/2pNp1p1/4N2p/2PP4/3B4/PP3PPP/R3K2R b KQkq -,e8f8 d6f7 h8g8 f2f4 c6c5 e1h1 c5d4 a1d1 f8e7 d3b1,371
4k3/8/5K2/6p1/1P6/8/1P6/8 b - -,e8f8 d6f7 h8g8 f2f4 c6c5 e1h1 c5d4 a1d1 f8e7 d3b1,Mate
5r1k/1pp3pp/p7/1P1p2q1/P2Pp3/1Q1bP1PP/8/R4RK1 b - -,e8f8 d6f7 h8g8 f2f4 c6c5 e1h1 c5d4 a1d1 f8e7 d3b1,Mate
r4r1k/pbpn1qbp/1p1p1pp1/2P1p3/B2P3B/4PN1P/PP3PP1/2RQ1RK1 b - -,b6c5 d4e5 b7f3 d1f3 d7e5 f3d1 g6g5 h4g3 f6f5 g3e5,-57
1R6/8/8/1k4K1/8/8/8/r7 b - -,,0
r2q1rk1/p2n1ppp/2pb1n2/1p2p3/3PP1b1/2PB1N2/PP1N2PP/R1B1QRK1 b - -,f8e8 g1h1 e5d4 c3d4 c6c5 h2h3 g4h5 d3b5 c5d4 f3d4,-44
r2r2k1/ppp2pb1/4bnpp/4p3/2PB4/2N3P1/PP1NPPBP/R4RK1 b - -,f6g4 c3b5 c7c6 d4c3 c6b5 c4b5 e6d5 f1d1 d5g2 g1g2,149
r1b1r1k1/4qppp/2p5/1p2p3/n3P1P1/2P1BP1P/2P1Q3/1NKR3R b - -,c8e6 c1d2 e6a2 e2e1 a4b2 d2e2 b2d1 e1d1 e8d8 b1d2,-431
rn2kbnr/ppp2ppp/8/q3p3/6b1/2N2N1P/PP1PPP2/R1BQKB1R b KQkq -,g4f3 e2f3 b8c6 f1c4 e8a8 d2d3 g8e7 e1f1 c8b8 a1b1,-217
4n3/3k1ppp/bP1b4/N7/P2R4/8/5PpP/6K1 b - -,d7c8 d4d1 c8b8 g1g2 b8a8 g2g1 g7g6 d1d5 a8b8 d5d2,54
rn1qk2r/ppp1nppp/3b4/3p1b2/3P4/1N1BB3/PPP2PPP/R2QK1NR b KQkq -,e8h8 g1e2 b8d7 e1h1 f8e8 e2g3 f5d3 d1d3 b7b6 b3d2,-18
8/8/8/1k6/8/5K2/R7/1r6 b - -,,0
6rk/1R6/8/6p1/6K1/6P1/5P1P/8 b - -,g8a8 g4g5 a8a5 g5h4 h8g8 g3g4 g8f8 g4g5 f8e8 h4g4,825
8/8/8/7k/8/5PK1/R7/2r5 b - -,,0
1r2n1k1/pp2qpbp/4p1p1/N7/nP1N4/P3P1P1/5PBP/B2Q2K1 b - -,a4b6 h2h4 e7d7 d1b1 b6d5 a5b3 d7d6 b3a5 d6c7 d4b5,-237
r1bqk2r/pp3pp1/2n2n1p/2ppN3/7B/2PBP3/PP1N1PPP/R2QK2R b KQkq -,e8h8 e5c6 b7c6 e1h1 f8e8 f1e1 g7g5 h4g3 d8b6 d1c1,505
r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/3PB3/PPP1NPPP/RN1QK2R b KQkq -,c5e3 f2e3 d8g5 b1c3 c8e6 d1d2 g5g2 e1a1 g2h3 h1g1,-46
r2qrbk1/1bp2p2/p2p3p/1p4p1/4P3/nPPBN1BP/P4PP1/R2QR1K1 b - -,e8e6 d1c1 b5b4 c3b4 a3b5 f2f3 c7c6 e3f5 d6d5 a2a4,218
rnbq1rk1/ppp2pp1/4pn1p/8/2B4B/P1PP1N2/2P2PPP/R2QK2R b KQ -,c7c5 e1h1 b8d7 a3a4 d8a5 h4g3 a7a6 f3e5 a5c3 d1e2,32
1k5r/ppp2ppp/1b6/8/PP2P3/2P5/4rPPP/2R2RK1 b - -,a7a5 c1d1 e2e4 d1d5 c7c6 d5f5 a5b4 a4a5 b6d8 c3b4,-484
r2qr1k1/1b3Bpp/5b2/p1p5/3P4/2N1P3/PP4PP/R2QR1K1 b - -,g8f8 f7e8 d8e8 d1c2 c5d4 e3d4 f6d4 g1h1 e8c6 a1d1,361
K7/8/8/8/4Q3/8/3p4/1k6 b - -,g8f8 f7e8 d8e8 d1c2 c5d4 e3d4 f6d4 g1h1 e8c6 a1d1,Mate
1r3rk1/5ppp/1nbP4/p1N1p3/Pp6/5B2/1PP3PP/2KR3R b - -,e5e4 f3e4 c6e4 c5e4 b6a4 b2b3 f7f5 b3a4 f5e4 h1e1,162
r7/5pkp/6p1/1p6/p1bN3P/R1P2P2/5KP1/8 b - -,g7f6 f2e1 f6e5 d4c2 a8e8 c2d4 e5d5 e1d2 d5c5 a3a1,-411
rnbq1rk1/ppp1bppp/8/3pP3/4n3/5N2/PPPNBPPP/R1BQ1RK1 b - -,c7c5 d2e4 d5e4 d1d8 f8d8 f3g5 b8c6 g5e4 c6e5 c1f4,-3
rnbqkb1r/pp3ppp/8/3p4/2pP1B2/5NP1/PP2PP1P/R2QKB1R b KQkq -,f8b4 f4d2 a7a5 f1g2 b8c6 e1h1 e8h8 a2a3 b4d2 d1d2,-50
r2qk2r/pp1bbppp/3ppn2/8/3QP1P1/1BN1B3/PPP2P1P/R3K2R b KQkq -,b7b5 g4g5 f6h5 e1a1 e8h8 a2a3 a7a5 h1g1 b5b4 a3b4,46
r3r1k1/4qppp/2p1b3/1p2p3/n3P1P1/2P1BP1P/2PQ4/1NKR3R b - -,a8d8 d2f2 a4c3 d1d8 c3a2 c1d2 e8d8 d2e1 e7b4 b1d2,-452
8/6kp/4p1p1/5p2/3P4/5KP1/5P1P/8 b - -,,0
2k1n3/5ppp/bP1b4/N7/P7/8/5PpP/3R2K1 b - -,c8b8 g1g2 g7g6 g2g1 b8a8 h2h3 a8b8 d1c1 a6b7 a5b7,57
r1bqr1k1/1p1n1pbp/p2p2p1/2pP4/P3P1n1/2N2NP1/1P3P1P/R1BQRBK1 b - -,g4e5 f3d2 d7f6 a4a5 c8d7 f2f4 d7g4 d1c2 e5f3 d2f3,47
rn1q1rk1/p1p2pp1/1p2pb1p/1Q6/3P4/4PN2/PP3PPP/R3K2R b - -,c7c5 h2h4 d8d5 d4c5 b8c6 a1d1 d5c5 b5c5 b6c5 g2g4,-475
r4k1r/2q1bppp/p1pNp3/2Q5/8/3R4/PPP2PPP/2K4R b - -,a8b8 h1d1 h7h5 d3c3 h5h4 c5c6 c7c6 c3c6 h8h5 c6a6,130
r3k2r/pR1n1pp1/2pbp2p/8/2PP4/3R4/P4PPP/2B3K1 b - -,e8d8 d3b3 d8c8 g2g3 d6c7 c1f4 c7f4 g3f4 a8b8 b7a7,-386
8/8/8/1k6/8/5K2/1R6/2r5 b - -,,0
2B4k/1R6/p6p/3p3P/4p2n/2b5/P4PP1/5K2 b - -,a6a5 c8g4 c3d4 b7d7 d4b6 d7d5 h8g7 g2g3 h4f3 g4f3,594
5r1k/1pp3pp/p7/1P1p4/P2Pp3/1Q1bP1qP/8/R4R1K b - -,a6a5 c8g4 c3d4 b7d7 d4b6 d7d5 h8g7 g2g3 h4f3 g4f3,Mate
K7/8/8/8/8/8/3p4/2k4Q b - -,,0
4R3/1p5k/1pp3pp/5n2/4Q1P1/7P/P4PK1/3q4 b - -,f5h4 g2h2 d1d6 f2f4 h7g7 e4e7 d6e7 e8e7 g7f8 e7b7,550
r4rk1/ppqn1ppp/2pb4/8/3PR3/3Q1N1P/PP3PP1/R1B3K1 b - -,f8e8 c1d2 d7f6 e4e1 c7d7 d3b3 h7h6 a1d1 d7c7 f3e5,-32
3rr1k1/4qppp/2p1b3/1p2p3/n3P1P1/2P1BP1P/2P2Q2/1NKR3R b - -,a4c3 d1d8 c3a2 c1d2 e8d8 d2e1 e7b4 b1d2 b4c3 e1f1,-439
8/5p2/2nk2p1/6P1/PpKp1P2/3N4/2P5/8 b - -,c6a5 c4b4 a5b7 b4c4 b7d8 a4a5 d8c6 a5a6 d6c7 c4c5,555
r2r2k1/pBp2pb1/4bnpp/4p3/2Pn4/2N1B1P1/PP1NPP1P/R4RK1 b - -,e6h3 b7a8 h3f1 a1f1 d8a8 f1d1 f6g4 d2f3 d4f3 e2f3,177
1r2r3/2qn1pbk/b2p1npp/1p1Pp3/1Pp1P3/4B1NP/P1BQ1PPN/R4RK1 b - -,e8c8 f1c1 d7b6 d2e1 c7d8 h2g4 f6g4 h3g4 c8c7 a2a4,36
1k2n3/5ppp/bP1b4/N7/P7/8/5PKP/3R4 b - -,b8a8 g2g1 g7g6 d1d5 a8b8 d5d2 b8a8 d2d1 a8b8 d1e1,56
r1bq1rk1/1pp3pp/2n5/4pp2/1pP1P3/1Q3NP1/1P3PBP/R1B1R1K1 b - -,a8a1 e4f5 c8f5 b3e3 d8d3 f3g5 d3e3 g2d5 g8h8 f2e3,-377
r2qkb1r/1p3ppp/2p1p3/3pP3/2nP1P2/4nNB1/P3Q1PP/RNR3K1 b kq -,e3f5 g3f2 h7h5 a2a4 f8e7 b1d2 b7b5 a4b5 c6b5 h2h3,-173
r1b1k2r/1pq1bppp/p2p1B2/4p3/1Q2P3/2N2N2/PPP2PPP/2KR3R b kq -,a6a5 b4b5 c8d7 c3d5 c7b8 b5b6 g7f6 d5c7 e8f8 c7a8,391
r5k1/pp6/2b3p1/7p/8/4P3/PP4PP/1BR2K2 b - -,g8h7 f1e2 a8e8 g2g3 e8e5 b1d3 h7g7 c1c4 a7a5 h2h4,177
6k1/1r2q1n1/pP1p2p1/P2P1bNp/5Q2/2R3PP/6BK/8 b - -,g7e8 g5e6 b7b8 e6d4 e7f6 c3e3 e8g7 h3h4 b8b7 e3e2,517
2R5/8/8/5K2/2k5/8/8/3r4 b - -,,0
6R1/1r5p/p2p3k/8/4P3/4BKPP/rp3P2/8 b - -,c4d3 c8d8 d3c2 d8d1 c2d1 f5g6 d1c2 g6f7 c2d3 f7f6,Mate
5r1k/1pp3pp/p7/1P1p4/P2Pp3/1Q1bP2q/8/R4RK1 b - -,c4d3 c8d8 d3c2 d8d1 c2d1 f5g6 d1c2 g6f7 c2d3 f7f6,Mate
r2qkbnr/pp2pppp/B1p3b1/3p4/3P1B2/4PN2/PPP2PPP/RN1QK2R b KQkq -,d8a5 b1d2 a5a6 f3e5 f7f6 e5g6 h7g6 d1g4 g6g5 f4g3,38
8/5pk1/4p1pp/3pq3/8/3Q1BPP/1r3PK1/3R4 b - -,b2b4 d1d2 e5a1 h3h4 a1e5 d2c2 b4b1 g2h3 e5a1 c2c7,126
K7/8/8/8/8/8/8/2kQ4 b - -,,0
8/7p/4pkp1/5p2/3P3P/5KP1/5P2/8 b - -,,0
r2qk1nr/pp1n1ppp/4p1b1/1B1pP3/3N3P/8/PPP2PP1/R1BQK2R b KQkq -,d8b8 c1f4 h7h6 h4h5 g6e4 d1g4 g8e7 f2f3 e4f5 g4g7,271
rn1qk2r/ppp2ppp/1n6/3Pp3/1b2P1b1/2N2N2/PP2BPPP/R1BQK2R b KQkq -,b8d7 d1b3 g4f3 e2f3 d8e7 e1h1 e8h8 f1d1 b4c5 c1d2,72
1Nb1Q3/1kp5/p2b4/3P4/1P5p/7P/Kp4P1/5q2 b - -,b8d7 d1b3 g4f3 e2f3 d8e7 e1h1 e8h8 f1d1 b4c5 c1d2,Mate
2b1kr2/3qbp1p/P4Q2/2p5/1n6/1BN5/1P3PPP/4R1K1 b - -,c5c4 b3c4 e8d8 f6b6 d7c7 b6c7 d8c7 e1e7 c7b6 c3a4,586
r1b1k2r/ppp2p1p/2n2p2/3qp3/1Q1P4/2N5/PP2PPPP/R3KBNR b KQkq -,c6b4 c3d5 b4d5 e2e4 d5e7 g1f3 e7g6 a1c1 c7c6 d4e5,6
r4rk1/ppq2ppp/2pb1n2/8/3P3R/3Q1N1P/PP3PP1/R1B3K1 b - -,g7g6 c1g5 f6d5 h4e4 a8e8 g5h6 e8e4 d3e4 f8d8 a1e1,-33
2r3k1/1p5p/1pr1ppp1/3P4/8/1P6/P2R1PPP/3R2K1 b - -,c6d6 g2g4 c8d8 d2c2 d8d7 g1g2 d6d5 d1d5 e6d5 g2f3,-7
1k5r/1pp2ppp/1b6/p7/PP2P3/2P5/4rPPP/4RRK1 b - -,b6f2 g1h1 e2e1 f1e1 f2e1 b4a5 e1c3 g2g3 c3a5 h1g2,-864
r1bqkbnr/pp1n1pp1/2p1p2p/3p4/3P4/2PBPN2/PP1N1PPP/R1BQK2R b KQkq -,c6c5 e1h1 g8f6 d1e2 f8e7 e3e4 d5e4 d2e4 c5d4 f3d4,51
r1bqk2r/pp3pp1/5n1p/2ppn3/7B/2P1P3/PPBN1PPP/R2QK2R b KQkq -,c8d7 e1h1 e8h8 e3e4 d5d4 f2f4 e5g6 h4f6 d8f6 e4e5,45
1r1r2k1/p1p2pb1/4bnpp/3Bp3/2Pn4/2N1B1P1/PP1NPP1P/R4RK1 b - -,e6h3 f1c1 b8b2 a1b1 d8b8 d5g2 h3f5 b1b2 b8b2 h2h3,-81
3Rr1k1/4qppp/2p1b3/1p2p3/4P1P1/2n1BP1P/2P2Q2/1NK4R b - -,c3a2 c1d1 e8d8 d1e1 e7b4 b1d2 b4c3 e1f1 c3c2 f1g2,-451
8/p6R/4pk2/5p2/2B5/2K1bP2/PP1r2PP/8 b - -,a7a5 g2g3 d2g2 h7h8 e3c1 h8e8 c1b2 c3b3 e6e5 e8f8,108
r1b1k2r/ppp2p1p/5p2/3Np3/1n1P4/8/PP2PPPP/R3KBNR b KQkq -,b4d5 e2e4 d5e7 g1f3 e7g6 a1c1 c7c6 d4e5 f6e5 g2g3,11
r7/5pk1/6pp/1p6/p1bN2PP/R1P2P2/5K2/8 b - -,g7f6 f3f4 f6e7 d4f3 e7d6 f3e5 c4b3 f2e3 g6g5 h4g5,-352
r2qk2r/1p2bppp/2p1p3/3pP3/2nP1P2/4nNB1/P2NQ1PP/R1R3K1 b kq -,a8a4 g3f2 c4d2 f3d2 e3f5 d2b3 h7h5 g2g3 g7g6 h2h3,-178
r1bqk2r/ppp2ppp/3b1nn1/3P4/2B5/2N2NB1/PP3PPP/R2QK2R b KQkq -,a7a6 e1h1 e8h8 d1d2 c8g4 f3g5 g4f5 f1e1 d8d7 g3d6,6
3r3r/pb3pk1/1p2p3/2b1N1p1/8/3B2B1/PPP3PP/5Q1K b - -,f7f6 e5g4 h8f8 f1e2 f8f7 h2h3 b7d5 g3f2 c5d6 h1g1,469
r1bqkb1r/pp1n1pp1/2p1pn1p/3p4/3P4/2PBPN2/PP1NQPPP/R1B1K2R b KQkq -,f8d6 e3e4 d5e4 d2e4 f6e4 e2e4 d8c7 e1h1 b7b6 f1e1,44
8/5pk1/6p1/7p/8/PQbqN2P/3p1PP1/6K1 b - -,g7h6 e3d1 d3e4 d1c3 e4e1 g1h2 e1f2 c3d1 f2e1 b3f3,175
1k2n3/5p1p/bP1b2p1/N7/P7/8/5P1P/3R2K1 b - -,b8a8 h2h3 a8b8 d1c1 a6b7 a5b7 b8b7 a4a5 e8f6 g1g2,61
rnbqr1k1/pp3ppp/3bpn2/2P5/2B5/P1N1P1N1/1P3PPP/R1BQK2R b KQ -,d6c5 e1h1 a7a6 d1e2 b7b5 b2b4 c5f8 f1d1 b8d7 c4b3,20
8/1r5p/p2p4/6Rk/4P3/4BKPP/rp3P2/8 b - -,d6c5 e1h1 a7a6 d1e2 b7b5 b2b4 c5f8 f1d1 b8d7 c4b3,Mate
1r3rk1/5ppp/2BP4/p1N1p3/np6/8/1PP3PP/2KR3R b - -,a4b6 d6d7 a5a4 c1b1 a4a3 b2b3 f7f5 b1a1 g8f7 c5a6,568
rn2kbnr/ppp2ppp/8/q3pb2/8/1QN2N1P/PP1PPP2/R1B1KB1R b KQkq -,b8d7 e2e4 f5g6 b3b7 a8b8 b7a6 a5a6 f1a6 f8b4 d2d3,-46
3r1k1r/2q1bppp/p1pNp3/2Q5/8/3R4/PPP2PPP/2KR4 b - -,h8g8 g2g3 f7f6 a2a4 a6a5 c2c3 g7g6 b2b4 a5b4 c3b4,169
1k1r4/5R1R/8/4K3/8/8/8/8 b - -,h8g8 g2g3 f7f6 a2a4 a6a5 c2c3 g7g6 b2b4 a5b4 c3b4,Mate
r2qkbnr/ppp1pppp/2n5/3p2N1/3Pb3/P1N5/1PP1PPPP/R1BQKB1R b KQkq -,e4g6 e2e4 e7e6 e4e5 g8e7 c3e2 g6h5 c2c3 d8d7 g5f3,26
8/5p2/8/3kP2R/5P2/5KP1/8/r7 b - -,d5e6 f3g4 a1a3 h5h8 f7f5 g4h4 e6f7 h4g5 a3g3 g5f5,642
5r2/pp1npk1p/3pp2P/q1r1P1pR/8/2N2P2/PPPQ2P1/1K1R4 b - -,c5e5 f3f4 g5f4 d2f4 d7f6 h5e5 a5e5 f4f3 d6d5 f3f2,-87
2R5/1p5p/p6k/6p1/8/2PK1P2/r1P4P/8 b - -,,0
r1b1kb1r/ppp1pppp/5n2/n7/8/2N2N2/PPPP1PPP/R1B1KB1R b KQkq -,e7e6 f1b5 c8d7 b5d7 f6d7 b2b3 f8e7 c1b2 a5c6 e1a1,17
7k/1pp3pp/p7/1P1p4/P2Pp3/1Q1bP2q/8/5RK1 b - -,e7e6 f1b5 c8d7 b5d7 f6d7 b2b3 f8e7 c1b2 a5c6 e1a1,Mate
3Rr1k1/4qppp/2p1b3/1p2p3/4P1P1/4BP1P/n1PK1Q2/1N5R b - -,e8d8 d2e1 e7b4 b1d2 b4c3 e1f1 c3c2 f1g2 a2c3 d2f1,-467
8/5p2/3k2p1/6P1/PNnp1P2/8/2P5/2K5 b - -,f7f6 g5f6 d6e6 b4c6 e6f6 c6d4 f6e7 d4f3 e7e6 f3e5,275
k3n3/5p1p/bP1b2p1/N2R4/P7/8/5P1P/6K1 b - -,a6e2 d5d2 e2a6 d2d1 a8b8 d1e1 e8g7 e1b1 a6b7 b1d1,55
r1bq1rk1/pp3pp1/5n1p/2ppn3/7B/2P1P3/PPBN1PPP/R2Q1RK1 b - -,d8b6 d2b3 c5c4 b3d4 f8e8 h2h3 f6e4 f2f3 e4c5 a1b1,38
r2qrbk1/1bp2p2/p2p3p/1p2n1p1/4P3/2P1N1BP/PPB2PP1/R2QR1K1 b - -,e5d7 e3f5 d7f6 d1f3 f6d7 a1d1 d8f6 f3e2 e8e6 f2f3,127
r1b4r/ppnnkN2/2p1p1p1/4N2p/2PP4/3B4/PP3PPP/R3K2R b KQ -,h8g8 e1h1 g8g7 f7g5 d7e5 d4e5 a7a5 h2h4 a5a4 f1d1,357
8/5pk1/6p1/7p/3q4/PQb4P/3p1PP1/3N2K1 b - -,d4d6 b3c3 g7g8 a3a4 h5h4 a4a5 g8h7 c3c2 h7g7 c2b2,429
r1bq1rk1/ppp2ppp/3b1nn1/3P4/2B5/2N2NB1/PP3PPP/R2Q1RK1 b - -,f8e8 d1d4 c8g4 f3g5 g6e7 g5e4 f6e4 d4e4 g4f5 e4f3,10
8/8/R5k1/8/8/5PK1/8/1r6 b - -,,0
2r5/pb1k1n1p/1p2P1p1/3P4/8/8/2r2PPP/B2RR1K1 b - -,d7d6 a1f6 f7g5 f6e5 d6c5 e6e7 b7d5 e5d4 c5d6 e7e8r,124
rnbqk2r/pp3ppp/8/3p4/1bpP4/5NP1/PP1BPP1P/R2QKB1R b KQkq -,a7a5 f1g2 e8h8 e1h1 b8c6 a2a3 b4d2 d1d2 d8b6 f1e1,-38
rn1qkb1r/1b1p1p2/p3p2p/1pp3pn/4P3/1BPP1NB1/PP1N1PPP/R2QK2R b KQkq -,h5g3 h2g3 b8c6 a2a4 f8g7 e1h1 h6h5 d1e1 d7d6 b3c2,-58
1k1r3r/pp3ppp/2n2n2/q6b/1b6/P1N1PNPP/1PQBBP2/R3K2R b KQ -,h5f3 e2f3 c6e5 f3g2 e5d3 e1f1 a5f5 d2e1 b4a5 g3g4,65
1k5r/1pp2ppp/8/p7/PP2P3/2P5/4rRPP/4R1K1 b - -,e2e1 f2f1 e1f1 g1f1 b7b5 f1e2 b5a4 e2d2 a5b4 c3b4,-985
1r1r2k1/p1p2pb1/5npp/4p3/2Pn4/2N1B1Pb/PP1NPPBP/R4RK1 b - -,h3g2 g1g2 d4c2 d2b3 c2a1 f1a1 b8b4 a1b1 d8b8 b1c1,-100
3r2k1/4qppp/2p1b3/1p2p3/4P1P1/4BP1P/n1P2Q2/1N2K2R b - -,e7b4 b1d2 b4c3 e1f1 c3c2 f1g1 b5b4 g1h2 a2c3 d2b1,-465
r3kbnr/pp2pppp/B1p3b1/q2p4/3P1B2/4PN2/PPPN1PPP/R2QK2R b KQkq -,a5a6 f3e5 f7f6 e5g6 h7g6 d1g4 g6g5 f4g3 a6a5 g4e6,32
8/5pk1/6p1/b6p/3q4/P6P/1Q1p1PP1/3N2K1 b - -,d4c3 b2c3 a5c3 d1c3 g7f6 g1f1 d2d1r c3d1 f6e5 f1e2,635
7k/1pp3pp/p7/1P1p4/P2Pp3/1Q1bP3/7K/5q2 b - -,d4c3 b2c3 a5c3 d1c3 g7f6 g1f1 d2d1r c3d1 f6e5 f1e2,Mate
3r1k1r/2q1bpp1/p1pNp3/4Q2p/8/3R4/PPP2PPP/2KR4 b - -,d8d6 d3d6 e7d6 d1d6 h8h6 d6e6 c7e5 e6e5 h6f6 f2f3,218
r5k1/pb1nn3/1p1q1p1B/5P1Q/3pp3/2P5/PP4KP/R4R2 b - -,d6a3 b2a3 g8h8 f1g1 a8g8 g2h3 g8g1 h6d2 h8g7 a1g1,848
r2qr1k1/1b1n1pbp/1n1p2p1/pppP4/4PP1P/1P3NN1/P1B3P1/1RBQ1RK1 b - -,c5c4 f4f5 b5b4 h4h5 c4c3 h5g6 f7g6 f3g5 b7a6 f1f2,61
1r3rk1/p1q2p1p/R7/3pP1p1/1b1P1pb1/3Q1N2/6PP/2B2RK1 b - -,c7c3 d3e2 g4f3 g2f3 c3d4 g1g2 f8e8 e5e6 f7e6 a6e6,-255
k3n3/1P3p1p/3b2p1/N2R4/P7/8/4bP1P/6K1 b - -,,0
rn3rk1/p4pp1/1ppb1q1p/3pNb2/3P1P2/1QN3P1/PP2P1BP/R4RK1 b - -,f6d8 a1d1 d8e7 e2e4 d5e4 c3e4 f5e6 b3c2 e6d5 f1e1,138
rn1qkb1r/1b1p1p2/p3p2p/1pp3p1/4P3/1BPP1NP1/PP1N1PP1/R2QK2R b KQkq -,f8g7 e1h1 b8c6 f1e1 d7d6 a2a4 h6h5 a4b5 a6b5 a1a8,-64
8/8/8/8/8/1k1K4/3R4/2r5 b - -,,0
1r1r2k1/p1p2pb1/5npp/4p3/2Pn4/2N1B1P1/PP1NPPKP/R4R2 b - -,d4c2 d2b3 c2a1 f1a1 b8b4 a1c1 f6g4 e3c5 b4c4 h2h3,-80
r1b1r1k1/2pqbppp/p2p1n2/N1p5/4P3/1PN2Q2/P1P2PPP/R1B2RK1 b - -,a8b8 c1f4 e7d8 f1e1 e8e6 a1d1 d7e8 d1d2 f6d7 a5c6,72
rn2kb1r/ppq1ppp1/2p4n/3pPb1P/3P4/2N1BN2/PPP1BP1P/R2QK2R b KQkq -,a7a6 f3h4 f5h7 e5e6 f7e6 e2d3 h6f5 d1g4 b8d7 e3f4,118
8/5pk1/6p1/b6p/8/P6P/1N1p1PP1/6K1 b - -,a5d8 g1f1 d8b6 f1e2 g7f6 b2d3 f6e6 e2d2 e6d5 d2e2,114
r3r3/2p2pkp/1p1pq1pN/p3n1Q1/2PRP3/6P1/PP3PKP/R7 b - -,e5c6 d4d2 e6e4 f2f3 e8e5 f3e4 e5g5 h2h4 g5e5 d2f2,-615
