6B1/8/1q6/8/1k6/8/1B6/1K6 b - -,f7h5 g4c4 b5b8 f2f5 h7h6 b4b5 h5e8 c4a4 g5d8 f5e5,Mate
3k4/p4pbp/P1p5/8/2b2P2/2P1P3/2K2P1P/7R b - -,d8c7 h1g1 g7h6 g1g8 c4a6 g8a8 c6c5 a8a7 a6b7 c2d3,30
8/8/8/8/K7/8/2kn4/1q6 b - -,d8c7 h1g1 g7h6 g1g8 c4a6 g8a8 c6c5 a8a7 a6b7 c2d3,Mate
8/p3p1rp/1n5k/4P3/2rP1Q2/4K3/qP3P1P/3R3R b - -,h6h5 f4f5 h5h4 h1g1 b6d5 e3f3 a2b3 d1d3 g7f7 g1g4,Mate
rn1qkb1r/pp2pppp/8/3p1b2/3Pn1P1/4P3/PP1N1P1P/RNBQKB1R b KQkq -,f5g6 b1c3 e4c3 b2c3 e7e6 d1b3 b8d7 f1g2 h7h5 c3c4,-41
rn1qkb1r/pQ2pp1p/5np1/2pp1b2/2PP4/5N2/PP2PPPP/RNB1KB1R b KQkq -,b8d7 b1c3 f8g7 e2e3 e8h8 c4d5 d7b6 f1e2 b6d5 c3d5,3
1rbq1rk1/4bppp/4p1n1/p1ppP3/2P2P2/1PNBB3/P3Q1PP/R4RK1 b - -,d5d4 a1d1 d8e8 c3b5 d4e3 e2e3 c8b7 d3e4 b7e4 e3e4,-271
4rk2/2q3p1/1pP1p2p/pP5Q/P2P4/7P/5PP1/4R1K1 b - -,e8e7 h5e5 c7e5 d4e5 f8e8 e1d1 h6h5 h3h4 e7c7 d1d6,573
r1bq1rk1/pp1P1pbp/5np1/1BnP2N1/4p3/2N5/PP3PPP/R1BQ1RK1 b - -,c8d7 b5d7 d8d7 c1e3 a8c8 f2f3 c5d3 c3e4 d7d5 d1e2,-32
8/8/8/8/8/R1k5/8/RK6 b - -,c8d7 b5d7 d8d7 c1e3 a8c8 f2f3 c5d3 c3e4 d7d5 d1e2,Mate
8/p4pp1/5k1p/8/8/4N2P/b4PP1/6K1 b - -,f6e5 g1f1 e5d4 f1e1 a7a5 e1d2 a2b1 e3d1 b1d3 d2c1,-513
1k3b1r/7p/B1RRbp2/q3pP2/4P1P1/1p4N1/1P5P/1K6 b - -,f8d6 c6c3 a5a2 b1c1 a2a1 c1d2 a1b2 d2d3 h8d8 f5e6,-1450
r1bq1rk1/bpp1nppp/3p1n2/p3p3/P1BPP3/2P2N1P/1P1N1PP1/R1BQ1RK1 b - -,e7c6 d4e5 c6e5 f3e5 d6e5 d1e2 a7c5 d2b3 c5d6 c1g5,9
4k3/n7/1p4qp/pP1QB3/P2P1p2/8/5P2/5K2 b - -,a7c8 e5f4 c8e7 d5e5 e8d7 f4g3 g6e6 e5c7 d7e8 f1g1,100
4r3/8/4P1pk/7p/4R3/2b3P1/5PKP/5B2 b - -,c3d2 f1b5 e8e7 b5d7 h6g7 e4d4 d2a5 d4a4 a5c7 f2f4,240
4r3/2p2p2/p1k1p3/Pp3p2/1P1P1P2/2P1KP1r/1R6/3R4 b - -,e8g8 c3c4 b5c4 d1c1 c6b5 b2c2 g8g3 c2c4 g3f3 e3e2,-182
r1bqr1k1/ppp2ppp/3p2N1/2n5/2P5/1P3P2/P1P1B1PP/R1BQ1RK1 b - -,c5b3 a2b3 d8f6 a1a2 h7g6 f1f2 a7a5 e2f1 c8d7 d1d2,399
8/8/3K2N1/2B5/8/2k5/8/8 b - -,c3d2 d6d5 d2e2 d5e4 e2f1 e4f3 f1e1 g6e5 e1d2 f3e4,20000
8/7k/8/8/8/r7/2K5/8 b - -,c3d2 d6d5 d2e2 d5e4 e2f1 e4f3 f1e1 g6e5 e1d2 f3e4,Mate
2kr1b1r/pppn1ppp/4pn2/q2P1b2/2B5/2N2N2/PPPB1PPP/R2Q1RK1 b - -,a5c5 c4b3 e6d5 d2e3 c5a5 c3d5 f6d5 d1d5 a5d5 b3d5,-7
8/p1k2p1p/P1p2b2/8/2b1PP2/2P5/2K2P1P/6R1 b - -,h7h6 e4e5 f6e7 g1g7 c7b6 f4f5 e7c5 g7h7 b6a6 h7h6,71
r1b1kbnr/pppp1ppp/2n1p3/4N2q/3P1B2/2N1P3/PPP2PPP/R2QKB1R b KQkq -,h5d1 a1d1 c6e5 f4e5 d7d6 e5f4 a7a6 e3e4 b7b5 f2f3,20
rnbq1rk1/1p2nppp/p2Np3/2PpP3/8/8/PPPQ1PPP/R3KBNR b KQ -,d8c7 f2f4 b8d7 b2b4 b7b6 c5b6 c7b6 g1f3 f7f6 c2c4,31
r1r1q1k1/p2n2b1/b4p2/PppPpN1R/4P1Q1/1P6/1B3PPP/R5K1 b - -,d8c7 f2f4 b8d7 b2b4 b7b6 c5b6 c7b6 g1f3 f7f6 c2c4,Mate
rnb1r3/ppq2kp1/3bpn1p/1N6/2B5/8/PPPBQPPP/2KR3R b - -,c7e7 g2g4 c8d7 b5d6 e7d6 h2h4 b8c6 g4g5 c6d4 e2d3,113
r3k2r/3bbp1p/p2ppp2/1pQ5/4PP2/1BN5/PPP3PP/2KR3R b kq -,d6c5 a2a4 c5c4 b3a2 b5b4 c3e2 a8c8 b2b3 d7c6 b3c4,-196
5rk1/5ppp/2p2n2/q1B1pNN1/4P3/3PKQ2/1r4PP/1B1R4 b - -,a5c5 d3d4 e5d4 e3f4 h7h6 h2h4 h6g5 h4g5 f6d7 f3h3,-496
rn2kb1r/ppp1pp1p/5np1/8/8/1P3N2/1PPPNPPP/R1B2RK1 b kq -,f8g7 d2d4 e8h8 e2f4 a7a5 f4d3 b8c6 f1e1 e7e6 c2c3,12
r1bqkb1r/1p3ppp/p3pn2/2pp4/3nP3/P1NP4/BPP1NPPP/R1BQK2R b KQkq -,d5e4 c3e4 c8d7 c2c3 d4e2 d1e2 d8c7 e1h1 d7c6 f1e1,-17
r5k1/P2p3p/2q2Bp1/1p3n2/8/6PP/2P2P2/Q3R1K1 b - -,c6c7 g3g4 a8a7 a1b2 a7a8 g4f5 a8f8 f6g5 f8c8 b2d4,538
r1bq1rk1/bpp2ppp/2np1n2/p3p3/P1BPP3/R1P2N1P/1P1N1PP1/2BQ1RK1 b - -,h7h6 f1e1 f8e8 d1b3 e8f8 f3h4 e5d4 h4g6 c6e5 g6f8,11
r1b1k2r/4ppbp/pq1p1np1/1pp5/4PP2/2PB4/PP1PN1PP/R1BQ1R1K b kq -,c8b7 e2g3 h7h5 h2h4 e7e6 d1e1 f6g4 d3c2 g7f6 g3e2,-204
6k1/7p/2q5/4Q2P/2pp4/6P1/5P2/6K1 b - -,,0
r3k2r/2q2pp1/2pbpn1p/1p2N2P/p2P1PP1/3Q4/PPPB4/2KR3R b kq -,d6e5 f4e5 f6d5 a2a3 a8b8 d1g1 b5b4 g4g5 c6c5 g5h6,103
r2q1rk1/pb1nbppp/1p2pn2/2pP4/P1P5/2N2NP1/4PPBP/R1BQ1RK1 b - -,d8c7 e2e4 a7a6 f1e1 f6g4 a4a5 b6a5 c1f4 e6e5 f4d2,161
8/p1k2p2/P1p2b2/4P2p/2b2P2/2P5/2K2P1P/6R1 b - -,h5h4 e5f6 c7d6 g1g7 d6e6 g7h7 c4a6 h7h4 a6e2 h4h8,504
r2qkb1r/p2bpp1p/2pp1np1/8/3NP3/2N2Q2/PPP2PPP/R1B2RK1 b kq -,d8b6 f3d3 f8g7 d4f3 d7c8 f1e1 c8a6 d3d2 a8d8 a1b1,-51
1r6/8/8/8/4k3/8/8/2R2K2 b - -,,0
2k4r/r2n2N1/p5p1/2p1B1Np/Pp5P/8/1P1R1nP1/2K1R3 b - -,d7e5 e1e5 a7g7 d2f2 c8b8 g5e6 h8e8 f2e2 g7f7 e6c5,499
r1b1k2r/ppp1qp1p/8/3Pn2n/2B2ppP/1PP5/P5P1/RNBQR1K1 b kq -,e8h8 c1a3 e5f3 g2f3 e7h4 e1e5 h5g3 b1d2 h4h1 g1f2,-203
2r3k1/8/p5p1/p2n1P1p/P3R3/1Pb5/2P2BPP/3B3K b - -,c3a1 d1f3 d5f6 e4c4 c8c4 b3c4 g6f5 g2g3 a1e5 f2b6,369
5rk1/5pp1/2p2n1p/2q2N2/3pPK2/5Q1N/1r4PP/1B1R4 b - -,f8e8 f3d3 e8e4 d3e4 f6e4 b1e4 g7g6 f5d4 c5d6 f4e3,-553
1k1r3r/p1pn2p1/1p1q1pp1/3Pn1P1/3Q1B2/8/PPP2P1P/R3R1K1 b - -,e5f3 g1g2 f3d4 f4d6 c7d6 a1d1 d4f5 g5f6 g7f6 d1d3,-618
rn1qkb1r/pp2pp1p/5np1/2pp1b2/2PP4/1QN2N2/PP2PPPP/R1B1KB1R b KQkq -,f8g7 c4d5 e8h8 e2e3 b8d7 f3h4 c5d4 e3d4 f5e4 f2f3,11
rnbQkb1r/pp3ppp/8/4p3/1n2P3/8/PPN2PPP/RNB1KB1R b KQkq -,e8d8 c2b4 f8b4 b1c3 c8e6 f2f4 e5f4 c1f4 d8e7 f1e2,-21
1r6/pp3k2/5np1/3p4/2nN2p1/2P5/PP2N1PP/R5K1 b - -,b8e8 a1f1 g6g5 e2g3 f7g6 f1b1 a7a5 g1f2 a5a4 b2b3,-14
4rk2/6p1/1pP1p2p/pP5Q/P2q4/5R1P/5PP1/6K1 b - -,c4b2 a1b1 b2d3 d4c6 b8e8 b1b7 f7f8 c6d4 f6e4 b7a7,Mate
r2q1rk1/pp2ppb1/3pn1pQ/3R4/2P3B1/4B2R/PP4PP/6K1 b - -,f7f5 h6h7 g8f7 d5f5 f7e8 h7g6 e8d7 f5f8 g7f8 g6e6,Mate
r1r3k1/1p1q1pbp/p2ppnp1/n7/P1PNP3/1PNQBP2/6PP/R4RK1 b - -,e6e5 d4c2 a5b3 a1b1 b3a5 c2a3 g7f8 b1b6 d7c7 f1b1,-30
8/8/4k3/1p5r/1P1K1R2/8/5P2/8 b - -,e6e7 f4e4 e7d6 f2f4 h5f5 d4e3 f5h5 e4d4 d6e6 d4d8,462
2n1k3/8/1p4qp/pP1Q4/P2P1B2/8/5P2/5K2 b - -,c8e7 d5f3 g6b1 f1g2 b1g6 f4g3 g6e6 g2g1 e7d5 g3e5,97
r1bqkbnr/p2p1ppp/2p5/2p5/3PPp2/5N2/PPP3PP/RNBQK2R b KQkq -,d8b6 b1c3 c8a6 a2a4 g8f6 a4a5 b6b7 e4e5 f6d5 c3d5,-76
2k4r/r5N1/p5p1/2p1R1Np/Pp5P/8/1P1R1nP1/2K5 b - -,a7g7 d2f2 g7c7 f2c2 h8f8 e5c5 f8f1 c1d2 c7c5 c2c5,492
6k1/3b1p1p/3p3B/1p1P4/1Pp1q1p1/2Q3P1/5P1P/6K1 b - -,f7f6 c3f6 e4e1 g1g2 e1e4 g2f1 e4b1 f1e2 b1c2 e2e1,Mate
r1b1kbnr/pp2ppp1/1qn4p/3p4/3P1B2/1Q3N2/PP2PPPP/RN2KB1R b KQkq -,b6b3 a2b3 c8f5 b1c3 e7e6 e2e3 f8b4 f1b5 g8e7 e1e2,-27
r6r/p2k2pp/b1p1pn2/q1Bp1P2/1p1P4/bQ3P1P/P1P1P1B1/1K1R2NR b - -,a6c4 f5e6 d7c8 e2e4 a8b8 e4e5 c4b3 c2b3 f6e8 g2f1,-394
rnb1kb1r/pp2pppp/2p5/q2p4/3PnB2/2P2N2/PP1NPPPP/R2QKB1R b KQkq -,c8f5 d2e4 f5e4 f3d2 e4g6 h2h4 h7h5 e2e4 g6e4 d2e4,46
8/p1k2p2/P1p5/4P2p/2b2P1b/2P2P2/2K4P/6R1 b - -,h4f2 g1g5 c4a6 g5h5 c7d7 h5h7 d7e6 h7h6 e6e7 c2d2,66
2k4r/3rn1Bp/2p1p3/1p1p4/3p4/8/PPP2PPP/R4RK1 b - -,h8d8 g7d4 e7f5 d4c5 d5d4 a2a4 d7d5 b2b4 f5d6 a4b5,156
rnq2rk1/pb2b1pp/1p3P2/2p3B1/4N3/6P1/PPQ2PBP/R2R2K1 b - -,e7f6 g5f6 b8d7 f6c3 c8c7 c3g7 c5c4 g7c3 a8e8 c2e2,576
rn2k2r/ppp1ppbp/5np1/8/3P4/1P3N2/1PP1NPPP/R1B2RK1 b kq -,e8h8 b3b4 e7e6 c2c3 b8c6 c1f4 f6d5 f4g3 a7a6 e2f4,27
3r2k1/rqp1bpp1/1n2p2p/p3P3/3P4/P2NB1P1/1PQ2P1P/1R1R2K1 b - -,b7f3 d3e1 f3a8 b1c1 b6d5 c2c6 a7b7 e1d3 a8a7 c1c4,67
8/3k4/1p1n2p1/2p1p1Pp/2b1P3/2P1B2P/2PK2B1/8 b - -,c4b5 e3f2 b5a6 h3h4 d7e7 g2f3 a6b7 d2d3 b7c8 f3g2,-14
r4rk1/pp2b1pp/8/2p1qp2/3P2B1/PbP4P/1PnB1PPN/R1Q3K1 b - -,e5c7 g4d1 c2a1 c1a1 b3d5 c3c4 d5c4 a1c1 c4d5 d1f3,-541
rnbq1rk1/pp2bppp/8/2ppP3/5B2/1P3N2/1PP1BPPP/R2Q1RK1 b - -,b8c6 e2b5 a7a5 b5c6 b7c6 a1a4 f8e8 f1e1 c8f5 f4g3,-18
6r1/2p2p2/p1k1p3/Pp3p2/1P1P1P2/2P1KP1r/5R2/3R4 b - -,c6d5 e3d3 g8g3 d1f1 c7c6 d3c2 h3h4 f1e1 h4f4 e1e3,-232
8/8/4k3/1p1r4/1P2KR2/8/5P2/8 b - -,d5e5 e4d3 e5d5 f4d4 d5g5 d4e4 e6d6 f2f4 g5g3 e4e3,462
r1bqk2r/3n1ppp/p3p3/2bn4/PP6/5N2/1P2BPPP/RNBQ1RK1 b kq -,c5b4 c1g5 d8c7 b1a3 e8h8 a1c1 c7a7 a3c4 c8b7 g5d2,-10
8/3k4/1p1P2r1/1P1R1p1p/3RpP1n/7r/P4P2/4NK2 b - -,h3h1 f1e2 g6g1 d4d1 h4f3 e1c2 h5h4 d1g1 h1g1 d5f5,-377
rnbqkb1r/pp4pp/2p1pn2/3P1p2/3P1B2/2N2P2/PPP3PP/R2QKBNR b KQkq -,f6d5 c3d5 c6d5 d1d2 f8e7 e1a1 b8c6 h2h4 e7h4 f1b5,55
3r2k1/rqp1bpp1/1n2p2p/p3P3/3P4/P2NB1P1/1PQ2P1P/2RR2K1 b - -,b6d5 c2c6 b7b8 h2h4 e7f8 h4h5 d5e7 c6a4 e7d5 c1c6,106
4r3/4kQp1/1pP1p2p/pP6/P2q4/5R1P/5PP1/6K1 b - -,b6d5 c2c6 b7b8 h2h4 e7f8 h4h5 d5e7 c6a4 e7d5 c1c6,Mate
r1b1r1k1/ppp2ppp/3p2q1/2n5/2P5/1P3P2/PBP1B1PP/1R1Q1RK1 b - -,e8e7 b1c1 c8f5 f1e1 a8e8 b2c3 g8f8 d1d2 b7b6 c3d4,-26
r1bq1rk1/pp2bppp/2n5/1BppP3/5B2/1P3N2/1PP2PPP/R2Q1RK1 b - -,d8b6 b5d3 c6b4 d3e2 c8f5 c2c3 b4c6 d1d5 f8d8 d5c4,-14
r2q1rk1/pp2pp2/3pn1pR/3R4/2P3B1/4B3/PP4PP/6K1 b - -,g8g7 h6h3 f8h8 h3g3 e6c5 e3c5 d6c5 d5d8 a8d8 g3a3,-488
2r4k/5R2/4q2p/8/4p1QP/4P2K/5P2/8 b - -,e6f7 g4c8 h8h7 c8g4 f7f2 g4e4 h7h8 e4f4 f2e2 f4h6,245
5k2/p6p/2p3r1/8/2NKp3/1Q2PpP1/nP3P2/3R2q1 b - -,g1h2 c4e5 g6f6 d4e4 h2h3 d1d8 f8e7 d8d7 h3d7 e5d7,774
6r1/2p2p2/p3p3/Pp1k1p2/1P1P1P2/2P1KP1r/5R2/5R2 b - -,d5c4 f2e2 g8h8 f1g1 h3h1 g1g7 h1c1 g7f7 c1c3 e3d2,-266
1rbqnk2/1p1nr2N/p2p4/2pPppP1/P1P5/8/1P1KBP2/7R b - -,f8g8 h7f6 d7f6 g5f6 e8f6 d2c1 e7g7 b2b4 c5b4 c4c5,-1308
2kr1b1r/pppn1ppp/5n2/q2N1b2/2B5/5N2/PPPB1PPP/R2Q1RK1 b - -,a5d5 c4d5 f6d5 d2g5 d5f6 d1d4 f8c5 d4f4 f5e4 a1d1,345
3kr3/2P2Qp1/1p2p2p/pP6/P2q4/5R1P/5PP1/6K1 b - -,a5d5 c4d5 f6d5 d2g5 d5f6 d1d4 f8c5 d4f4 f5e4 a1d1,Mate
r4rk1/pp1bbppp/3q1n2/3p4/3B1P2/1P2P1P1/P2N2BP/2RQ1RK1 b - -,,0
2k4r/6r1/p5p1/2p1R1Np/Pp5P/8/1P3RP1/2K5 b - -,g7c7 f2c2 c5c4 e5e4 c4c3 e4b4 c3b2 c1b2 c7c2 b2c2,496
r1bk3r/1p1n1ppp/p3pn2/1N6/1b6/P1N1BB2/1PP2PPP/2KR3R b - -,h7h5 a3b4 a6b5 c1b1 f6g4 e3c5 d8e8 c3b5 d7c5 b5c7,364
8/p1k2pR1/2p5/4PP1p/2b4b/2P2P2/2K4P/8 b - -,c7c8 g7h7 a7a5 h7h5 h4f2 f3f4 a5a4 h5h8 c8d7 h8a8,84
r3r1k1/ppp2ppp/3p2q1/2n5/2P5/1P3P1b/PBP1BRPP/1R1Q2K1 b - -,h3f5 e2f1 a7a5 d1d2 h7h5 b1d1 b7b6 a2a4 e8e7 h2h4,-14
rnbqkb1r/ppp3pp/4pn2/3p4/3P4/2N4P/PPP2PP1/R1BQKBNR b KQkq -,c7c5 f1b5 c8d7 g1f3 f8d6 d1e2 e8h8 d4c5 d6c5 b5d7,-18
8/3k4/bp1n2p1/2p1p1Pp/4P3/2P4P/2PK2B1/6B1 b - -,a6c8 h3h4 d7e7 d2d3 c8e6 d3d2 e6d7 g1h2 d7c6 d2d3,-14
r1b2rk1/2p1nppp/p1npq3/1pb3P1/4PP2/P1N1N3/1PPBQ2P/2KR1B1R b - -,c5d4 h2h4 f7f5 e4f5 e7f5 e3f5 e6e2 f1e2 f8f5 e2f3,172
rnq2rk1/pb4pp/1p1N1b2/2p3B1/8/6P1/PPQ2PBP/R2R2K1 b - -,c8d7 g2b7 f6g5 b7a8 g5f6 a8g2 f6d4 d6e4 b8c6 g1h1,574
rn1qk2r/pp2ppbp/5np1/2pP1b2/3P4/1QN2N2/PP2PPPP/R1B1KB1R b KQkq -,e8h8 e2e3 b8d7 f1e2 c5d4 f3d4 d7c5 b3c4 a8c8 e1h1,17
6k1/8/5KPP/6N1/8/5n2/8/8 b - -,e8h8 e2e3 b8d7 f1e2 c5d4 f3d4 d7c5 b3c4 a8c8 e1h1,Mate
r1b1r1k1/1p2qpp1/p2b1n1p/3pn3/3N4/P1NBPP2/1PRQ1BPP/5RK1 b - -,g7g6 f2h4 g6g5 h4f2 c8d7 f1e1 e5d3 d2d3 a8c8 d3d2,26
1r6/pp3k2/2N2np1/3p4/2n3p1/2P5/P3N1PP/1R4K1 b - -,b8g8 b1b7 f7e6 b7a7 f6e4 a2a4 g8f8 c6d4 e6d6 a7a6,46
r4rk1/ppq2ppp/2n1bn2/2Ppp3/4P3/2PB1NP1/PPQN1PP1/R3K2R b KQ -,a8e8 e1h1 d5e4 d3e4 h7h6 b2b4 b7b6 e4c6 c7c6 f3e5,186
8/p4p1R/1kp5/4PP1p/2b4b/2P2P2/2K4P/8 b - -,h4g5 h7h5 g5e3 h5h4 b6c5 h4e4 e3g5 h2h4 g5e7 h4h5,149
r2q1rk1/pb1nbppp/1p3n2/2pP4/P7/2N2NP1/4PPBP/R1BQ1RK1 b - -,e7d6 d1c2 a8c8 f1d1 f8e8 a1b1 d8e7 e2e4 b7a6 c1b2,126
2r2rk1/2qbbpp1/p1nppn1p/1p4P1/4PP2/P1N1B2P/1PP1N1B1/R2Q1RK1 b - -,f6h5 g2f3 h5f4 e2f4 e7g5 d1e1 c6e5 f3g2 a6a5 h3h4,60
r1bqr1k1/pp2bppp/2n5/1BppP3/2P2B2/1P3N2/1P3PPP/R2Q1RK1 b - -,c8e6 b5c6 b7c6 d1c2 d8d7 a1a3 e6f5 c2e2 d5d4 f1a1,-46
r6r/p2k2pp/2p1pn2/q1Bp1P2/1pbP4/b3QP1P/P1P1P1B1/1K1R2NR b - -,c4a2 b1a1 h8e8 d1d3 b4b3 c2b3 a2b3 d3b3 a3c5 a1b2,-546
2k1Q3/2P3p1/1p2p2p/pP6/P2q4/5R1P/5PP1/6K1 b - -,c4a2 b1a1 h8e8 d1d3 b4b3 c2b3 a2b3 d3b3 a3c5 a1b2,Mate
b3r3/4r1kp/3N4/6Q1/3p4/PP5P/4p1PK/8 b - -,g7f8 g5f6 f8g8 d6f5 h7h6 f5e7 e8e7 f6e7 d4d3 h2g3,821
r1bq1rk1/pp1pppBp/n5p1/2n5/8/5NP1/PPP1PPBP/RN1Q1RK1 b - -,d7d6 g7f8 d8f8 b1c3 c8d7 f3d4 c5a4 c3a4 d7a4 d1d2,654
rnb2k1r/pp1qRpbp/3p2pn/6B1/2B5/2N2N1P/PP3PP1/R2Q2K1 b - -,d7e7 g5e7 f8e7 d1d5 c8e6 d5b7 b8d7 c4e6 f7e6 c3d5,517
rnb1k2r/pp3ppp/2pB3q/2P2p2/8/1Q3B2/PP3P1P/R4K1R b kq -,b7b6 h2h4 c8e6 b3a4 b8d7 f3c6 a8d8 c5b6 e6c4 a4c4,685
r1r2qk1/p2n2b1/b4pQ1/PppPpN1R/4P3/1P6/1B3PPP/R5K1 b - -,h6f6 a1e1 e8d8 d6e5 f6h4 b3f7 h4h3 f1g1 c8d7 f7g7,Mate
8/5p2/1kp5/p3PP1R/2b4b/2P2P2/2K4P/8 b - -,h4g3 h2g3 b6c7 c2b2 c4d5 h5h4 c6c5 h4f4 a5a4 f4a4,527
2r2rk1/2qbbpp1/p1nppn2/1p4P1/4P3/P1N1B2P/1PP1N1B1/R2Q1RK1 b - -,f6h5 g2f3 d6d5 e4d5 h5g3 d5c6 d7c6 f3c6 g3f1 d1f1,83
rn3rk1/ppp1ppbp/5np1/8/3P1B2/1P3N2/1PP1NPPP/R4RK1 b - -,b8d7 c2c4 c7c5 d4d5 f6e4 a1a2 f8e8 f1d1 a7a6 g1f1,13
rn3rk1/pB4pp/1p1Nqb2/2p3B1/8/6P1/PPQ2P1P/R2R2K1 b - -,b8c6 b7c6 f6d4 c6a8 e6d6 a8g2 d6e5 g5e3 d4e3 f2e3,668
8/2pn2k1/6pp/1P3p2/3P1n1P/1B3N2/5PP1/5K2 b - -,f4d3 h4h5 d7b6 f3e5 d3f4 h5g6 b6c8 g2g3 f4g6 b3e6,98
r1bqk1nr/ppp2pbp/2np2p1/3Pp3/4PB2/2N2N2/PPP2PPP/R2QKB1R b KQkq -,e5f4 d5c6 b7c6 d1d2 c8e6 f3d4 g8e7 d4e6 f7e6 f1c4,-89
8/6pk/7p/7P/6K1/8/8/8 b - -,,0
2k4r/2r5/p5p1/2p1R1Np/Pp5P/8/1PR3P1/2K5 b - -,c5c4 e5e4 h8f8 e4c4 f8f1 c1d2 c7c4 c2c4 c8d7 c4d4,496
8/8/8/8/4KN2/8/2k2B2/8 b - -,c2c3 e4d5 c3b4 f2e3 b4b5 f4d3 b5a6 d5c6 a6a5 c6c5,146
2b2r2/2P3qk/3Q1p2/1p2pPNp/1P4nP/rBR5/6P1/5RK1 b - -,h7h8 g5e6 g7g8 d6f8 g8f8 e6f8 h8g7 f8g6 g4h6 g6e7,Mate
r3r1k1/1b1nqppp/2p2n2/p2p4/1p1P4/PQ2PP2/1PB1NBPP/R3K2R b KQ -,c6c5 a3b4 c5c4 b3a2 a5b4 a2b1 b4b3 c2d1 d7b6 e1h1,-113
6N1/7Q/2k3p1/8/8/8/5PPP/6K1 b - -,g6g5 g2g4 c6b6 h7e7 b6a5 g8f6 a5b5 f6e4 b5a6 g1g2,1754
1rbqn3/1p1nrk1N/p2p4/2pPppPB/P1P5/8/1P1K1P2/7R b - -,f7g8 g5g6 d8a5 d2c1 g8g7 h5d1 d7f6 f2f3 b7b5 c4b5,-1332
1k6/p6p/1p1p1pp1/5n2/3P1P2/1N5P/PP3PK1/8 b - -,b8c7 g2f3 f5e7 b3c1 f6f5 f3e2 e7d5 c1d3 c7c6 e2d2,-152
r1bqkbnr/p2p1ppp/2p5/8/3QPp2/5N2/PPP3PP/RNB1K2R b KQkq -,d8c7 b1c3 g8e7 c1d2 e7g6 e1a1 c7b6 c3e2 b6a6 h1e1,-8
rnbqk2r/1p1pbppp/4pn2/pP6/8/4PN2/2PPBPPP/RNBQK2R b KQkq -,d7d5 d2d3 b7b6 e1h1 c8b7 f3d2 b8d7 c2c4 d7c5 c1b2,-1
4k3/4n3/1p4qp/pP6/P2P1B2/5Q2/5P2/5K2 b - -,g6c2 f3h5 e8d7 h5e5 c2a4 e5d6 d7e8 d6b6 a4c4 f1g1,77
8/8/8/1p6/1k2K3/8/1P6/8 b - -,,0
r5k1/pppq1pp1/2n1rn1p/3p1b2/P1PPp3/BPQ1P2P/3NBPPK/R4R2 b - -,a7a5 f1b1 g7g5 h2g1 g8h7 b1f1 a8e8 a1c1 h6h5 c3c2,40
rnb1kb1r/p1q2ppp/1p2pn2/1BppN3/3P4/2P1P3/PP1N1PPP/R1BQK2R b KQkq -,f6d7 d1f3 f7f6 f3h5 e8e7 e5g6 h7g6 h5h8 b8c6 f2f4,225
r1bqkb1r/3n1ppp/p3pn2/2p5/PpPP4/4BN2/1P2BPPP/RN1Q1RK1 b kq -,c8b7 b1d2 d8c7 h2h3 f8d6 d2b3 e8h8 d1c2 a8c8 d4c5,-40
r3r1k1/1p1bqpp1/p2b1n1p/3p4/3N3B/P1NQPP2/1PR3PP/5RK1 b - -,d7e6 f1c1 a8d8 d3d2 d6b8 h4g3 b8a7 c3e2 e6d7 g1f2,42
8/7k/6Pp/8/6K1/8/8/8 b - -,,0
5k2/p6p/2p3r1/8/2NKp3/4PpP1/QP3q2/3R4 b - -,f2e2 a2a3 f8e8 d1d2 g6g5 d2e2 f3e2 a3c3 g5d5 d4e4,342
8/5p2/1kp2P2/p1b1P2R/2b2P2/2P5/2K4P/8 b - -,c5a3 f4f5 a5a4 h5h4 c4b3 c2b1 a3c5 h4h8 b3d5 e5e6,260
4Q3/2k2Rp1/1p2p2p/pP6/P2q4/7P/5PP1/6K1 b - -,c5a3 f4f5 a5a4 h5h4 c4b3 c2b1 a3c5 h4h8 b3d5 e5e6,Mate
r2q1rk1/1p1nbppp/p2pbn2/4p3/4PP2/PNN1B3/1PP1B1PP/R2Q1RK1 b - -,,0
r5k1/pppq1pp1/2n1r2p/3p1b2/P1PPp1P1/BPQ1P3/3NBPPK/R4R2 b - -,c6e7 g4f5 e7f5 c4d5 e6g6 f1h1 c7c5 d4c5 f5h4 g2g3,582
rnbqkb1r/p1p2ppp/8/2Pp4/3B2n1/8/PP3PPP/RN1QKBNR b KQkq -,d8e7 f1e2 b8c6 g1f3 c6d4 f3d4 e7e5 d1a4 c8d7 c5c6,-40
rnb2rk1/ppp1ppbp/3q1np1/8/3P4/2N2N1P/PPP1BPP1/R1BQ1RK1 b - -,a7a6 c1e3 b7b5 f3e5 c8b7 e3f4 d6b6 a2a4 b8d7 f1e1,50
2k2r2/2r5/p5p1/2R3Np/Pp5P/8/1PR3P1/2K5 b - -,f8f1 c1d2 c7c5 c2c5 c8b8 g5e4 f1h1 c5g5 h1h4 d2d3,516
rnbqkb1r/pp4pp/4pn2/2pp4/3P4/2N4P/PPP1NPP1/R1BQKB1R b KQkq -,b8c6 c1e3 c5d4 e2d4 e6e5 d4c6 b7c6 f2f4 f8d6 f4e5,-85
8/3k4/1p1P2r1/1P1R1p1p/3RpP1n/8/P3KP2/4N2r b - -,g6g1 d4d1 h4f3 e1c2 h5h4 d1g1 h1g1 e2e3 h4h3 d5f5,-379
