7r/3KP1k1/8/8/8/8/8/R7 b - -,g8f6 h2h4 g5g6 b1c3 g6c2 c4b3 c2g6 h4h5 g6g4 f3g4,Mate
8/5K2/8/3Q4/8/2k5/8/8 b - -,g8f6 g1f3 c5d4 c3d4 c8f5 b1c3 e7e6 d1b3 b8d7 e3f4,Mate
rnbqk1nr/p1ppppbp/1p4p1/8/3PPP2/2P5/PP4PP/RNBQKBNR b KQkq -,d7d5 e4e5 g8h6 g1f3 e8h8 b1a3 c7c5 a3c2 c8f5 f1d3,70
8/5K2/8/2k5/4Q3/8/8/8 b - -,d7d5 e4e5 g8h6 g1f3 e8h8 b1a3 c7c5 a3c2 c8f5 f1d3,Mate
r1bqk1nr/pp1pppbp/2n3p1/2p5/3P1B2/2P1P3/PP1N1PPP/R2QKBNR b KQkq -,b7b6 g1f3 g8f6 e3e4 c5d4 c3d4 c8b7 f1e2 e8h8 e1h1,55
rn1qkb1r/pp3ppp/2p1p3/3pP3/3Pn1b1/2N2N2/PPP1BPPP/R1BQ1RK1 b kq -,h7h6 a2a4 e4c3 b2c3 b8d7 c3c4 d5c4 e2c4 g4f3 d1f3,85
r1bqkb1r/pppp2pp/2n2n2/4pp2/2B1P3/2PP1N2/PP3PPP/RNBQK2R b KQkq -,c6a5 f3e5 a5c4 e5c4 f5e4 d3e4 d7d5 e4d5 d8d5 d1d5,71
rnbqkb1r/ppppnppp/4p3/8/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq -,e7g6 c1e3 d7d5 b1c3 c7c6 d1d2 b7b5 g2g3 d8c7 e1a1,76
r1bqk2r/ppp2pp1/2p2n1p/2b5/2B1P3/2N4P/PPPP1PP1/R1BQK2R b KQkq -,c8e6 c4b3 d8d4 d1e2 c5b4 e1h1 b4c3 d2c3 d4e4 e2e4,248
rn1qkbnr/pp3ppp/2p1p3/3p1b2/8/1PN1PN2/PBPP1PPP/R2QKB1R b KQkq -,b8d7 g2g3 g8f6 f1g2 h7h6 d2d3 f8b4 a2a3 b4a5 b3b4,-35
r1bqkb1r/pp2pp1p/2np1np1/2p5/4P3/3PBNP1/PPP2PBP/RN1QK2R b KQkq -,f6g4 e3c1 g4e5 f3h4 f8g7 e1h1 e8h8 a2a4 a7a6 c2c3,-34
rn1qkbnr/ppp2ppp/4p3/3p4/2PP2b1/5NP1/PP2PP1P/RNBQKB1R b KQkq -,b8d7 c4d5 e6d5 f1g2 g8f6 f3e5 g4f5 e1h1 c7c6 c1f4,25
r2qkbnr/pp3ppp/2n1p3/2pp4/2PP2b1/5NP1/PP2PPBP/RNBQ1RK1 b kq -,f8d6 c1e3 c5d4 f3d4 g8f6 c4d5 e6d5 b1c3 d6e5 h2h3,118
r1bqk1nr/pp1p1ppp/8/2bPN3/3nP3/8/PP3PPP/RNBQKB1R b KQkq -,g8e7 c1e3 d7d6 e3d4 c5d4 f1b5 e8f8 d1d4 d6e5 d4e5,325
r2qkb1r/pp3ppp/2n1pn2/2pp4/2PP2b1/2N2NP1/PP2PPBP/R1BQ1RK1 b kq -,a8c8 c4d5 f6d5 c3d5 e6d5 c1e3 c5c4 f3e5 c6e5 d4e5,130
rnbqkb1r/pp3ppp/5n2/2ppp3/8/3PP1P1/PPP1NPBP/RNBQK2R b KQkq -,b8c6 e1h1 f8e7 d3d4 e5e4 d4c5 e8h8 b2b3 e7c5 b1c3,-62
8/R4p2/P4kp1/7p/3K3P/6P1/r4P2/8 b - -,a2a1 d4c5 f6e5 c5b5 a1b1 b5c6 b1c1 c6d7 c1a1 d7e8,580
r1bqkb1r/pp3ppp/2n2n2/2ppp3/8/1P1PP1P1/P1P1NPBP/RNBQK2R b KQkq -,h7h5 h2h3 c8e6 b1d2 d8d7 d2f3 f6h7 c1b2 f8d6 d1d2,-98
3k4/4r3/2Q5/8/3K4/8/8/8 b - -,e7d7 d4e5 d7e7 e5f6 e7f7 f6g6 f7d7 c6c5 d7c7 c5f8,85
r1bqkbnr/3p1ppp/p1n1p3/1p6/2p1P3/P1N2N2/BPPP1PPP/R1BQK2R b KQkq -,d8c7 d2d3 g8f6 d3c4 b5b4 a3b4 f8b4 d1d3 c8b7 e1h1,70
r1bqkbnr/pp3ppp/2n1p3/2pp4/4P3/2PPB3/PP1N1PPP/R2QKBNR b KQkq -,d5d4 e3f4 e6e5 f4g3 c8e6 f1e2 g8h6 g1h3 g7g5 c3d4,-79
r1bqkbnr/3p1ppp/p1n1p3/1pp5/4P3/P1NB1N2/1PPP1PPP/R1BQK2R b KQkq -,c8b7 d3e2 d8c7 d2d3 g8f6 e1h1 f8e7 f1e1 a8d8 g2g3,-93
r2qk1nr/ppp2ppp/3p4/2N1p3/2BnP1b1/5N2/PPPP1PPP/R1BQ1RK1 b kq -,a7a5 c5b3 d4f3 g2f3 g4h3 d2d4 a5a4 d4e5 h3f1 g1f1,441
rnbq1rk1/ppppppbp/5np1/8/3P1B2/2N1P3/PPP1BPPP/R2QK1NR b KQ -,c7c5 d4c5 d8a5 d1d2 a5c5 g1f3 b8c6 e1h1 f6h5 c3a4,-25
r1bqkb1r/pp1p1ppp/2n2n2/2p1p3/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq -,d7d5 d4e5 d5c4 d1d8 e8d8 e5f6 g7f6 c1f4 c8e6 e1a1,191
rnbqk2r/ppppppbp/6p1/8/3Pn2B/2P2N2/PP2PPPP/RN1QKB1R b KQkq -,c7c5 b1d2 d7d5 e2e3 f7f5 d2e4 d5e4 f3d2 c5d4 c3d4,50
r1bqkbnr/pp2pppp/2np4/2p5/4PP2/3B1N2/PPPP2PP/RNBQK2R b KQkq -,g8f6 e1h1 g7g6 b1c3 f8g7 d3c4 e8h8 d2d3 c8g4 h2h3,-48
rnbqkb1r/pp1n1ppp/4p3/3pP3/3P1P2/2N5/PP4PP/R1BQKBNR b KQkq -,d7b6 f1d3 b8c6 g1f3 c8d7 e1h1 a7a6 a2a3 h7h6 d1c2,131
rnbqkb1r/pp1p1ppp/5n2/4Q3/4P3/8/PPPP1PPP/RNB1KBNR b KQkq -,d8e7 e5e7 f8e7 b1c3 b8c6 g1f3 c6b4 f3d4 b4c6 d4f5,261
rn1qkb1r/ppp2ppp/4pn2/3p4/3P2N1/6P1/PPP1PP1P/RNBQKB1R b KQkq -,f6e4 b1d2 c7c5 e2e3 b8c6 c2c3 h7h5 g4e5 e4f2 e1f2,873
rn3r2/2q2ppk/b2b4/1R1pN2Q/3P1B2/8/5PPP/5RK1 b - -,h7g8 b5b3 f7f6 b3h3 f6e5 d4e5 c7c4 h5h7 g8f7 e5e6,87
rnbqkbnr/1p3ppp/p3p3/2pp4/4P3/2NP1N2/PPP1BPPP/R1BQK2R b KQkq -,d5d4 c3b1 b8c6 a2a4 e6e5 b1a3 f8d6 c2c3 g8f6 e1h1,-75
rnbqkb1r/ppp1pp1p/3p1np1/8/3PPB2/3B1P2/PPP3PP/RN1QK1NR b KQkq -,c7c5 c2c3 b8c6 f4e3 d8b6 d1d2 e7e6 g1e2 d6d5 b1a3,44
rn1qk2r/pbp1ppbp/1p1p1np1/8/4P3/2PP1NP1/PP3PBP/RNBQ1RK1 b kq -,e8h8 b1d2 b8d7 a2a4 a7a5 f1e1 f8e8 d3d4 e7e5 d4d5,9
r1bqkbnr/ppp2pp1/2np3p/4p3/2B1P3/P4N2/1PPP1PPP/RNBQ1RK1 b kq -,g8f6 d2d3 f8e7 b1c3 e8h8 c1e3 c8e6 d1e2 f6d7 c3d5,61
rn1qkb1r/pp3ppp/4pn2/3pN3/3P2b1/4P3/PP2BPPP/RNBQK2R b KQkq -,g4f5 d1b3 d8c7 b1c3 f6d7 g2g4 f5g6 e5g6 h7g6 e3e4,51
r1bqkb1r/pp1p1ppp/2n2n2/2p1p3/2P1P3/2NPB3/PP3PPP/R2QKBNR b KQkq -,f8d6 g1f3 d6e7 f1e2 d7d6 e1h1 e8h8 f3d2 c6d4 f2f4,25
rnbqk2r/ppp2pp1/4pn1p/3p4/2PP1B2/P1P2N2/4PPPP/R2QKB1R b KQkq -,b7b6 c4d5 e6d5 e2e3 e8h8 f1d3 c7c5 e1h1 b8c6 f3e5,63
rnbqkb1r/ppp2ppp/3ppn2/8/3P1B2/5N1P/PPP1PPP1/RN1QKB1R b KQkq -,c8d7 e2e3 c7c5 b1d2 c5d4 e3d4 f8e7 c2c3 f6d5 f4g3,74
rnbqkb1r/ppp2p1p/3ppnp1/8/3P1B2/4PN1P/PPP2PP1/RN1QKB1R b KQkq -,b8d7 c2c4 f8g7 b1c3 e8h8 f1e2 b7b6 e1h1 c8b7 f3d2,96
rnbqkb1r/p1pppppp/1p3n2/8/4P3/2N2P2/PPPP2PP/R1BQKBNR b KQkq -,d7d5 d2d4 e7e6 e4e5 f6g8 f3f4 g8h6 g1f3 c7c5 f1d3,21
r2qkbnr/pp2pppp/2n5/2pp1b2/3P4/2P1PN2/PP1N1PPP/R1BQKB1R b KQkq -,g8f6 d4c5 e7e5 b2b4 f8e7 c1b2 e8h8 f1e2 d8c7 e1h1,91
r1bqk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/2PP2Q1/PP3PPP/RNB1K1NR b KQkq -,f6g4 d3d4 e5d4 h2h3 c6e5 h3g4 e5c4 c3d4 c5d4 b1c3,-96
2b1Q3/1kp5/p2b4/3PN3/1P5p/p6P/K3R1P1/5q2 b - -,f6h5 g3f3 h5f6 g1e2 a7a5 h2h3 c8e6 c4e6 f7e6 c1e3,Mate
r1bqk2r/ppp2ppp/2n2n2/2b1p3/1P2P3/2P2N2/P2N1PPP/R1BQKB1R b KQkq -,c5f2 e1f2 f6e4 f2g1 e4c3 d1b3 c3d5 b4b5 c6d4 f3d4,233
rnbqk2r/ppp2ppp/3p1n2/2b1P3/2B1P3/3P4/PPP3PP/RNBQK1NR b KQkq -,c8g4 g1f3 g4f3 d1f3 d6e5 b1d2 e8h8 a2a4 f6e8 f3g3,148
r1bqk2r/ppp2ppp/2n2n2/2b1p3/2B1P3/2PP1N2/PP4PP/RNBQK2R b KQkq -,a7a6 d1e2 b7b5 c4b3 e8h8 c1e3 f6h5 b3c2 c5b6 e3b6,-23
r1bqkb1r/2p2ppp/p1np1n2/1p2p3/4P3/2P2N1P/PPBP1PP1/RNBQK2R b KQkq -,f8e7 e1h1 c8b7 f1e1 e8h8 a2a4 d8d7 d2d3 f8d8 b1d2,67
r2qkb1r/pp1bnppp/2B1p3/2ppP3/5P2/2N2N2/PPPP2PP/R1BQK2R b KQkq -,e7f5 c6d7 d8d7 c3e2 e8a8 d2d3 c8b8 e2g3 f5g3 h2g3,730
r1b1kb1r/ppppqN1p/2n2np1/4p3/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq -,c6a5 f7h8 a5c4 d3c4 e7g7 e1h1 d7d6 b1c3 c8e6 c3d5,730
r3B1k1/p3npbp/1p1Pq1p1/8/4P3/5Q1P/5PP1/1R3RK1 b - -,g7e5 d6d7 a8d8 b1c1 h7h6 f1d1 h6h5 g2g3 a7a5 c1b1,559
rnbqk2r/ppp2ppp/3b1p2/8/3P4/3B4/PPP2PPP/R1BQK1NR b KQkq -,c8e6 g1e2 b8c6 e1h1 e8h8 c2c3 c6e7 d1c2 g7g6 c1h6,51
4r1k1/p3Ppbp/1p2q1p1/8/4P3/5Q1P/5PP1/1R3RK1 b - -,g7d4 f1d1 d4c5 d1d8 e6e7 d8e8 e7e8 b1d1 e8e7 f3f4,72
r1bqkb1r/pp2pp1p/3p1np1/2p3B1/2BnP3/3P4/PPP2PPP/RN1QK1NR b KQkq -,f8g7 c2c3 d4e6 g5f6 g7f6 b1d2 e8h8 g1e2 e6c7 e1h1,-79
rnbqk2r/pppp1ppp/1b3n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq -,e8f8 c3d5 b8c6 d5f6 g7f6 g5h6 f8e8 d4f5 h8g8 d1d2,286
rn1qkbnr/pp2pppp/2pp4/8/3PP1b1/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,g8f6 h2h3 g4f3 d1f3 d6d5 e4e5 f6d7 c1g5 d8b6 e5e6,131
8/2k1r3/8/5K2/8/6Q1/8/8 b - -,c7d7 g3b3 d7c8 b3a3 e7c7 f5e6 c8b7 a3f3 b7b6 e6d6,720
r1bqkb1r/pp1n1ppp/5n2/1B1pN3/8/2N5/PPPP1PPP/R1BQK2R b KQkq -,f8e7 d2d4 a7a6 b5a4 e7b4 c1d2 e8h8 e1h1 a6a5 a4d7,174
rnbqk2r/ppp1ppbp/6p1/3n4/3P4/2N2N1P/PP2PPP1/R1BQKB1R b KQkq -,b7b6 e2e4 d5c3 b2c3 e8h8 f1c4 c8b7 d1e2 c7c5 e1h1,85
rnbqkbnr/pp2pppp/2pp4/8/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq -,b8d7 c2c4 g8f6 b1c3 g7g6 e3e4 f8g7 f1e2 e8h8 d1c2,74
rnb1kb1r/ppp1pppp/8/3q4/3Pn3/4PN2/PP3PPP/RNBQKB1R b KQkq -,c8g4 h2h3 g4f3 g2f3 d5a5 b1d2 e4d6 a2a3 g7g6 b2b4,154
rnbqk2r/ppp1ppbp/3p1np1/8/3P1B2/2N1PP2/PPP3PP/R2QKBNR b KQkq -,a7a6 e3e4 b8d7 d1d2 c7c5 d4d5 b7b5 g1h3 d7e5 h3f2,-30
rnbqkb1r/ppp2ppp/4p3/3pPB2/3P4/8/PPP2PPP/RNBQK1NR b KQkq -,b8c6 f5h3 f7f6 g1f3 f6e5 f3e5 c6e5 d4e5 f8c5 d1h5,904
r1bqk2r/ppp1bppp/2n2n2/3p2B1/3P4/2N2N1P/PP2PPP1/R2QKB1R b KQkq -,c8f5 g5f6 e7f6 e2e3 d8d6 f1d3 f5d3 d1d3 c6b4 d3b1,62
8/8/5k2/2K4Q/3r4/8/8/8 b - -,d4f4 c5c6 f4a4 h5d5 a4a6 c6d7 a6a7 d7d8 a7f7 d5f3,800
rnb1k1nr/pp2ppbp/2p3p1/q2pP3/N2P1B2/2P5/PP3PPP/R2QKBNR b KQkq -,f7f6 b2b4 a5d8 d1d2 c8f5 f1e2 b8d7 g1f3 g6g5 e5f6,141
rn1qk2r/pbppbppp/1p2pn2/6B1/2PP4/4PN2/PP2BPPP/RN1QK2R b KQkq -,d7d6 b1c3 e8h8 d1c2 c7c5 e1h1 c5d4 f3d4 a7a6 f1d1,28
r2qkbnr/1p2pppp/p1n5/2pp4/5Pb1/1P2PN2/PBPPB1PP/RN1QK2R b KQkq -,g8h6 c2c4 d5d4 f3d4 c5d4 e2g4 d8b6 g4f3 e8a8 f3c6,37
r2qkbnr/1p2pppp/p1n5/2pp4/5P2/1P2PB2/PBPP2PP/RN1QK2R b KQkq -,g8h6 d1e2 e7e6 g2g4 d8c7 b1c3 e8a8 e1a1 d5d4 c3e4,92
r1bqkb1r/1p1p1ppp/p3pn2/2p5/2BNP3/2NP4/PPP2PPP/R1BQK2R b KQkq -,b7b5 d4b5 a6b5 c4b5 f8d6 f2f4 d6e7 e4e5 f6d5 c3d5,451
8/8/8/8/8/k1K5/1R6/8 b - -,f8e7 d4f3 b7b5 c4b3 d7d5 e4d5 e6d5 a2a3 e8h8 e1h1,Mate
r1bqk2r/ppp1p1bp/2n2np1/3p4/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq -,d8d6 e1h1 e8h8 b1d2 e7e5 d4e5 c6e5 f3e5 d6e5 f1e1,28
rnbqk1nr/pp1pbppp/4p3/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -,d8a5 e1h1 b8c6 f1e1 d7d6 e4e5 c6e5 f3e5 d6e5 c4b5,44
r1bqk2r/ppp2ppp/3p1n2/n1b1p3/4P3/1BN2N1P/PPPP1PP1/R1BQ1RK1 b kq -,c8d7 d2d4 e5d4 f3d4 h7h6 b3a4 a5c6 d4c6 d7c6 c1f4,41
rnbqk2r/pp2ppbp/5np1/2Pp4/5B1P/2N1P3/PPP2PP1/R2QKBNR b KQkq -,c8f5 f1d3 d8a5 d3f5 g6f5 g1e2 b8c6 e1h1 a5c5 e2d4,47
rnbqkb1r/p1pp2pp/1p2pn2/5p2/2PP1B2/P1N5/1P2PPPP/R2QKBNR b KQkq -,d7d6 e2e3 f8e7 h2h4 c8b7 g1h3 e8h8 h4h5 f6e4 c3e4,99
r1bq2rk/1p1p4/p1n1pPQp/3n4/4N3/1N1Bb3/PPP3PP/R3R2K b - -,g8g6 e4c3 g6g5 c3d5 e3a7 d5e7 c6e7 f6e7 d8e7 g2g3,-1161
rnb1k2r/ppp2ppp/3q1n2/8/3Pp3/8/PPP1BPPP/RNBQK2R b KQkq -,a7a6 c2c3 e8h8 e1h1 f8e8 b1d2 f6d5 d2c4 d6f6 c4e3,52
rn1qkbnr/ppp2ppp/4p3/3p1b2/3P4/2P2N2/PP2PPPP/R1BQKBNR b KQkq -,b8d7 c1g5 g8e7 e2e3 c7c5 h2h4 d8b6 d1b3 c5c4 b3b6,-78
rnbqk1nr/pp1pppbp/6p1/6B1/3P4/2P5/PP3PPP/RN1QKBNR b KQkq -,b8c6 g1f3 d7d5 g5c1 g8h6 f1e2 h6f5 e1h1 e8h8 f1e1,16
rnbqkb1r/ppp2p1p/5pp1/3p4/2PP4/5N2/PP2PPPP/RN1QKB1R b KQkq -,d5c4 d1a4 b8d7 a4c4 c7c6 c4c2 f6f5 e2e3 d7f6 f1c4,-55
r1bq1rk1/p4pp1/2pb3p/3p4/6n1/6N1/PPPBBPPP/R2Q1RK1 b - -,d8h4 e2g4 c8g4 d1c1 g4e6 f2f4 d5d4 c2c3 c6c5 g3e4,-136
rn1qkb1r/pp2pppp/2p2n2/3p1b2/4P3/3P2P1/PPPN1PBP/R1BQK1NR b KQkq -,f5e6 e4e5 f6d7 f2f4 d8b6 d1e2 c6c5 c2c4 d5c4 d2c4,141
rnbqkbnr/pp3ppp/8/2pp4/2PPp3/4P3/PP1N1PPP/RNBQKB1R b KQkq -,b8d7 b1c3 c5d4 e3d4 g8f6 c4d5 f8b4 a2a3 b4c3 b2c3,145
rnbqkbnr/pp3ppp/8/2pp4/4p3/2P1P3/PP1PNPPP/RNBQKB1R b KQkq -,b8c6 e2f4 g8f6 d2d4 a7a6 h2h3 f8d6 d4c5 d6c5 b2b3,-168
8/4k3/8/4K3/5N2/2Q5/8/8 b - -,h7h5 c3c4 d5c4 b2b3 b8c6 b3c4 f8d6 b1c3 g8f6 c3d5,Mate
r2qkb1r/ppp2ppp/2n1bn2/3pp3/4P3/2PP1N2/PPQN1PPP/R1B1KB1R b KQkq -,a7a5 f1e2 a5a4 e1h1 f8e7 e4d5 d8d5 c2b1 d5c5 f3g5,-41
8/8/4Q1k1/8/5K2/8/8/8 b - -,f8e7 b2b4 a7a6 f1e2 h7h6 a2a3 e8h8 e1h1 e7d6 c1b2,Mate
8/8/2k5/4K3/8/8/8/7R b - -,f8e7 b2b4 a7a6 f1e2 h7h6 a2a3 e8h8 e1h1 e7d6 c1b2,Mate
8/8/8/1k6/3K4/8/2R5/8 b - -,f8e7 b2b4 a7a6 f1e2 h7h6 a2a3 e8h8 e1h1 e7d6 c1b2,Mate
rnbqkbnr/ppp2p1p/4p1p1/4N3/3P4/8/PPP2PPP/RNBQKB1R b KQkq -,g8h6 b1c3 f8g7 c3e4 h6f5 c2c3 b8d7 c1f4 d7e5 f4e5,59
8/8/4K1k1/5N2/4N1p1/8/8/8 b - -,,0
8/8/6k1/4KN2/6p1/6N1/8/8 b - -,g6f7 e5d6 f7f8 f5e7 f8e8 e7c6 e8f7 d6e5 f7g6 e5e6,55
8/8/8/2K5/k7/8/1R6/8 b - -,g6f7 e5d6 f7f8 f5e7 f8e8 e7c6 e8f7 d6e5 f7g6 e5e6,Mate
rnbqk1nr/p1p2ppp/4p3/1p6/P1pP4/2P1PN2/5PPP/R1BQKB1R b KQkq -,d8d5 f3d2 a7a6 f1e2 d5b7 e2f3 b8c6 a1b1 g8f6 d2c4,268
r1bqk2r/pppn1pbp/3p1np1/3Pp1B1/2P1P3/2N2N2/PP3PPP/R2QKB1R b KQkq -,d7c5 b2b4 c5d7 f1d3 h7h6 g5d2 a7a5 a2a3 f6h5 g2g3,83
rnbqkb1r/pp3ppp/5n2/2pp4/3P4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,c8e6 g1f3 b8c6 e1h1 a8c8 d4c5 f8c5 b2b3 d5d4 c3e4,37
rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq -,b8d7 c3d5 e7e6 d5c3 d8b6 a1b1 c5d4 d1d4 f8c5 d4h4,83
rnbqkbnr/pp3ppp/4p3/1B1p4/8/5N2/PPPP1PPP/RNBQK2R b KQkq -,d8d7 b5d7 c8d7 e1h1 d7b5 d2d3 b8c6 f1e1 b5a6 a2a3,616
rnbqk2r/p1p2ppp/4pn2/1N6/1bpP4/4PN2/PP1B1PPP/R2QKB1R b KQkq -,b4e7 f1c4 e8h8 e1h1 a7a6 b5c3 c7c5 d4c5 e7c5 e3e4,157
r2qkbnr/pp1N1ppp/2n1p3/1B1p4/8/8/PPPP1PPP/RNBQK2R b KQkq -,d8d7 d2d4 a7a6 b5e2 f8d6 c2c3 h7h6 e1h1 g8f6 b1d2,-27
7k/5KN1/8/6N1/8/6p1/8/8 b - -,,0
7k/8/6K1/5NN1/8/6p1/8/8 b - -,,0
rnbqk1nr/p1p2ppp/4p3/1p6/2pP4/2B1PN2/PP3PPP/R2QKB1R b KQkq -,d8d5 a2a4 a7a6 f3d2 g8f6 b2b3 c8b7 b3c4 b5c4 d2c4,94
rnbqk2r/ppp2ppp/8/3pp3/1bB1N3/2P2N2/PP1P1PPP/R1BQK2R b KQkq -,d5c4 c3b4 e8h8 d2d3 c4d3 e1h1 b8c6 b4b5 c6b4 c1g5,355
r2qkb1r/pp2pppp/2n2n2/3p1bB1/3P4/2N2N2/PPP1BPPP/R2QK2R b KQkq -,a8c8 f3h4 f5g6 h4g6 h7g6 d1d3 a7a6 h2h4 e7e6 a2a3,-66
r2qkb1r/pp1b1ppp/2n1p2n/1BppP3/3P1P2/2P2N2/PP4PP/RNBQK2R b KQkq -,a8c8 a2a4 c5d4 c3d4 a7a6 b5c6 b7c6 b1c3 h6f5 e1h1,-153
rnbqkbnr/pppp1p1p/4p3/6N1/3PP1p1/8/PPP2PPP/RNBQKB1R b KQkq -,c7c5 d1g4 c5d4 c2c3 b8c6 c3d4 c6d4 f1d3 h7h6 g5f3,126
r1bqkb1r/ppp2ppp/8/2p1P3/3Pn3/8/PPP1QPPP/RNB1KB1R b KQkq -,e4f2 e2f2 d8d4 f1b5 c7c6 f2d4 c5d4 b5d3 f8e7 e1h1,523
rnbqkbnr/3ppppp/p7/1pp5/4P3/P1N2N2/1PPP1PPP/R1BQKB1R b KQkq -,h7h6 f1e2 d7d6 e1h1 c8b7 d2d4 c5d4 f3d4 g8f6 f2f4,77
8/2n5/2k5/8/3K4/6Q1/8/8 b - -,h7h6 f1e2 d7d6 e1h1 c8b7 d2d4 c5d4 f3d4 g8f6 f2f4,Mate
2rq1rk1/1b1n1ppp/2pbpn2/pp6/1P1P4/P1NBPN2/2Q2PPP/1RB2RK1 b - -,d8c7 c1d2 a5b4 a3b4 h7h6 h2h3 f8e8 f1d1 c8a8 e3e4,48
rn1qkb1r/ppp2ppp/4pn2/2Pp4/3P4/3QP3/PP3PPP/RNB1K1NR b KQkq -,b7b6 c5b6 a7b6 b1c3 f8d6 g1f3 e8h8 e1h1 b8c6 h2h3,-85
3qrk2/p4Qp1/1p2pb2/nP1b4/3PN3/P6R/5PPP/R5K1 b - -,f8f7 e4f6 d8f6 a1f1 f6d4 h3g3 d4a4 h2h3 a5c4 f1c1,-1132
rnb1k1nr/pppp1ppp/5q2/2b1p2Q/4P3/3P1N2/PPP2PPP/RNB1KB1R b KQkq -,g8e7 h5e5 f6e5 f3e5 f7f6 e5f3 b8c6 c1f4 c5b6 b1c3,136
rn2kbnr/ppq1pppp/2p5/2N2b2/3P4/6P1/PPP2P1P/R1BQKBNR b KQkq -,f5g6 g1f3 e7e6 c1f4 f8d6 f4d6 c7d6 c2c3 d6c7 f1g2,56
rnbq1rk1/pp1p1ppp/2p2n2/2b1p3/2P5/2NPP1P1/PP3PBP/R1BQK1NR b KQ -,d7d5 c4d5 c6d5 d3d4 c5d6 d4e5 d6e5 g1e2 b8c6 e1h1,-30
r1bqkbnr/pp1ppppp/2n5/8/4P3/B4N2/2PP1PPP/RN1QKB1R b KQkq -,g7g6 d2d4 f8g7 c2c3 a7a6 d4d5 c6e5 d5d6 e5f3 d1f3,-60
rnbqkbnr/pp3ppp/3p4/2p1p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq -,d8g5 e1h1 g5d8 f2f4 g8f6 b1c3 f8e7 f4e5 d6e5 f1f6,-708
rnbq1rk1/pp1p1ppp/4pn2/2p5/1bPP1B2/2N2N2/PPQ1PPPP/R3KB1R b KQ -,c5d4 f3d4 d7d5 e2e3 d8e7 d4f3 b7b6 c4d5 f6d5 f1d3,-95
r1bqk1nr/ppp2ppp/3p4/2b1p3/2BnP3/2N2N1P/PPPP1PP1/R1BQ1RK1 b kq -,a7a6 f3d4 c5d4 d1h5 g7g6 h5f3 c8e6 c4e6 f7e6 c3e2,39
rnb1kbnr/ppp2ppp/8/4p3/3P1q2/2N2N2/PPP3PP/R1BQKB1R b KQkq -,g8h6 c1f4 e5f4 d1e2 e8d8 e2e4 f8d6 f3e5 b8c6 e4f4,806
r1bqkb1r/pppn1ppp/8/3N4/4P3/5N2/PB3PPP/R2QK2R b KQkq -,c7c6 e1h1 c6d5 e4d5 f8e7 b2g7 h8g8 d5d6 d7b6 f1e1,-187
r1bqkb1r/ppp2pp1/2n2n1p/3p4/3P4/2N2NP1/PP2PPBP/R1BQK2R b KQkq -,f8d6 e1h1 e8h8 c3b5 f8e8 b5d6 d8d6 c1d2 c8f5 a1c1,-37
r1bqkb1r/p1p2ppp/1pn2n2/3p2B1/3P4/P1N2N2/1P2PPPP/R2QKB1R b KQkq -,h7h6 g5f6 g7f6 e2e3 c6e7 f1d3 f8g7 f3h4 c7c5 d1h5,165
rnbqkbnr/ppp2ppp/8/3Q4/2B1P3/8/PB3PPP/RN2K1NR b KQkq -,d8d5 e4d5 c8f5 g1f3 b8d7 e1h1 e8a8 d5d6 c7c6 c4f7,-158
rnb1kbnr/ppp2ppp/8/3B4/4P3/8/PB3PPP/RN2K1NR b KQkq -,g8f6 g1f3 f8b4 b2c3 b4e7 e1h1 f6d5 e4d5 f7f6 c3b2,-277
rnbqk1nr/ppp2pp1/3Bp2p/3p4/3P4/4PN2/PPP2PPP/RN1QKB1R b KQkq -,g8e7 d6a3 b8d7 f1d3 b7b6 e1h1 c7c5 g1h1 c8b7 b1d2,613
rnbqk2r/pppp1ppp/5n2/4p3/2P5/2N3P1/PP1PPKBP/R1BQ2NR b kq -,b8c6 d2d3 f6g4 f2e1 h7h6 h2h3 g4f6 g3g4 d7d6 g1f3,454
rk5r/ppp1b2Q/2n5/2N3B1/3p4/8/PPP2PPP/R5K1 b - -,h8h7 g5e7 h7e7 g2g4 b7b6 c5d3 b8b7 f2f4 a8h8 a1f1,-346
rnb1k2r/pppp1ppp/5q2/4p3/2P3n1/2N2NP1/PP1PP1BP/R1BQ1K1R b kq -,f6e7 c3d5 e7d8 h2h3 g4f6 f3e5 d7d6 d5f6 d8f6 e5f3,467
r4rk1/p1p1bppp/np2p3/q7/3P1B2/4P3/PP1N1PPP/R2Q1RK1 b - -,c7c5 f4e5 f7f6 e5g3 a5b5 a2a4 b5c6 d1e2 a6b4 d4c5,-25
